Kids_First_Biospecimen_ID,gene,mutations
BS_02YBZSBY,C1orf43,1
BS_02YBZSBY,C1orf94,1
BS_02YBZSBY,C1QTNF3,1
BS_02YBZSBY,C1QTNF7,1
BS_02YBZSBY,C22orf23,1
BS_02YBZSBY,C2CD2,1
BS_02YBZSBY,C2CD3,2
BS_02YBZSBY,C2CD4C,1
BS_02YBZSBY,C2CD4D,2
BS_02YBZSBY,C2CD5,1
BS_02YBZSBY,C2orf16,4
BS_02YBZSBY,C2orf50,1
BS_02YBZSBY,C2orf71,1
BS_02YBZSBY,C3,3
BS_02YBZSBY,C3AR1,1
BS_02YBZSBY,C3orf36,1
BS_02YBZSBY,C3orf56,1
BS_02YBZSBY,C4orf3,1
BS_02YBZSBY,C4orf47,1
BS_02YBZSBY,C4orf54,1
BS_02YBZSBY,C5AR2,1
BS_02YBZSBY,C5orf34,2
BS_02YBZSBY,C6orf10,1
BS_02YBZSBY,C6orf132,1
BS_02YBZSBY,C6orf141,1
BS_02YBZSBY,C7orf31,1
BS_02YBZSBY,C7orf50,1
BS_02YBZSBY,C8orf34,1
BS_02YBZSBY,C8orf58,1
BS_02YBZSBY,C8orf74,1
BS_02YBZSBY,C8orf76,1
BS_02YBZSBY,C9orf131,2
BS_02YBZSBY,C9orf135,1
BS_02YBZSBY,C9orf57,1
BS_02YBZSBY,C9orf72,1
BS_02YBZSBY,CA12,1
BS_02YBZSBY,CA14,1
BS_02YBZSBY,CA2,1
BS_02YBZSBY,CA3,1
BS_02YBZSBY,CABIN1,3
BS_02YBZSBY,CABLES1,1
BS_02YBZSBY,CABP5,1
BS_02YBZSBY,CACFD1,1
BS_02YBZSBY,CACNA1A,5
BS_02YBZSBY,CACNA1B,5
BS_02YBZSBY,CACNA1C,2
BS_02YBZSBY,CACNA1D,4
BS_02YBZSBY,CACNA1E,3
BS_02YBZSBY,CACNA1F,5
BS_02YBZSBY,CACNA1G,2
BS_02YBZSBY,CACNA1H,2
BS_02YBZSBY,CACNA1I,3
BS_02YBZSBY,CACNA1S,4
BS_02YBZSBY,CACNA2D2,1
BS_02YBZSBY,CACNA2D3,1
BS_02YBZSBY,CACNA2D4,2
BS_02YBZSBY,CACNG7,1
BS_02YBZSBY,CAD,7
BS_02YBZSBY,CADM2,2
BS_02YBZSBY,CADPS,2
BS_02YBZSBY,CADPS2,1
BS_02YBZSBY,CALB1,2
BS_02YBZSBY,CALCOCO1,1
BS_02YBZSBY,CALD1,1
BS_02YBZSBY,CALHM2,1
BS_02YBZSBY,CALHM5,1
BS_02YBZSBY,CALM1,1
BS_02YBZSBY,CALM3,1
BS_02YBZSBY,CALN1,1
BS_02YBZSBY,CALR3,1
BS_02YBZSBY,CALU,1
BS_02YBZSBY,CAMK1,1
BS_02YBZSBY,CAMK1D,2
BS_02YBZSBY,CAMK2A,1
BS_02YBZSBY,CAMSAP1,1
BS_02YBZSBY,CAMSAP2,1
BS_02YBZSBY,CAMSAP3,3
BS_02YBZSBY,CAMTA1,2
BS_02YBZSBY,CAND2,3
BS_02YBZSBY,CANT1,1
BS_02YBZSBY,CAP2,2
BS_02YBZSBY,CAPN1,2
BS_02YBZSBY,CAPN5,1
BS_02YBZSBY,CAPN6,1
BS_02YBZSBY,CAPN8,1
BS_02YBZSBY,CAPRIN2,1
BS_02YBZSBY,CAPZB,1
BS_02YBZSBY,CARD10,1
BS_02YBZSBY,CARD11,1
BS_02YBZSBY,CARD17,1
BS_02YBZSBY,CARD19,1
BS_02YBZSBY,CARD9,1
BS_02YBZSBY,CARM1,3
BS_02YBZSBY,CARMIL1,2
BS_02YBZSBY,CARMIL3,3
BS_02YBZSBY,CARNMT1,2
BS_02YBZSBY,CASC1,1
BS_02YBZSBY,CASKIN1,1
BS_02YBZSBY,CASP10,1
BS_02YBZSBY,CASP2,1
BS_02YBZSBY,CASP5,1
BS_02YBZSBY,CASQ1,1
BS_02YBZSBY,CASR,2
BS_02YBZSBY,CASS4,1
BS_02YBZSBY,CAST,1
BS_02YBZSBY,CASTOR3,1
BS_02YBZSBY,CASZ1,4
BS_02YBZSBY,CAT,2
BS_02YBZSBY,CATSPER1,2
BS_02YBZSBY,CATSPER4,1
BS_02YBZSBY,CATSPERE,1
BS_02YBZSBY,CATSPERG,2
BS_02YBZSBY,CAVIN1,1
BS_02YBZSBY,CAVIN2,1
BS_02YBZSBY,CBFB,1
BS_02YBZSBY,CBL,1
BS_02YBZSBY,CBLB,1
BS_02YBZSBY,CBLN3,1
BS_02YBZSBY,CBR3,1
BS_02YBZSBY,CBX8,1
BS_02YBZSBY,CC2D1B,1
BS_02YBZSBY,CC2D2A,1
BS_02YBZSBY,CCAR1,2
BS_02YBZSBY,CCBE1,1
BS_02YBZSBY,CCDC113,1
BS_02YBZSBY,CCDC114,1
BS_02YBZSBY,CCDC126,1
BS_02YBZSBY,CCDC127,1
BS_02YBZSBY,CCDC13,1
BS_02YBZSBY,CCDC130,2
BS_02YBZSBY,CCDC134,1
BS_02YBZSBY,CCDC14,1
BS_02YBZSBY,CCDC142,1
BS_02YBZSBY,CCDC150,3
BS_02YBZSBY,CCDC151,1
BS_02YBZSBY,CCDC154,2
BS_02YBZSBY,CCDC155,1
BS_02YBZSBY,CCDC157,1
BS_02YBZSBY,CCDC159,1
BS_02YBZSBY,CCDC168,1
BS_02YBZSBY,CCDC170,2
BS_02YBZSBY,CCDC171,2
BS_02YBZSBY,CCDC173,1
BS_02YBZSBY,CCDC175,1
BS_02YBZSBY,CCDC178,2
BS_02YBZSBY,CCDC180,1
BS_02YBZSBY,CCDC183,1
BS_02YBZSBY,CCDC185,1
BS_02YBZSBY,CCDC28A,1
BS_02YBZSBY,CCDC40,2
BS_02YBZSBY,CCDC50,2
BS_02YBZSBY,CCDC57,1
BS_02YBZSBY,CCDC60,2
BS_02YBZSBY,CCDC62,1
BS_02YBZSBY,CCDC65,1
BS_02YBZSBY,CCDC66,1
BS_02YBZSBY,CCDC68,1
BS_02YBZSBY,CCDC78,1
BS_02YBZSBY,CCDC80,1
BS_02YBZSBY,CCDC81,2
BS_02YBZSBY,CCDC82,1
BS_02YBZSBY,CCDC85C,2
BS_02YBZSBY,CCDC88B,3
BS_02YBZSBY,CCDC88C,1
BS_02YBZSBY,CCDC96,1
BS_02YBZSBY,CCDC9B,2
BS_02YBZSBY,CCHCR1,1
BS_02YBZSBY,CCKBR,2
BS_02YBZSBY,CCL1,1
BS_02YBZSBY,CCM2,1
BS_02YBZSBY,CCNB1,1
BS_02YBZSBY,CCNB3,2
BS_02YBZSBY,CCNE1,2
BS_02YBZSBY,CCNF,1
BS_02YBZSBY,CCNG1,1
BS_02YBZSBY,CCNJL,1
BS_02YBZSBY,CCNL2,1
BS_02YBZSBY,CCNT1,1
BS_02YBZSBY,CCNT2,1
BS_02YBZSBY,CCR3,2
BS_02YBZSBY,CCR6,1
BS_02YBZSBY,CCR8,1
BS_02YBZSBY,CCS,1
BS_02YBZSBY,CCT3,1
BS_02YBZSBY,CCT7,1
BS_02YBZSBY,CD101,1
BS_02YBZSBY,CD151,1
BS_02YBZSBY,CD180,1
BS_02YBZSBY,CD19,1
BS_02YBZSBY,CD1B,1
BS_02YBZSBY,CD2,1
BS_02YBZSBY,CD226,1
BS_02YBZSBY,CD276,2
BS_02YBZSBY,CD28,1
BS_02YBZSBY,CD36,1
BS_02YBZSBY,CD4,1
BS_02YBZSBY,CD40LG,1
BS_02YBZSBY,CD44,1
BS_02YBZSBY,CD46,1
BS_02YBZSBY,CD5,1
BS_02YBZSBY,CD52,1
BS_02YBZSBY,CD55,2
BS_02YBZSBY,CD6,1
BS_02YBZSBY,CD63,1
BS_02YBZSBY,CD7,1
BS_02YBZSBY,CD80,1
BS_02YBZSBY,CD82,1
BS_02YBZSBY,CD93,2
BS_02YBZSBY,CDAN1,1
BS_02YBZSBY,CDC16,1
BS_02YBZSBY,CDC25B,1
BS_02YBZSBY,CDC25C,1
BS_02YBZSBY,CDC27,3
BS_02YBZSBY,CDC34,1
BS_02YBZSBY,CDC42BPA,2
BS_02YBZSBY,CDC42BPB,3
BS_02YBZSBY,CDC7,1
BS_02YBZSBY,CDCA5,2
BS_02YBZSBY,CDCA7,1
BS_02YBZSBY,CDCP1,2
BS_02YBZSBY,CDH10,1
BS_02YBZSBY,CDH12,2
BS_02YBZSBY,CDH13,1
BS_02YBZSBY,CDH15,1
BS_02YBZSBY,CDH16,1
BS_02YBZSBY,CDH18,3
BS_02YBZSBY,CDH2,2
BS_02YBZSBY,CDH20,1
BS_02YBZSBY,CDH22,2
BS_02YBZSBY,CDH3,1
BS_02YBZSBY,CDH6,1
BS_02YBZSBY,CDH7,2
BS_02YBZSBY,CDK11B,1
BS_02YBZSBY,CDK12,1
BS_02YBZSBY,CDK13,1
BS_02YBZSBY,CDK14,1
BS_02YBZSBY,CDK15,1
BS_02YBZSBY,CDK18,1
BS_02YBZSBY,CDK20,2
BS_02YBZSBY,CDK5R2,1
BS_02YBZSBY,CDK5RAP2,4
BS_02YBZSBY,CDKAL1,1
BS_02YBZSBY,CDKL2,1
BS_02YBZSBY,CDKL5,1
BS_02YBZSBY,CDKN1A,1
BS_02YBZSBY,CDKN2B,1
BS_02YBZSBY,CDKN2D,1
BS_02YBZSBY,CDON,1
BS_02YBZSBY,CDR2,1
BS_02YBZSBY,CDRT4,1
BS_02YBZSBY,CDS1,1
BS_02YBZSBY,CDYL2,1
BS_02YBZSBY,CEACAM6,1
BS_02YBZSBY,CEBPZ,1
BS_02YBZSBY,CECR2,2
BS_02YBZSBY,CEL,1
BS_02YBZSBY,CELA2A,1
BS_02YBZSBY,CELF2,2
BS_02YBZSBY,CELF3,1
BS_02YBZSBY,CELSR1,4
BS_02YBZSBY,CELSR2,4
BS_02YBZSBY,CELSR3,6
BS_02YBZSBY,CEMIP,1
BS_02YBZSBY,CEMIP2,1
BS_02YBZSBY,CENPB,1
BS_02YBZSBY,CENPC,2
BS_02YBZSBY,CENPF,2
BS_02YBZSBY,CENPH,1
BS_02YBZSBY,CENPI,1
BS_02YBZSBY,CENPJ,1
BS_02YBZSBY,CENPK,1
BS_02YBZSBY,CENPS-CORT,1
BS_02YBZSBY,CENPT,1
BS_02YBZSBY,CENPU,1
BS_02YBZSBY,CEP120,2
BS_02YBZSBY,CEP152,1
BS_02YBZSBY,CEP162,2
BS_02YBZSBY,CEP164,2
BS_02YBZSBY,CEP192,1
BS_02YBZSBY,CEP250,1
BS_02YBZSBY,CEP290,1
BS_02YBZSBY,CEP295,3
BS_02YBZSBY,CEP350,1
BS_02YBZSBY,CEP41,1
BS_02YBZSBY,CEP57,1
BS_02YBZSBY,CEP63,1
BS_02YBZSBY,CEP68,1
BS_02YBZSBY,CEP70,1
BS_02YBZSBY,CEP72,1
BS_02YBZSBY,CEP83,1
BS_02YBZSBY,CEP85L,1
BS_02YBZSBY,CEP89,2
BS_02YBZSBY,CEP95,1
BS_02YBZSBY,CEP97,1
BS_02YBZSBY,CERCAM,1
BS_02YBZSBY,CERK,1
BS_02YBZSBY,CERS2,1
BS_02YBZSBY,CERS3,1
BS_02YBZSBY,CERS4,1
BS_02YBZSBY,CES2,2
BS_02YBZSBY,CFAP100,1
BS_02YBZSBY,CFAP298,1
BS_02YBZSBY,CFAP43,1
BS_02YBZSBY,CFAP46,4
BS_02YBZSBY,CFAP53,2
BS_02YBZSBY,CFAP54,2
BS_02YBZSBY,CFAP57,1
BS_02YBZSBY,CFAP58,1
BS_02YBZSBY,CFAP65,1
BS_02YBZSBY,CFAP70,1
BS_02YBZSBY,CFAP73,1
BS_02YBZSBY,CFAP74,1
BS_02YBZSBY,CFAP77,1
BS_02YBZSBY,CFH,2
BS_02YBZSBY,CFTR,1
BS_02YBZSBY,CGREF1,1
BS_02YBZSBY,CHAD,1
BS_02YBZSBY,CHAT,1
BS_02YBZSBY,CHD1,1
BS_02YBZSBY,CHD1L,2
BS_02YBZSBY,CHD2,1
BS_02YBZSBY,CHD4,3
BS_02YBZSBY,CHD5,1
BS_02YBZSBY,CHD7,4
BS_02YBZSBY,CHD8,4
BS_02YBZSBY,CHEK2,1
BS_02YBZSBY,CHERP,3
BS_02YBZSBY,CHFR,1
BS_02YBZSBY,CHID1,2
BS_02YBZSBY,CHIT1,1
BS_02YBZSBY,CHKA,2
BS_02YBZSBY,CHL1,1
BS_02YBZSBY,CHML,1
BS_02YBZSBY,CHMP7,2
BS_02YBZSBY,CHN1,1
BS_02YBZSBY,CHPF,1
BS_02YBZSBY,CHPF2,1
BS_02YBZSBY,CHRD,2
BS_02YBZSBY,CHRM2,3
BS_02YBZSBY,CHRM4,1
BS_02YBZSBY,CHRM5,1
BS_02YBZSBY,CHRNA1,2
BS_02YBZSBY,CHRNA10,1
BS_02YBZSBY,CHRNA2,1
BS_02YBZSBY,CHRNB2,2
BS_02YBZSBY,CHRNB4,1
BS_02YBZSBY,CHRND,1
BS_02YBZSBY,CHST1,1
BS_02YBZSBY,CHST12,1
BS_02YBZSBY,CHST13,1
BS_02YBZSBY,CHST2,4
BS_02YBZSBY,CHST5,4
BS_02YBZSBY,CHST6,1
BS_02YBZSBY,CHST7,2
BS_02YBZSBY,CHST8,1
BS_02YBZSBY,CHUK,2
BS_02YBZSBY,CIART,1
BS_02YBZSBY,CIB1,1
BS_02YBZSBY,CIC,1
BS_02YBZSBY,CIITA,3
BS_02YBZSBY,CILP,2
BS_02YBZSBY,CILP2,4
BS_02YBZSBY,CISH,2
BS_02YBZSBY,CIT,6
BS_02YBZSBY,CITED2,1
BS_02YBZSBY,CIZ1,1
BS_02YBZSBY,CKAP2L,1
BS_02YBZSBY,CKAP4,1
BS_02YBZSBY,CLASP1,3
BS_02YBZSBY,CLASP2,1
BS_02YBZSBY,CLASRP,1
BS_02YBZSBY,CLCA1,1
BS_02YBZSBY,CLCN2,2
BS_02YBZSBY,CLCN4,1
BS_02YBZSBY,CLDN1,1
BS_02YBZSBY,CLDN19,2
BS_02YBZSBY,CLDN25,1
BS_02YBZSBY,CLDN8,1
BS_02YBZSBY,CLEC20A,1
BS_02YBZSBY,CLEC7A,1
BS_02YBZSBY,CLEC9A,1
BS_02YBZSBY,CLIC5,1
BS_02YBZSBY,CLIP2,1
BS_02YBZSBY,CLIP3,1
BS_02YBZSBY,CLK1,1
BS_02YBZSBY,CLK4,1
BS_02YBZSBY,CLOCK,1
BS_02YBZSBY,CLPB,4
BS_02YBZSBY,CLPP,1
BS_02YBZSBY,CLPTM1,1
BS_02YBZSBY,CLRN1,1
BS_02YBZSBY,CLSTN3,3
BS_02YBZSBY,CLTCL1,2
BS_02YBZSBY,CLVS1,1
BS_02YBZSBY,CMA1,1
BS_02YBZSBY,CMIP,1
BS_02YBZSBY,CMPK2,1
BS_02YBZSBY,CMTM2,2
BS_02YBZSBY,CMTM4,1
BS_02YBZSBY,CMTR1,1
BS_02YBZSBY,CMTR2,2
BS_02YBZSBY,CMYA5,3
BS_02YBZSBY,CNBP,2
BS_02YBZSBY,CNGA2,3
BS_02YBZSBY,CNGB3,1
BS_02YBZSBY,CNIH4,1
BS_02YBZSBY,CNNM1,2
BS_02YBZSBY,CNNM2,2
BS_02YBZSBY,CNNM4,1
BS_02YBZSBY,CNOT1,3
BS_02YBZSBY,CNOT10,2
BS_02YBZSBY,CNOT6,1
BS_02YBZSBY,CNR1,3
BS_02YBZSBY,CNR2,2
BS_02YBZSBY,CNRIP1,1
BS_02YBZSBY,CNST,1
BS_02YBZSBY,CNTF,1
BS_02YBZSBY,CNTLN,2
BS_02YBZSBY,CNTN1,1
BS_02YBZSBY,CNTN4,2
BS_02YBZSBY,CNTN5,2
BS_02YBZSBY,CNTN6,2
BS_02YBZSBY,CNTNAP1,1
BS_02YBZSBY,CNTNAP2,2
BS_02YBZSBY,CNTNAP5,3
BS_02YBZSBY,CNTRL,1
BS_02YBZSBY,CNTROB,1
BS_02YBZSBY,COA7,1
BS_02YBZSBY,COASY,2
BS_02YBZSBY,COBL,1
BS_02YBZSBY,COCH,1
BS_02YBZSBY,COG1,1
BS_02YBZSBY,COG4,3
BS_02YBZSBY,COG5,2
BS_02YBZSBY,COG7,1
BS_02YBZSBY,COL11A1,2
BS_02YBZSBY,COL15A1,3
BS_02YBZSBY,COL18A1,1
BS_02YBZSBY,COL1A2,2
BS_02YBZSBY,COL20A1,1
BS_02YBZSBY,COL21A1,2
BS_02YBZSBY,COL22A1,4
BS_02YBZSBY,COL25A1,1
BS_02YBZSBY,COL2A1,3
BS_02YBZSBY,COL3A1,2
BS_02YBZSBY,COL4A1,1
BS_02YBZSBY,COL4A2,1
BS_02YBZSBY,COL4A3,1
BS_02YBZSBY,COL4A5,3
BS_02YBZSBY,COL4A6,2
BS_02YBZSBY,COL5A1,2
BS_02YBZSBY,COL5A2,1
BS_02YBZSBY,COL5A3,1
BS_02YBZSBY,COL6A1,1
BS_02YBZSBY,COL6A5,3
BS_02YBZSBY,COL6A6,1
BS_02YBZSBY,COL7A1,4
BS_02YBZSBY,COL8A2,1
BS_02YBZSBY,COL9A1,3
BS_02YBZSBY,COL9A3,1
BS_02YBZSBY,COLEC11,1
BS_02YBZSBY,COLQ,2
BS_02YBZSBY,COMMD3,1
BS_02YBZSBY,COMMD3-BMI1,1
BS_02YBZSBY,COMP,1
BS_02YBZSBY,COMT,1
BS_02YBZSBY,COMTD1,1
BS_02YBZSBY,COPB1,2
BS_02YBZSBY,COPB2,1
BS_02YBZSBY,COPG1,2
BS_02YBZSBY,COPS4,1
BS_02YBZSBY,COPS6,2
BS_02YBZSBY,COPS7A,1
BS_02YBZSBY,COQ7,1
BS_02YBZSBY,COQ8A,1
BS_02YBZSBY,CORIN,1
BS_02YBZSBY,CORO2B,1
BS_02YBZSBY,CORO6,1
BS_02YBZSBY,COX10,1
BS_02YBZSBY,COX11,1
BS_02YBZSBY,COX15,1
BS_02YBZSBY,COX4I2,1
BS_02YBZSBY,COX6C,1
BS_02YBZSBY,COX7A2,1
BS_02YBZSBY,CP,1
BS_02YBZSBY,CPA5,1
BS_02YBZSBY,CPAMD8,4
BS_02YBZSBY,CPB1,1
BS_02YBZSBY,CPB2,1
BS_02YBZSBY,CPE,1
BS_02YBZSBY,CPEB2,1
BS_02YBZSBY,CPEB3,1
BS_02YBZSBY,CPLANE1,3
BS_02YBZSBY,CPLX3,1
BS_02YBZSBY,CPNE5,2
BS_02YBZSBY,CPNE6,1
BS_02YBZSBY,CPO,1
BS_02YBZSBY,CPOX,1
BS_02YBZSBY,CPS1,2
BS_02YBZSBY,CPSF1,3
BS_02YBZSBY,CPSF3,1
BS_02YBZSBY,CPT1A,1
BS_02YBZSBY,CPT1C,1
BS_02YBZSBY,CPT2,1
BS_02YBZSBY,CPTP,2
BS_02YBZSBY,CPVL,1
BS_02YBZSBY,CPXM1,1
BS_02YBZSBY,CR2,1
BS_02YBZSBY,CRACR2A,2
BS_02YBZSBY,CRAT,1
BS_02YBZSBY,CRB1,1
BS_02YBZSBY,CRB2,3
BS_02YBZSBY,CRCT1,1
BS_02YBZSBY,CREB1,1
BS_02YBZSBY,CREB3L1,1
BS_02YBZSBY,CREB3L2,1
BS_02YBZSBY,CREBBP,2
BS_02YBZSBY,CREBRF,2
BS_02YBZSBY,CREG2,1
BS_02YBZSBY,CRELD1,1
BS_02YBZSBY,CRHBP,1
BS_02YBZSBY,CRHR2,1
BS_02YBZSBY,CRIM1,1
BS_02YBZSBY,CRIP1,2
BS_02YBZSBY,CRLF1,1
BS_02YBZSBY,CRMP1,1
BS_02YBZSBY,CROCC,2
BS_02YBZSBY,CROCC2,2
BS_02YBZSBY,CRTAC1,1
BS_02YBZSBY,CRTAP,1
BS_02YBZSBY,CRTC1,1
BS_02YBZSBY,CRTC3,1
BS_02YBZSBY,CRY1,2
BS_02YBZSBY,CRYBA2,1
BS_02YBZSBY,CRYBA4,1
BS_02YBZSBY,CRYBB2,1
BS_02YBZSBY,CRYBG3,3
BS_02YBZSBY,CRYM,2
BS_02YBZSBY,CRYZ,2
BS_02YBZSBY,CSDE1,3
BS_02YBZSBY,CSE1L,2
BS_02YBZSBY,CSF1,1
BS_02YBZSBY,CSF1R,1
BS_02YBZSBY,CSF3R,2
BS_02YBZSBY,CSGALNACT2,1
BS_02YBZSBY,CSK,2
BS_02YBZSBY,CSMD2,2
BS_02YBZSBY,CSMD3,2
BS_02YBZSBY,CSN3,1
BS_02YBZSBY,CSNK1E,1
BS_02YBZSBY,CSPG4,2
BS_02YBZSBY,CSRNP1,1
BS_02YBZSBY,CST11,1
BS_02YBZSBY,CST3,2
BS_02YBZSBY,CSTF2T,1
BS_02YBZSBY,CT47B1,1
BS_02YBZSBY,CTAG2,1
BS_02YBZSBY,CTAGE1,2
BS_02YBZSBY,CTBP2,1
BS_02YBZSBY,CTBS,1
BS_02YBZSBY,CTCF,1
BS_02YBZSBY,CTCFL,2
BS_02YBZSBY,CTDSP2,1
BS_02YBZSBY,CTF1,1
BS_02YBZSBY,CTGF,1
BS_02YBZSBY,CTIF,1
BS_02YBZSBY,CTNNA2,2
BS_02YBZSBY,CTNNAL1,1
BS_02YBZSBY,CTNND1,4
BS_02YBZSBY,CTNND2,4
BS_02YBZSBY,CTPS1,1
BS_02YBZSBY,CTPS2,1
BS_02YBZSBY,CTRL,1
BS_02YBZSBY,CTSD,1
BS_02YBZSBY,CTSH,1
BS_02YBZSBY,CTSV,2
BS_02YBZSBY,CTTNBP2,2
BS_02YBZSBY,CTU1,1
BS_02YBZSBY,CUEDC1,1
BS_02YBZSBY,CUEDC2,1
BS_02YBZSBY,CUL3,1
BS_02YBZSBY,CUL4A,1
BS_02YBZSBY,CUL7,1
BS_02YBZSBY,CUL9,1
BS_02YBZSBY,CUX1,1
BS_02YBZSBY,CUX2,4
BS_02YBZSBY,CWC22,2
BS_02YBZSBY,CWH43,2
BS_02YBZSBY,CX3CL1,1
BS_02YBZSBY,CXCL12,1
BS_02YBZSBY,CXCL14,1
BS_02YBZSBY,CXCR4,1
BS_02YBZSBY,CXCR5,2
BS_02YBZSBY,CXCR6,2
BS_02YBZSBY,CXorf21,1
BS_02YBZSBY,CXorf36,3
BS_02YBZSBY,CXorf58,1
BS_02YBZSBY,CXXC1,3
BS_02YBZSBY,CXXC5,3
BS_02YBZSBY,CYB561,1
BS_02YBZSBY,CYB561A3,1
BS_02YBZSBY,CYB561D2,1
BS_02YBZSBY,CYB5B,1
BS_02YBZSBY,CYB5R1,1
BS_02YBZSBY,CYBB,1
BS_02YBZSBY,CYC1,1
BS_02YBZSBY,CYFIP2,1
BS_02YBZSBY,CYP11A1,1
BS_02YBZSBY,CYP11B2,1
BS_02YBZSBY,CYP19A1,1
BS_02YBZSBY,CYP1A1,2
BS_02YBZSBY,CYP1A2,1
BS_02YBZSBY,CYP1B1,1
BS_02YBZSBY,CYP26B1,2
BS_02YBZSBY,CYP27A1,1
BS_02YBZSBY,CYP2B6,1
BS_02YBZSBY,CYP2C18,1
BS_02YBZSBY,CYP2C8,1
BS_02YBZSBY,CYP2E1,1
BS_02YBZSBY,CYP2R1,1
BS_02YBZSBY,CYP2S1,1
BS_02YBZSBY,CYP39A1,1
BS_02YBZSBY,CYP46A1,1
BS_02YBZSBY,CYP4F12,2
BS_02YBZSBY,CYP4F2,1
BS_02YBZSBY,CYTH2,2
BS_02YBZSBY,CYTH3,2
BS_02YBZSBY,CYTH4,1
BS_02YBZSBY,CYTIP,1
BS_02YBZSBY,DAB2,1
BS_02YBZSBY,DAB2IP,1
BS_02YBZSBY,DACH2,1
BS_02YBZSBY,DACT1,1
BS_02YBZSBY,DACT3,2
BS_02YBZSBY,DAGLA,1
BS_02YBZSBY,DAGLB,1
BS_02YBZSBY,DAPK1,1
BS_02YBZSBY,DAPK3,2
BS_02YBZSBY,DAPP1,1
BS_02YBZSBY,DBH,1
BS_02YBZSBY,DBN1,1
BS_02YBZSBY,DBT,1
BS_02YBZSBY,DBX2,1
BS_02YBZSBY,DCAF1,1
BS_02YBZSBY,DCAF12L1,1
BS_02YBZSBY,DCAF15,1
BS_02YBZSBY,DCAF4,1
BS_02YBZSBY,DCAF4L1,2
BS_02YBZSBY,DCAF4L2,1
BS_02YBZSBY,DCAF8,1
BS_02YBZSBY,DCAKD,2
BS_02YBZSBY,DCC,1
BS_02YBZSBY,DCDC1,1
BS_02YBZSBY,DCHS1,5
BS_02YBZSBY,DCHS2,3
BS_02YBZSBY,DCK,1
BS_02YBZSBY,DCLK2,1
BS_02YBZSBY,DCLRE1B,1
BS_02YBZSBY,DCN,1
BS_02YBZSBY,DCP1B,1
BS_02YBZSBY,DCSTAMP,1
BS_02YBZSBY,DCT,1
BS_02YBZSBY,DCTN1,1
BS_02YBZSBY,DCTPP1,1
BS_02YBZSBY,DCX,2
BS_02YBZSBY,DDB1,1
BS_02YBZSBY,DDC,3
BS_02YBZSBY,DDHD2,1
BS_02YBZSBY,DDI2,1
BS_02YBZSBY,DDRGK1,1
BS_02YBZSBY,DDX19B,1
BS_02YBZSBY,DDX23,1
BS_02YBZSBY,DDX28,1
BS_02YBZSBY,DDX31,1
BS_02YBZSBY,DDX39A,2
BS_02YBZSBY,DDX39B,1
BS_02YBZSBY,DDX3X,1
BS_02YBZSBY,DDX42,2
BS_02YBZSBY,DDX43,1
BS_02YBZSBY,DDX49,1
BS_02YBZSBY,DDX50,1
BS_02YBZSBY,DDX51,2
BS_02YBZSBY,DDX54,3
BS_02YBZSBY,DDX56,1
BS_02YBZSBY,DDX58,1
BS_02YBZSBY,DDX60,2
BS_02YBZSBY,DDX60L,1
BS_02YBZSBY,DEF6,1
BS_02YBZSBY,DEGS2,1
BS_02YBZSBY,DENND2A,1
BS_02YBZSBY,DENND2D,1
BS_02YBZSBY,DENND3,3
BS_02YBZSBY,DENND4B,3
BS_02YBZSBY,DENND4C,2
BS_02YBZSBY,DENND5A,2
BS_02YBZSBY,DENND5B,1
BS_02YBZSBY,DENND6B,1
BS_02YBZSBY,DEPDC5,2
BS_02YBZSBY,DEPTOR,1
BS_02YBZSBY,DET1,1
BS_02YBZSBY,DGAT2,1
BS_02YBZSBY,DGCR2,1
BS_02YBZSBY,DGKA,1
BS_02YBZSBY,DGKB,1
BS_02YBZSBY,DGKG,1
BS_02YBZSBY,DGKQ,2
BS_02YBZSBY,DHDH,1
BS_02YBZSBY,DHODH,1
BS_02YBZSBY,DHPS,2
BS_02YBZSBY,DHRS3,1
BS_02YBZSBY,DHRS7B,1
BS_02YBZSBY,DHRSX,1
BS_02YBZSBY,DHTKD1,1
BS_02YBZSBY,DHX33,3
BS_02YBZSBY,DHX34,1
BS_02YBZSBY,DHX37,1
BS_02YBZSBY,DHX38,3
BS_02YBZSBY,DHX40,1
BS_02YBZSBY,DHX58,1
BS_02YBZSBY,DHX8,3
BS_02YBZSBY,DHX9,2
BS_02YBZSBY,DIAPH1,2
BS_02YBZSBY,DIAPH2,1
BS_02YBZSBY,DICER1,1
BS_02YBZSBY,DIDO1,3
BS_02YBZSBY,DIO3,2
BS_02YBZSBY,DIP2A,1
BS_02YBZSBY,DIP2B,2
BS_02YBZSBY,DIP2C,1
BS_02YBZSBY,DIRAS2,1
BS_02YBZSBY,DIRC2,1
BS_02YBZSBY,DIS3,3
BS_02YBZSBY,DIS3L,1
BS_02YBZSBY,DIS3L2,1
BS_02YBZSBY,DISC1,1
BS_02YBZSBY,DISP3,2
BS_02YBZSBY,DLAT,2
BS_02YBZSBY,DLC1,2
BS_02YBZSBY,DLG3,1
BS_02YBZSBY,DLGAP1,3
BS_02YBZSBY,DLGAP3,1
BS_02YBZSBY,DLGAP4,1
BS_02YBZSBY,DLL4,1
BS_02YBZSBY,DMAP1,1
BS_02YBZSBY,DMBT1,1
BS_02YBZSBY,DMC1,1
