Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
TCGA-OR-A5LC-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LD-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LE-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LG-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LH-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LJ-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LK-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LL-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LM-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LN-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LO-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LP-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LR-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LS-01A-11R-A29S-07	0	0	0	1	0
TCGA-OR-A5LT-01A-11R-A29S-07	0	0	0	1	0
TCGA-OU-A5PI-01A-12R-A29S-07	0	0	0	1	0
TCGA-OY-A56Q-01A-11R-A406-31	0	0	0	1	0
TCGA-P3-A5Q5-01A-11R-A28V-07	0	0	0	1	0
TCGA-P3-A5Q6-01A-11R-A28V-07	0	0	0	1	0
TCGA-P3-A5QA-01A-11R-A28V-07	0	0	0	1	0
TCGA-P3-A5QE-01A-11R-A28V-07	0	0	0	1	0
TCGA-P3-A5QF-01A-11R-A28V-07	0	0	0	1	0
TCGA-P3-A6SW-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6SX-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T0-01A-12R-A34R-07	0	0	0	1	0
TCGA-P3-A6T2-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T3-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T4-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T5-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T6-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T7-01A-11R-A34R-07	0	0	0	1	0
TCGA-P3-A6T8-01A-11R-A34R-07	0	0	0	1	0
TCGA-P4-A5E6-01A-11R-A28H-07	0	0	0	1	0
TCGA-P4-A5E7-01A-31R-A28H-07	0	0	0	1	0
TCGA-P4-A5E8-01A-11R-A28H-07	0	0	0	1	0
TCGA-P4-A5EA-01A-11R-A28H-07	0	0	0	1	0
TCGA-P4-A5EB-01A-11R-A28H-07	0	0	0	1	0
TCGA-P4-A5ED-01A-11R-A28H-07	0	0	0	1	0
TCGA-P4-AAVK-01A-11R-A42S-07	0	0	0	1	0
TCGA-P4-AAVL-01A-11R-A42S-07	0	0	0	1	0
TCGA-P4-AAVM-01A-11R-A42S-07	0	0	0	1	0
TCGA-P4-AAVO-01A-11R-A42S-07	0	0	0	1	0
TCGA-P5-A5ET-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5EU-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5EV-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5EW-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5EX-01A-12R-A28M-07	0	0	0	1	0
TCGA-P5-A5EY-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5EZ-01A-11R-A27Q-07	0	0	0	1	0
TCGA-P5-A5F0-01A-11R-A28M-07	0	0	0	1	0
TCGA-P5-A5F1-01A-11R-A28M-07	0	0	0	1	0
TCGA-P5-A5F2-01A-11R-A28M-07	0	0	0	1	0
TCGA-P5-A5F4-01A-11R-A28M-07	0	0	0	1	0
TCGA-P5-A5F6-01A-11R-A28M-07	0	0	0	1	0
TCGA-P5-A72U-01A-31R-A32Q-07	0	0	0	1	0
TCGA-P5-A72W-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A72X-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A72Z-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A730-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A731-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A733-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A735-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A736-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A737-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A77W-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A77X-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P5-A780-01A-12R-A32Q-07	0	0	0	1	0
TCGA-P5-A781-01A-11R-A32Q-07	0	0	0	1	0
TCGA-P6-A5OF-01A-11R-A29S-07	0	0	0	1	0
TCGA-P6-A5OG-01A-22R-A29S-07	0	0	0	1	0
TCGA-P7-A5NX-01A-11R-A35K-07	0	0	0	1	0
TCGA-P7-A5NY-05A-11R-A35K-07	0	0	0	1	0
TCGA-P8-A5KC-01A-11R-A35K-07	0	0	0	1	0
TCGA-P8-A5KD-01A-11R-A35K-07	0	0	0	1	0
TCGA-P8-A6RX-01A-11R-A35K-07	0	0	0	1	0
TCGA-P8-A6RY-01A-12R-A35K-07	0	0	0	1	0
TCGA-PA-A5YG-01A-11R-A29S-07	0	0	0	1	0
TCGA-PC-A5DK-01A-11R-A27Q-07	0	0	0	1	0
TCGA-PC-A5DL-01A-11R-A26T-07	0	0	0	1	0
TCGA-PC-A5DM-01A-11R-A27Q-07	0	0	0	1	0
TCGA-PC-A5DN-01A-12R-A27Q-07	0	0	0	1	0
TCGA-PC-A5DO-01A-11R-A26T-07	0	0	0	1	0
TCGA-PC-A5DP-01A-11R-A26T-07	0	0	0	1	0
TCGA-PD-A5DF-01A-11R-A27V-07	0	0	0	1	0
TCGA-PE-A5DC-01A-12R-A27Q-07	0	0	0	1	0
TCGA-PE-A5DD-01A-12R-A27Q-07	0	0	0	1	0
TCGA-PE-A5DE-01A-11R-A27Q-07	0	0	0	1	0
TCGA-PG-A5BC-01A-12R-A27V-07	0	0	0	1	0
TCGA-PG-A6IB-01A-21R-A31O-07	0	0	0	1	0
TCGA-PG-A7D5-01A-11R-A34R-07	0	0	0	1	0
TCGA-PG-A914-01A-11R-A37O-07	0	0	0	1	0
TCGA-PG-A915-01A-11R-A37O-07	0	0	0	1	0
TCGA-PG-A916-01A-11R-A37O-07	0	0	0	1	0
TCGA-PG-A917-01A-31R-A37O-07	0	0	0	1	0
TCGA-PJ-A5Z8-01A-11R-A28H-07	0	0	0	1	0
TCGA-PJ-A5Z9-01A-11R-A28H-07	0	0	0	1	0
TCGA-PK-A5H8-01A-11R-A29S-07	0	0	0	1	0
TCGA-PK-A5H9-01A-11R-A29S-07	0	0	0	1	0
TCGA-PK-A5HA-01A-11R-A29S-07	0	0	0	1	0
TCGA-PK-A5HB-01A-11R-A29S-07	0	0	0	1	0
TCGA-PL-A8LV-01A-21R-A41B-07	0	0	0	1	0
TCGA-PL-A8LX-01A-11R-A41B-07	0	0	0	1	0
TCGA-PL-A8LY-01A-11R-A41B-07	0	0	0	1	0
TCGA-PL-A8LZ-01A-31R-A36F-07	0	0	0	1	0
TCGA-PN-A8MA-01A-11R-A36F-07	0	0	0	1	0
TCGA-PQ-A6FI-01A-11R-A31N-07	0	0	0	1	0
TCGA-PQ-A6FN-01A-11R-A31N-07	0	0	0	1	0
TCGA-PR-A5PF-01A-11R-A35K-07	0	0	0	1	0
TCGA-PR-A5PG-01A-11R-A35K-07	0	0	0	1	0
TCGA-PR-A5PH-01A-11R-A35K-07	0	0	0	1	0
TCGA-PT-A8TR-01A-11R-A37L-07	0	0	0	1	0
TCGA-PZ-A5RE-01A-11R-A32O-07	0	0	0	1	0
TCGA-Q1-A5R1-01A-11R-A28H-07	0	0	0	1	0
TCGA-Q1-A5R2-01A-11R-A28H-07	0	0	0	1	0
TCGA-Q1-A5R3-01A-11R-A28H-07	0	0	0	1	0
TCGA-Q1-A6DT-01A-11R-A32P-07	0	0	0	1	0
TCGA-Q1-A6DV-01A-11R-A32P-07	0	0	0	1	0
TCGA-Q1-A6DW-01A-11R-A32P-07	0	0	0	1	0
TCGA-Q1-A73O-01A-11R-A32P-07	0	0	0	1	0
TCGA-Q1-A73P-01A-11R-A32P-07	0	0	0	1	0
TCGA-Q1-A73Q-01A-21R-A32P-07	0	0	0	1	0
TCGA-Q1-A73R-01A-11R-A33Z-07	0	0	0	1	0
TCGA-Q1-A73S-01A-11R-A33Z-07	0	0	0	1	0
TCGA-Q2-A5QZ-01A-11R-A28H-07	0	0	0	1	0
TCGA-Q3-A5QY-01A-12R-A32O-07	0	0	0	1	0
TCGA-Q3-AA2A-01A-11R-A37L-07	0	0	0	1	0
TCGA-Q9-A6FW-01A-31R-A31P-31	0	0	0	1	0
TCGA-QA-A7B7-01A-11R-A32O-07	0	0	0	1	0
TCGA-QC-A6FX-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QC-A7B5-01A-11R-A33J-07	0	0	0	1	0
TCGA-QC-AA9N-01A-11R-A39D-07	0	0	0	1	0
TCGA-QD-A8IV-01A-11R-A39I-07	0	0	0	1	0
TCGA-QF-A5YS-01A-11R-A31O-07	0	0	0	1	0
TCGA-QF-A5YT-01A-11R-A31O-07	0	0	0	1	0
TCGA-QG-A5YV-01A-11R-A28H-07	0	0	0	1	0
TCGA-QG-A5YW-01A-11R-A28H-07	0	0	0	1	0
TCGA-QG-A5YX-01A-11R-A28H-07	0	0	0	1	0
TCGA-QG-A5Z1-01A-11R-A28H-07	0	0	0	1	0
TCGA-QG-A5Z2-01A-11R-A28H-07	0	0	0	1	0
TCGA-QH-A65R-01A-21R-A31N-07	0	0	0	1	0
TCGA-QH-A65S-01A-11R-A29R-07	0	0	0	1	0
TCGA-QH-A65V-01A-11R-A29R-07	0	0	0	1	0
TCGA-QH-A65X-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QH-A65Z-01A-11R-A29R-07	0	0	0	1	0
TCGA-QH-A6CS-01A-11R-A31N-07	0	0	0	1	0
TCGA-QH-A6CU-01A-11R-A31N-07	0	0	0	1	0
TCGA-QH-A6CV-01A-11R-A31N-07	0	0	0	1	0
TCGA-QH-A6CW-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QH-A6CX-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QH-A6CY-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QH-A6CZ-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QH-A6X3-01A-21R-A32Q-07	0	0	0	1	0
TCGA-QH-A6X4-01A-51R-A32Q-07	0	0	0	1	0
TCGA-QH-A6X5-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QH-A6X8-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QH-A6X9-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QH-A6XA-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QH-A6XC-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QH-A86X-01A-11R-A36H-07	0	0	0	1	0
TCGA-QH-A870-01A-11R-A36H-07	0	0	0	1	0
TCGA-QK-A64Z-01A-11R-A30B-07	0	0	0	1	0
TCGA-QK-A652-01A-11R-A30B-07	0	0	0	1	0
TCGA-QK-A6IF-01A-11R-A31N-07	0	0	0	1	0
TCGA-QK-A6IG-01A-11R-A31N-07	0	0	0	1	0
TCGA-QK-A6IH-01A-11R-A31N-07	0	0	0	1	0
TCGA-QK-A6II-01A-11R-A31N-07	0	0	0	1	0
TCGA-QK-A6IJ-01A-11R-A31N-07	0	0	0	1	0
TCGA-QK-A6V9-01A-11R-A34R-07	0	0	0	1	0
TCGA-QK-A6VB-01A-12R-A34R-07	0	0	0	1	0
TCGA-QK-A6VC-01A-23R-A34R-07	0	0	0	1	0
TCGA-QK-A8Z7-01A-11R-A39I-07	0	0	0	1	0
TCGA-QK-A8Z8-01A-11R-A39I-07	0	0	0	1	0
TCGA-QK-A8Z9-01B-11R-A39I-07	0	0	0	1	0
TCGA-QK-A8ZA-01A-11R-A39I-07	0	0	0	1	0
TCGA-QK-A8ZB-01A-11R-A39I-07	0	0	0	1	0
TCGA-QK-AA3J-01A-11R-A39I-07	0	0	0	1	0
TCGA-QK-AA3K-01A-11R-A39I-07	0	0	0	1	0
TCGA-QL-A97D-01A-12R-A41B-07	0	0	0	1	0
TCGA-QM-A5NM-01A-11R-A28V-07	0	0	0	1	0
TCGA-QN-A5NN-01A-11R-A28V-07	0	0	0	1	0
TCGA-QQ-A5V2-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QQ-A5V9-01A-11R-A32Q-07	0	0	0	1	0
TCGA-QQ-A5VA-01A-12R-A32Q-07	0	0	0	1	0
TCGA-QQ-A5VB-01A-11R-A36F-07	0	0	0	1	0
TCGA-QQ-A5VC-01A-31R-A32Q-07	0	0	0	1	0
TCGA-QQ-A5VD-01A-21R-A32Q-07	0	0	0	1	0
TCGA-QQ-A8VB-01A-11R-A37L-07	0	0	0	1	0
TCGA-QQ-A8VD-01A-42R-A39D-07	0	0	0	1	0
TCGA-QQ-A8VF-01A-11R-A37L-07	0	0	0	1	0
TCGA-QQ-A8VG-01A-11R-A37L-07	0	0	0	1	0
TCGA-QQ-A8VH-01A-11R-A37L-07	0	0	0	1	0
TCGA-QR-A6GO-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GR-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GS-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GT-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GU-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GW-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GX-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GY-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6GZ-05A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H0-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H1-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H2-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H3-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H4-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H5-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6H6-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A6ZZ-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A700-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A702-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A703-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A705-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A706-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A707-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A708-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70A-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70C-01A-21R-A35K-07	0	0	0	1	0
TCGA-QR-A70D-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70E-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70G-01B-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70H-01A-12R-A35K-07	0	0	0	1	0
TCGA-QR-A70I-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70J-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70K-01A-12R-A35K-07	0	0	0	1	0
TCGA-QR-A70M-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70N-01A-12R-A35K-07	0	0	0	1	0
TCGA-QR-A70O-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70P-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70Q-01A-13R-A35K-07	0	0	0	1	0
TCGA-QR-A70R-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70T-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70U-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70V-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A70W-01A-12R-A35K-07	0	0	0	1	0
TCGA-QR-A70X-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A7IN-01A-11R-A35K-07	0	0	0	1	0
TCGA-QR-A7IP-01A-11R-A35K-07	0	0	0	1	0
TCGA-QS-A5YQ-01A-11R-A31O-07	0	0	0	1	0
TCGA-QS-A5YR-01A-31R-A31O-07	0	0	0	1	0
TCGA-QS-A744-01A-11R-A34R-07	0	0	0	1	0
TCGA-QS-A8F1-01A-21R-A37O-07	0	0	0	1	0
TCGA-QT-A5XJ-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XK-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XL-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XM-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XN-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XO-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A5XP-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A69Q-01A-11R-A35K-07	0	0	0	1	0
TCGA-QT-A7U0-01A-11R-A35K-07	0	0	0	1	0
TCGA-QU-A6IL-01A-11R-A31N-07	0	0	0	1	0
TCGA-QU-A6IM-01A-11R-A31N-07	0	0	0	1	0
TCGA-QU-A6IN-01A-11R-A31N-07	0	0	0	1	0
TCGA-QU-A6IO-01A-11R-A31N-07	0	0	0	1	0
TCGA-QU-A6IP-01A-11R-A31N-07	0	0	0	1	0
TCGA-R2-A69V-01A-11R-A32P-07	0	0	0	1	0
TCGA-R3-A69X-01A-22R-A30C-07	0	0	0	1	0
TCGA-R5-A7O7-01A-11R-A33Y-31	0	0	0	1	0
TCGA-R5-A7ZE-01B-11R-A354-31	0	0	0	1	0
TCGA-R5-A7ZF-01A-11R-A354-31	0	0	0	1	0
TCGA-R5-A7ZI-01A-11R-A354-31	0	0	0	1	0
TCGA-R5-A7ZR-01A-11R-A354-31	0	0	0	1	0
TCGA-R5-A805-01A-11R-A36D-31	0	0	0	1	0
TCGA-R6-A6DN-01B-11R-A31P-31	0	0	0	1	0
TCGA-R6-A6DQ-01B-11R-A31P-31	0	0	0	1	0
TCGA-R6-A6KZ-01A-11R-A31P-31	0	0	0	1	0
TCGA-R6-A6L4-01A-11R-A31P-31	0	0	0	1	0
TCGA-R6-A6XG-01B-11R-A336-31	0	0	0	1	0
TCGA-R6-A6XQ-01B-11R-A336-31	0	0	0	1	0
TCGA-R6-A6Y0-01B-11R-A336-31	0	0	0	1	0
TCGA-R6-A8W5-01B-11R-A37I-31	0	0	0	1	0
TCGA-R6-A8W8-01B-11R-A37I-31	0	0	0	1	0
TCGA-R6-A8WC-01A-11R-A37I-31	0	0	0	1	0
TCGA-R6-A8WG-01A-11R-A37I-31	0	0	0	1	0
TCGA-R8-A6MK-01A-11R-A32Q-07	0	0	0	1	0
TCGA-R8-A6ML-01A-11R-A32Q-07	0	0	0	1	0
TCGA-R8-A6MO-01A-11R-A33Z-07	0	0	0	1	0
TCGA-R8-A73M-01A-11R-A32Q-07	0	0	0	1	0
TCGA-RA-A741-01A-11R-A33Z-07	0	0	0	1	0
TCGA-RB-A7B8-01A-12R-A33R-07	0	0	0	1	0
TCGA-RB-AA9M-01A-11R-A39D-07	0	0	0	1	0
TCGA-RC-A6M3-01A-11R-A32O-07	0	0	0	1	0
TCGA-RC-A6M4-01A-11R-A32O-07	0	0	0	1	0
TCGA-RC-A6M5-01A-11R-A32O-07	0	0	0	1	0
TCGA-RC-A6M6-01A-11R-A32O-07	0	0	0	1	0
TCGA-RC-A7S9-01A-11R-A33R-07	0	0	0	1	0
TCGA-RC-A7SB-01A-21R-A352-07	0	0	0	1	0
TCGA-RC-A7SF-01A-11R-A352-07	0	0	0	1	0
TCGA-RC-A7SH-01A-11R-A38B-07	0	0	0	1	0
TCGA-RC-A7SK-01A-11R-A352-07	0	0	0	1	0
TCGA-RD-A7BS-01A-11R-A32D-31	0	0	0	1	0
TCGA-RD-A7BT-01A-11R-A33Y-31	0	0	0	1	0
TCGA-RD-A7BW-01A-11R-A32D-31	0	0	0	1	0
TCGA-RD-A7C1-01A-11R-A32D-31	0	0	0	1	0
TCGA-RD-A8MV-01A-11R-A36D-31	0	0	0	1	0
TCGA-RD-A8MW-01A-11R-A36D-31	0	0	0	1	0
TCGA-RD-A8N0-01A-12R-A36D-31	0	0	0	1	0
TCGA-RD-A8N1-01A-12R-A36D-31	0	0	0	1	0
TCGA-RD-A8N2-01A-12R-A36D-31	0	0	0	1	0
TCGA-RD-A8N4-01A-21R-A36D-31	0	0	0	1	0
TCGA-RD-A8N5-01A-12R-A36D-31	0	0	0	1	0
TCGA-RD-A8N6-01A-11R-A36D-31	0	0	0	1	0
TCGA-RD-A8N9-01A-12R-A39E-31	0	0	0	1	0
TCGA-RD-A8NB-01A-12R-A39E-31	0	0	0	1	0
TCGA-RE-A7BO-01A-11R-A336-31	0	0	0	1	0
TCGA-RG-A7D4-01A-12R-A33R-07	0	0	0	1	0
TCGA-RL-AAAS-01A-32R-A39D-07	0	0	0	1	0
TCGA-RM-A68T-01A-11R-A35K-07	0	0	0	1	0
TCGA-RM-A68W-01A-11R-A35K-07	0	0	0	1	0
TCGA-RN-A68Q-01A-11R-A30C-07	0	0	0	1	0
TCGA-RN-AAAQ-01A-21R-A39D-07	0	0	0	1	0
TCGA-RQ-A68N-01A-11R-A31O-07	0	0	0	1	0
TCGA-RQ-A6JB-01A-11R-A31O-07	0	0	0	1	0
TCGA-RQ-AAAT-01A-11R-A39D-07	0	0	0	1	0
TCGA-RS-A6TO-01A-32R-A34R-07	0	0	0	1	0
TCGA-RS-A6TP-01A-12R-A34R-07	0	0	0	1	0
TCGA-RT-A6Y9-01A-12R-A35K-07	0	0	0	1	0
TCGA-RT-A6YA-01A-12R-A35K-07	0	0	0	1	0
TCGA-RT-A6YC-01A-12R-A35K-07	0	0	0	1	0
TCGA-RU-A8FL-01A-11R-A37K-07	0	0	0	1	0
TCGA-RW-A67V-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A67W-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A67X-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A67Y-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A680-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A681-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A684-01A-12R-A35K-07	0	0	0	1	0
TCGA-RW-A685-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A686-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A688-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A689-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68A-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68B-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68C-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68D-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68F-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A68G-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A7CZ-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A7D0-01A-11R-A35K-07	0	0	0	1	0
TCGA-RW-A8AZ-01A-11R-A35K-07	0	0	0	1	0
TCGA-RX-A8JQ-01A-11R-A35L-07	0	0	0	1	0
TCGA-RY-A83X-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A83Y-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A83Z-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A840-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A843-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A845-01A-11R-A36H-07	0	0	0	1	0
TCGA-RY-A847-01A-11R-A36H-07	0	0	0	1	0
TCGA-RZ-AB0B-01A-11R-A405-07	0	0	0	1	0
TCGA-S2-AA1A-01A-12R-A39D-07	0	0	0	1	0
TCGA-S3-A6ZF-01A-32R-A32P-07	0	0	0	1	0
TCGA-S3-A6ZG-01A-22R-A32P-07	0	0	0	1	0
TCGA-S3-A6ZH-01A-22R-A32P-07	0	0	0	1	0
TCGA-S3-AA0Z-01A-11R-A41B-07	0	0	0	1	0
TCGA-S3-AA10-01A-21R-A41B-07	0	0	0	1	0
TCGA-S3-AA11-01A-31R-A41B-07	0	0	0	1	0
TCGA-S3-AA12-01A-11R-A41B-07	0	0	0	1	0
TCGA-S3-AA14-01A-11R-A41B-07	0	0	0	1	0
TCGA-S3-AA15-01A-11R-A41B-07	0	0	0	1	0
TCGA-S3-AA17-01A-11R-A41B-07	0	0	0	1	0
TCGA-S4-A8RM-01A-11R-A37L-07	0	0	0	1	0
TCGA-S4-A8RO-01A-12R-A37L-07	0	0	0	1	0
TCGA-S4-A8RP-01A-11R-A36G-07	0	0	0	1	0
TCGA-S5-A6DX-01A-11R-A31N-07	0	0	0	1	0
TCGA-S5-AA26-01A-11R-A38B-07	0	0	0	1	0
TCGA-S6-A8JW-01A-11R-A430-07	0	0	0	1	0
TCGA-S6-A8JX-01A-11R-A430-07	0	0	0	1	0
TCGA-S6-A8JY-01A-11R-A431-07	0	0	0	1	0
TCGA-S7-A7WL-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WM-01A-12R-A35L-07	0	0	0	1	0
TCGA-S7-A7WN-01A-12R-A35L-07	0	0	0	1	0
TCGA-S7-A7WO-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WP-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WQ-01A-12R-A35L-07	0	0	0	1	0
TCGA-S7-A7WR-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WT-01A-12R-A35L-07	0	0	0	1	0
TCGA-S7-A7WU-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WV-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WW-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7WX-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7X0-01A-12R-A35L-07	0	0	0	1	0
TCGA-S7-A7X1-01A-11R-A35L-07	0	0	0	1	0
TCGA-S7-A7X2-01A-12R-A35L-07	0	0	0	1	0
TCGA-S8-A6BV-01A-21R-A31P-31	0	0	0	1	0
TCGA-S8-A6BW-01A-11R-A31P-31	0	0	0	1	0
TCGA-S9-A6TS-01A-12R-A33Z-07	0	0	0	1	0
TCGA-S9-A6TU-01A-12R-A32Q-07	0	0	0	1	0
TCGA-S9-A6TV-01A-12R-A34R-07	0	0	0	1	0
TCGA-S9-A6TW-01A-12R-A32Q-07	0	0	0	1	0
TCGA-S9-A6TX-01A-21R-A32Q-07	0	0	0	1	0
TCGA-S9-A6TY-01A-12R-A32Q-07	0	0	0	1	0
TCGA-S9-A6TZ-01A-21R-A32Q-07	0	0	0	1	0
TCGA-S9-A6U0-01A-12R-A32Q-07	0	0	0	1	0
TCGA-S9-A6U1-01A-21R-A33Z-07	0	0	0	1	0
TCGA-S9-A6U2-01A-21R-A33Z-07	0	0	0	1	0
TCGA-S9-A6U5-01A-12R-A33Z-07	0	0	0	1	0
TCGA-S9-A6U6-01A-12R-A33Z-07	0	0	0	1	0
TCGA-S9-A6U8-01A-21R-A33Z-07	0	0	0	1	0
