Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
BS_NJ4WPQVK	0	0	0	1	0
BS_NJFK43N3	0	0	0	1	0
BS_NJV6A585	0	0	0	1	0
BS_NKEAAFMW	0	0	0	1	0
BS_NKNDVFFR	0	0	0	1	0
BS_NKRYMHEP	0	0	0	1	0
BS_NMJPX8VQ	0	0	0	1	0
BS_NMQTPVFW	0	0	0	1	0
BS_NNFDFAFM	0	0	0	1	0
BS_NNPEC7W1	0	0	0	1	0
BS_NPA6CZQF	0	0	0	1	0
BS_NPQJ20KX	0	0	0	1	0
BS_NQB91P48	0	0	1	0	0
BS_NQFH3GZH	0	0	0	1	0
BS_NR3P3GN2	0	0	0	1	0
BS_NR9FRY5T	0	0	0	1	0
BS_NRFQEQKP	0	0	1	0	0
BS_NRPG5K4K	0	0	0	1	0
BS_NS7GSHB9	0	0	0	1	0
BS_NS8G0465	0	0	0	1	0
BS_NT9NZYFD	0	0	0	1	0
BS_NTV9Z7SE	0	0	0	1	0
BS_NTXHP7QR	0	0	0	1	0
BS_NVKGSMXS	0	0	0	1	0
BS_NWXG4ZNS	0	0	0	1	0
BS_NWYBD9CA	0	0	0	1	0
BS_NXZSD2KK	0	0	0	1	0
BS_NY51QX79	0	0	0	1	0
BS_NY9MPC8F	0	0	0	1	0
BS_NYS8TRCB	0	0	0	1	0
BS_NYVVN7SD	0	0	0	1	0
BS_NZ71XCG3	0	0	0	1	0
BS_NZRJE7QA	0	0	0	1	0
BS_P0KQFXNC	0	0	0	1	0
BS_P0QF87WC	0	0	0	1	0
BS_P0QJ1QAH	0	0	0	1	0
BS_P0W5VJH4	0	0	0	1	0
BS_P1JY6XK5	0	0	0	1	0
BS_P277RYX5	0	0	0	1	0
BS_P2QCH2SY	0	0	0	1	0
BS_P36C0ABE	0	0	0	1	0
BS_P39SQPTS	0	0	0	1	0
BS_P3EVK3C2	0	0	0	1	0
BS_P3KD5EQG	0	0	0	1	0
BS_P3P96WCD	0	0	0	1	0
BS_P3PF53V8	0	0	0	1	0
BS_P3W89XQY	0	0	0	1	0
BS_P42V737Y	0	0	0	1	0
BS_P44PE00R	0	0	0	1	0
BS_P4D8Y3S8	0	0	0	1	0
BS_P4K6WK9Y	0	0	0	1	0
BS_P4NX9MPA	0	0	0	1	0
BS_P4Z4YP0P	0	0	0	1	0
BS_P52FTQNA	0	0	0	1	0
BS_P65SHPNZ	0	0	0	1	0
BS_P6NWC51S	0	0	0	1	0
BS_P78SMRBS	0	0	0	1	0
BS_P7CY04E7	0	0	0	1	0
BS_P7EY9DXG	0	0	0	1	0
BS_P7VR731D	0	0	0	1	0
BS_P862EP9P	0	0	0	1	0
BS_P8WN8XEQ	0	0	0	1	0
BS_P99S85CY	0	0	0	1	0
BS_P9JP6JFA	0	0	0	1	0
BS_PAYW4RCK	0	0	0	1	0
BS_PC2YQ4F6	0	0	0	1	0
BS_PC83EJY8	0	0	0	1	0
BS_PCKWEEVT	0	0	0	1	0
BS_PDC04A1K	0	0	0	1	0
BS_PDRNE606	0	0	0	1	0
BS_PEDGRK8S	0	0	0	1	0
BS_PEFRDKDZ	0	0	0	1	0
BS_PEP9NZXN	0	0	1	0	0
BS_PF6TP3FX	0	0	0	1	0
BS_PF7546KW	0	0	0	1	0
BS_PFE6M2EW	0	0	0	1	0
BS_PFSB20M7	0	0	0	1	0
BS_PFXDWV9R	0	0	0	1	0
BS_PGHK1JRW	0	0	0	1	0
BS_PGK832G2	0	0	0	1	0
BS_PHMN1WB3	0	0	0	1	0
BS_PJ08ZW9A	0	0	0	1	0
BS_PJK0M1X0	0	0	0	1	0
BS_PJPGVD62	0	0	0	1	0
BS_PK18H7E7	0	0	1	0	0
BS_PKK3BZRG	0	0	0	1	0
BS_PKKNB5PY	0	0	0	1	0
BS_PKW05VZV	0	0	0	1	0
BS_PKZ1HWNB	0	0	0	1	0
BS_PMFR8NPN	0	0	0	1	0
BS_PMSZKZP7	0	0	0	1	0
BS_PN1V5KM9	0	0	0	1	0
BS_PN2CE34A	0	0	0	1	0
BS_PNXDHDF3	0	0	0	1	0
BS_PNYN0AYD	0	0	0	1	0
BS_PP4WJBNR	0	0	0	1	0
BS_PPY0EWPG	0	0	0	1	0
BS_PQ6QEVE8	0	0	0	1	0
BS_PQ7CQFYR	0	0	1	0	0
BS_PQVTB6BB	0	0	0	1	0
BS_PRAEF32W	0	0	0	1	0
BS_PRR8K9GE	0	0	0	1	0
BS_PS0P3QJ3	0	0	0	1	0
BS_PSAZZC71	0	0	0	1	0
BS_PSNBFWQV	0	0	0	1	0
BS_PSW27ZTE	0	0	0	1	0
BS_PT1DC3ZF	0	0	0	1	0
BS_PTYP388A	0	0	0	1	0
BS_PV130A29	0	0	0	1	0
BS_PVJXA07K	0	0	0	1	0
BS_PVYMDM18	0	0	0	1	0
BS_PVZJCXS1	0	0	0	1	0
BS_PXCPK5XS	0	0	0	1	0
BS_PXD19CBF	0	0	0	1	0
BS_PY472W3B	0	0	0	1	0
BS_PY51XH82	0	0	0	1	0
BS_PYVPKH11	0	0	0	1	0
BS_PZ35809R	0	0	0	1	0
BS_PZDTK87A	0	0	0	1	0
BS_PZE7R1WM	0	0	0	1	0
BS_PZVHMSYN	0	0	0	1	0
BS_Q0T0VAXT	0	0	0	1	0
BS_Q0XBZP88	0	0	0	1	0
BS_Q13FQ8FV	0	0	0	1	0
BS_Q14B10B6	0	0	0	1	0
BS_Q1SPJ467	0	0	0	1	0
BS_Q2T9ZRM0	0	0	0	1	0
BS_Q2TEFDZ7	0	0	0	1	0
BS_Q3ANJDVG	0	0	0	1	0
BS_Q3TBCK4V	0	0	1	0	0
BS_Q4NCA4E4	0	0	0	1	0
BS_Q50P97Y0	0	0	0	1	0
BS_Q5ABAC4M	0	0	0	1	0
BS_Q5AH9TH0	0	0	0	1	0
BS_Q5WZYWCT	0	0	0	1	0
BS_Q5XKTB1V	0	0	0	1	0
BS_Q69BHVQX	0	0	0	1	0
BS_Q6GVRAWK	0	0	0	1	0
BS_Q6K6BVTF	0	0	0	1	0
BS_Q79NP5YY	0	0	1	0	0
BS_Q7NF95N0	0	0	0	1	0
BS_Q7R8BT07	0	0	0	1	0
BS_Q807ENGY	0	0	0	1	0
BS_Q80JX5G6	0	0	0	1	0
BS_Q88059DJ	0	0	0	1	0
BS_Q9NHTR7G	0	0	0	1	0
BS_Q9V7A95C	0	0	0	1	0
BS_QA0W86WP	0	0	0	1	0
BS_QAG1RDXN	0	0	0	1	0
BS_QB7YGKN1	0	0	0	1	0
BS_QB84TBA3	0	0	0	1	0
BS_QBR4WCQ2	0	0	0	1	0
BS_QBZDQX7A	0	0	0	1	0
BS_QC3XCE6X	0	0	0	1	0
BS_QC5FNXGH	0	0	0	1	0
BS_QD22MJJ5	0	0	0	1	0
BS_QDGHHS4S	0	0	0	1	0
BS_QE5B0T7R	0	0	0	1	0
BS_QE7WAAKC	0	0	0	1	0
BS_QEGZ6CYZ	0	0	0	1	0
BS_QEYPFYHD	0	0	0	1	0
BS_QF5VVZX5	0	0	0	1	0
BS_QG3PYXB4	0	0	0	1	0
BS_QG6V29H7	0	0	0	1	0
BS_QGEEVNAS	0	0	0	1	0
BS_QGX93WPF	0	0	0	1	0
BS_QH82PBMB	0	0	1	0	0
BS_QHS3V0GP	0	0	0	1	0
BS_QHTDJG77	0	0	0	1	0
BS_QK61ST4T	0	0	0	1	0
BS_QKT3TJVK	0	0	0	1	0
BS_QM1Z8R38	0	0	0	1	0
BS_QMBK2FV7	0	0	0	1	0
BS_QMDRA3VT	0	0	0	1	0
BS_QMG7XNEW	0	0	0	1	0
BS_QMHND3QK	0	0	0	1	0
BS_QMY84KF4	0	0	0	1	0
BS_QNAQGAV6	0	0	0	1	0
BS_QNNX91SM	0	0	0	1	0
BS_QNYDD0TY	0	0	0	1	0
BS_QP6MSKRE	0	0	0	1	0
BS_QPPPGYP4	0	0	0	1	0
BS_QPSQPDR8	0	0	0	1	0
BS_QQP17PDQ	0	0	0	1	0
BS_QRDT19KS	0	0	0	1	0
BS_QRH793AV	0	0	0	1	0
BS_QRNSKFMS	0	0	0	1	0
BS_QSDKJM8T	0	0	0	1	0
BS_QSHPVH0P	0	0	0	1	0
BS_QSMFVHSB	0	0	0	1	0
BS_QSTAVWGE	0	0	0	1	0
BS_QT3NZ2YZ	0	0	0	1	0
BS_QTSXW7DA	0	0	0	1	0
BS_QV51J756	0	0	0	1	0
BS_QVS9AXGC	0	0	0	1	0
BS_QW5QYXGG	0	0	0	1	0
BS_QW60M0FE	0	0	0	1	0
BS_QWM9BPDY	0	0	0	1	0
BS_QWNBZ9RJ	0	0	0	1	0
BS_QWS88QXE	0	0	0	1	0
BS_QWTE1CWR	0	0	0	1	0
BS_QX12J6W1	0	0	0	1	0
BS_QX754ADQ	0	0	0	1	0
BS_QX8PTX5X	0	0	0	1	0
BS_QXKRN6CR	1	0	0	0	0
BS_QXZTRMWM	0	0	0	1	0
BS_QYFY15FA	0	0	0	1	0
BS_QYGZMWPC	0	0	0	1	0
BS_QYPHA40N	0	0	0	1	0
BS_QYQNZDD8	0	0	0	1	0
BS_QYWGB52C	0	0	0	1	0
BS_QZFEB94Q	0	0	0	1	0
BS_QZPGVNBB	0	0	0	1	0
BS_QZRP3NSG	0	0	0	1	0
BS_QZT3SPY7	0	0	0	1	0
BS_QZTPJ8YW	0	0	0	1	0
BS_R035Q020	0	0	0	1	0
BS_R0JC16SG	0	0	0	1	0
BS_R13X6TMW	0	0	0	1	0
BS_R1CV479M	0	0	0	1	0
BS_R1G6SG0K	0	0	0	1	0
BS_R1RMKH1B	0	0	0	1	0
BS_R1ZBTEAG	0	0	0	1	0
BS_R244Z0WX	0	0	1	0	0
BS_R2J0DCAT	0	0	0	1	0
BS_R2Z4MK3F	0	0	0	1	0
BS_R333SVK1	0	0	0	1	0
BS_R3WB0PP7	0	0	0	1	0
BS_R439VVPK	0	0	0	1	0
BS_R483NVWW	0	0	0	1	0
BS_R4Y180DM	0	1	0	0	0
BS_R5G3QP11	0	0	0	1	0
BS_R5SNFB5B	0	0	0	1	0
BS_R634WKN7	0	0	0	1	0
BS_R6CKWZW6	0	0	0	1	0
BS_R6WNEEE4	0	0	0	1	0
BS_R726FKHP	0	0	0	1	0
BS_R7HZCZ8B	0	0	0	1	0
BS_R7NTZR4C	0	0	0	1	0
BS_R7TZRSZT	0	0	0	1	0
BS_R7YMKNJN	0	0	0	1	0
BS_R82MYPKB	0	0	0	1	0
BS_R8ZKDFWH	0	0	0	1	0
BS_R913E3VB	0	0	0	1	0
BS_R922P3XJ	0	0	0	1	0
BS_R94EDP5H	0	0	0	1	0
BS_R9B92M75	0	0	0	1	0
BS_R9V82BC1	0	0	0	1	0
BS_RA0VCMWC	0	0	0	1	0
BS_RAFVMB92	0	0	0	1	0
BS_RB2S0KDF	0	0	0	1	0
BS_RB3PE7G3	0	0	0	1	0
BS_RB8VSEVG	0	0	0	1	0
BS_RCAZ62J7	0	0	0	1	0
BS_RCC8BXVE	0	0	0	1	0
BS_RCCN63K6	0	0	0	1	0
BS_RCFQ31XF	0	0	0	1	0
BS_RD4D5F9F	0	0	0	1	0
BS_RFMQ7T0T	0	0	0	1	0
BS_RG2CTN65	0	0	0	1	0
BS_RG6JK7ZN	0	0	0	1	0
BS_RGPSEMHC	0	0	0	1	0
BS_RGSJMSRE	0	0	0	1	0
BS_RGSMX7QD	0	0	1	0	0
BS_RH9PMH3G	0	0	0	1	0
BS_RHD7XPNP	0	0	0	1	0
BS_RHEBGZF8	0	0	0	1	0
BS_RJ0CHRKK	0	0	0	1	0
BS_RK06RAFZ	0	0	0	1	0
BS_RKDSFDS1	0	0	0	1	0
BS_RKNNAG23	0	0	0	1	0
BS_RNNWQNGX	0	0	0	1	0
BS_RQ5Z7KNW	0	0	0	1	0
BS_RQPK5NY1	0	0	0	1	0
BS_RQSKD7PN	0	0	0	1	0
BS_RR12T74P	0	0	0	1	0
BS_RR3DKGKY	0	0	0	1	0
BS_RRAEQZ97	0	0	0	1	0
BS_RREVQG9H	0	0	0	1	0
BS_RSRPX3S8	0	0	0	1	0
BS_RVFDSK8D	0	0	0	1	0
BS_RVSEDNJ4	0	0	1	0	0
BS_RW50H521	0	0	0	1	0
BS_RWJZFTP9	0	0	1	0	0
BS_RX1YTZ7F	0	0	0	0	1
BS_RX561Y2K	0	0	0	1	0
BS_RXN5T5YT	0	0	0	1	0
BS_RXP2ZRQT	0	0	0	1	0
BS_RXSBJ929	0	0	0	1	0
BS_RZHVM2QD	0	0	0	1	0
BS_RZNNEX1Y	0	0	0	1	0
BS_S0175QKX	0	0	0	1	0
BS_S0NVKYR6	0	0	0	1	0
BS_S0T3CQ97	0	0	0	1	0
BS_S0WS43HJ	0	0	0	1	0
BS_S1KK7XRH	0	0	1	0	0
BS_S1M423AB	0	0	0	1	0
BS_S2N3XTKS	0	0	0	1	0
BS_S2TA8R29	0	0	0	1	0
BS_S34SCYW4	0	0	0	1	0
BS_S3VV60EP	0	0	0	1	0
BS_S458NMKH	0	0	0	1	0
BS_S4V9E1XJ	0	0	0	1	0
BS_S50KQEXV	0	0	1	0	0
BS_S573YGV3	0	0	0	1	0
BS_S588W9V2	0	0	0	1	0
BS_S5EPM2VY	0	0	0	1	0
BS_S5P8VTN5	0	0	0	1	0
BS_S69QZAJR	0	0	0	1	0
BS_S6EXG9N9	0	0	0	1	0
BS_S6NJRR5W	0	0	0	1	0
BS_S6Q7NKA3	0	0	0	1	0
BS_S6S7SK3P	0	0	0	1	0
BS_S71RJ8DH	0	0	0	1	0
BS_S75EZJDW	0	0	0	1	0
BS_S791VC80	0	0	0	1	0
BS_S7CZY2CH	0	0	0	1	0
BS_S7MPY3T4	0	0	0	1	0
BS_S7S6YEHA	0	0	0	1	0
BS_S88G7BXH	0	0	0	1	0
BS_S8CT9Z7J	0	0	0	1	0
BS_S9929Z8B	0	0	0	1	0
BS_S9CT40AZ	0	0	0	1	0
BS_SAA624A4	0	0	0	1	0
BS_SBFNFZ8B	0	0	0	1	0
BS_SCCY3YMQ	0	0	0	1	0
BS_SCQNN2A2	0	0	0	1	0
BS_SD28E0SC	0	0	0	1	0
BS_SD8YBRBR	0	0	0	1	0
BS_SDA4RMMG	0	0	1	0	0
BS_SDCNP7MW	0	0	0	1	0
BS_SDDK3Q44	0	0	0	1	0
BS_SDT1J3A7	0	0	0	1	0
BS_SDZY6RZ3	0	0	1	0	0
BS_SE82EQF8	0	0	0	1	0
BS_SEERSEV2	0	0	0	1	0
BS_SES41DAX	0	0	0	1	0
BS_SF02KBCG	0	0	0	1	0
BS_SFH8TGKT	0	0	0	1	0
BS_SFKZSJN1	0	0	0	1	0
BS_SFRQXM76	0	0	0	1	0
BS_SFZ3A07S	0	0	0	1	0
BS_SG7EPZ4W	0	0	0	1	0
BS_SGS26NXP	0	0	0	1	0
BS_SHMC4902	0	0	1	0	0
BS_SK4H5MJQ	0	0	0	1	0
BS_SK68QV3Y	0	0	0	1	0
BS_SK949N33	0	0	0	1	0
BS_SKGJ5SY9	0	0	0	1	0
BS_SKRY0BJ4	0	0	0	1	0
BS_SKWPQHER	0	0	0	1	0
BS_SM8VQFPD	0	0	0	1	0
BS_SMCPASF0	0	0	0	1	0
BS_SMRT95TG	0	0	0	1	0
BS_SN2CD2FC	0	0	0	1	0
BS_SNC5WMVN	0	0	0	1	0
BS_SNRF1RKC	0	0	0	1	0
BS_SNVM7CZT	0	0	0	1	0
BS_SP3ND4W3	0	0	0	1	0
BS_SP886CE6	0	0	0	1	0
BS_SQSH5G7A	0	0	0	1	0
BS_SQT11CPC	0	0	0	1	0
BS_SQX5E15Z	0	0	0	1	0
BS_SS95SWY2	0	0	0	1	0
BS_SSVBWYPN	0	0	0	1	0
BS_SSYNTXDC	0	0	0	1	0
BS_ST3Z2B9B	0	0	0	1	0
BS_ST9MMP22	0	0	0	1	0
BS_STNH7YSX	0	0	0	1	0
BS_STZ2C71Q	0	0	0	1	0
BS_SW8JSYQ7	0	0	0	1	0
BS_SWHQ8FDW	0	0	0	1	0
BS_SWHT4TC3	0	0	0	1	0
BS_SXCZ3CXN	0	0	0	1	0
BS_SXRS2P6T	0	0	1	0	0
BS_SY0S6QFV	0	0	0	1	0
BS_SYGKQD8M	0	0	0	1	0
BS_SYGXZY9V	0	0	0	1	0
BS_SYWRCE3Z	0	0	0	1	0
BS_SZYRB89G	0	0	0	1	0
BS_T0RKFEKR	0	0	0	1	0
BS_T1DVKKJB	1	0	0	0	0
BS_T1QMEH1N	0	0	0	1	0
BS_T1SNKF50	0	0	0	1	0
BS_T1W4JA94	0	0	1	0	0
BS_T1YHK6B7	0	0	0	1	0
BS_T2025VEQ	0	0	0	1	0
BS_T20VY3XN	0	0	0	1	0
BS_T2QPMZCM	0	0	0	1	0
BS_T3DGY9J9	0	0	0	1	0
BS_T3FD64Z7	0	0	0	1	0
BS_T3H5AY8A	0	0	0	1	0
BS_T3VJQSYM	0	0	0	1	0
BS_T4JFN54G	0	0	0	1	0
BS_T4P3J13C	0	0	0	1	0
BS_T54TAE3R	0	0	0	1	0
BS_T55Y4Z0Y	0	0	0	1	0
BS_T5772838	0	0	0	1	0
BS_T5HPW4Z0	0	0	0	1	0
BS_T5T21G7N	0	0	0	1	0
BS_T5TB5NM7	0	0	0	1	0
BS_T5WVTGV8	0	0	0	1	0
BS_T77MXWTX	0	0	0	1	0
BS_T7WMJ08W	0	0	0	1	0
BS_T8C13KNH	0	0	0	1	0
BS_T8TCEBB1	0	0	0	1	0
BS_T97EP8H0	0	0	0	1	0
BS_T99M7842	0	0	0	1	0
BS_T9T3R2J0	0	0	0	1	0
BS_TA48KCWF	0	0	0	1	0
BS_TA9WP4TH	0	0	0	1	0
BS_TAHV8N04	0	0	0	1	0
BS_TARPGT44	0	0	0	1	0
BS_TBWYAFSM	0	0	0	1	0
BS_TBYS2Z4H	0	0	0	1	0
BS_TCGEZJ5F	0	0	0	1	0
BS_TD1ZEQ7R	0	0	0	1	0
BS_TDEFAPNH	0	0	0	1	0
BS_TDN8NVYJ	0	0	0	1	0
BS_TE01WW4M	0	0	0	1	0
BS_TE0GVDNG	0	0	0	1	0
BS_TE8QFF7T	0	0	0	1	0
BS_TF5TTEXH	0	0	0	1	0
BS_TF6H437Q	0	0	0	1	0
BS_TG80SF4Z	0	0	0	1	0
BS_TG93XC55	0	0	0	1	0
BS_TGEBNSS2	0	0	0	1	0
BS_TGS109T3	0	0	0	1	0
BS_TGW6HC4X	0	0	0	1	0
BS_TH4A63J7	0	0	0	1	0
BS_THDBV4G0	0	0	0	1	0
BS_THH0CE5A	0	0	0	1	0
BS_THSPSG2Z	0	0	0	1	0
BS_TJTEF70D	0	0	0	1	0
BS_TK84K675	0	0	0	1	0
BS_TKRHXGZQ	0	0	0	1	0
BS_TM9MH0RP	0	0	0	1	0
BS_TMTV769C	0	0	0	1	0
BS_TNQKJZCP	0	0	0	1	0
BS_TNRHHYNC	0	0	0	1	0
BS_TP6GSAB6	0	0	0	1	0
BS_TPX7YY57	0	0	0	1	0
BS_TQ0J7WJQ	0	0	0	1	0
BS_TQ5QHR17	0	0	0	1	0
BS_TQYACCGG	0	0	0	1	0
BS_TRGECFNP	0	0	0	1	0
BS_TRKH2SPE	0	0	0	1	0
BS_TTRNJ8DJ	0	0	0	1	0
BS_TTVB22NF	0	0	0	1	0
BS_TTZA89Y4	0	0	0	1	0
BS_TV12GQHS	0	0	0	1	0
BS_TV5B86ZD	0	0	0	1	0
BS_TV8HD883	0	0	0	1	0
BS_TW8DQH8J	0	0	0	1	0
BS_TWCW8QZV	0	0	0	1	0
BS_TX2WGF8K	0	0	0	1	0
BS_TX8C5VAJ	0	0	0	1	0
BS_TXY8QYWA	0	0	0	1	0
BS_TXZ7KHTQ	0	0	0	1	0
BS_TYAYZ9ZW	0	0	0	1	0
BS_TYCE05MW	0	0	0	1	0
BS_TYFD8ZMG	0	0	0	1	0
BS_TYKJ8G2G	0	0	0	1	0
BS_TZ5D0A7R	0	0	0	1	0
BS_TZPJHKQR	0	0	0	1	0
BS_TZQ8XNQQ	0	0	0	1	0
BS_TZVFR600	0	0	0	1	0
BS_V0Q1G94N	0	0	1	0	0
BS_V1P84V9F	0	0	0	1	0
BS_V2MDX7HG	0	0	0	1	0
BS_V3REENH9	0	0	1	0	0
BS_V3SC6NWH	0	0	0	1	0
BS_V3Z3DB4N	0	0	0	1	0
BS_V3ZNXRHK	0	0	0	1	0
BS_V4W81SFC	0	0	0	1	0
BS_V6HKXX1Z	0	0	0	1	0
BS_V72GX2AZ	0	0	1	0	0
BS_V72H4RQS	0	0	0	1	0
BS_V733WCVK	0	0	0	1	0
BS_V79WFJ6N	0	0	0	1	0
BS_V7BJM89K	0	0	0	1	0
BS_V89HGTET	0	0	1	0	0
BS_V8G6BZRR	0	0	0	1	0
BS_V8GEAEZJ	0	0	0	1	0
BS_V8JGE8N1	0	0	0	1	0
BS_V96WVE3Z	0	0	0	1	0
BS_V9HVBBDW	0	0	0	1	0
BS_VA07453Z	0	0	0	1	0
BS_VA0KWD52	0	0	0	1	0
BS_VA5T4KAA	0	0	0	1	0
BS_VA9JGYAX	0	0	0	1	0
BS_VAAHBH60	1	0	0	0	0
BS_VARR255N	0	0	1	0	0
BS_VBB1XSPW	0	0	0	1	0
BS_VCCX0CTG	0	0	0	1	0
BS_VDSR4X6N	0	0	0	1	0
BS_VF099E8S	0	0	0	1	0
BS_VF5XWFXD	0	0	0	1	0
BS_VHD4ARSG	0	0	0	1	0
BS_VHG85P93	0	0	0	1	0
BS_VJ2S5DVS	0	0	0	1	0
BS_VJ7200DX	0	0	0	1	0
BS_VJAC9H58	0	0	0	1	0
BS_VJVDJABP	0	0	0	1	0
BS_VK46N40F	0	0	0	1	0
BS_VKH9KYDB	0	0	0	1	0
BS_VM2GYF7B	0	0	0	1	0
BS_VMEX27TN	0	0	0	1	0
BS_VMMJYN8Z	0	0	0	1	0
BS_VMQMGSJY	0	0	0	1	0
BS_VMZMGB7B	0	0	0	1	0
BS_VN983YRH	0	0	0	1	0
BS_VNBX1SEV	0	0	0	1	0
BS_VNE0ZPBS	0	0	0	1	0
BS_VNK9XYV9	0	0	0	1	0
BS_VNWKNRY4	0	0	0	1	0
BS_VP3C8WZT	0	0	1	0	0
BS_VP4S1XTC	0	0	0	1	0
BS_VP4WNVZG	0	0	0	1	0
BS_VP5Y45Z7	0	0	0	1	0
BS_VPBMDMQX	0	0	0	1	0
BS_VPJ9CARN	0	0	0	1	0
BS_VPMKHW9X	0	0	0	1	0
BS_VPNXJE2S	0	0	0	1	0
BS_VQC2PE2B	0	0	0	1	0
BS_VQEPFE1P	0	0	0	1	0
BS_VR7FR1NE	0	0	1	0	0
BS_VT6C6N6K	0	0	0	1	0
BS_VTJ9ESSV	0	0	0	1	0
BS_VTTTQYQA	0	0	0	1	0
BS_VVD8TJNE	0	0	0	1	0
BS_VVFBW0YH	0	0	0	1	0
BS_VVTHDRBD	0	0	0	1	0
BS_VW4XN9Y7	0	0	0	1	0
BS_VW85Q4XJ	0	0	0	1	0
BS_VW96PFKQ	0	0	0	1	0
BS_VXDGXQKZ	0	0	0	1	0
BS_VXEFKW5P	0	0	0	1	0
BS_VXHWZJDC	0	0	0	1	0
BS_VXNT1TDB	0	0	0	1	0
BS_VZ4NGF34	0	0	0	1	0
BS_W1385R8Y	0	0	0	1	0
BS_W18SF91A	0	0	0	1	0
BS_W1T5T8WS	0	0	0	1	0
BS_W23ERYW3	0	0	0	1	0
BS_W2QCHQ7E	0	0	0	1	0
BS_W311713R	0	0	0	1	0
BS_W36RZSFA	0	0	0	1	0
BS_W3R2DQ86	0	0	0	1	0
BS_W3R88RFP	0	0	0	1	0
BS_W41S7B55	0	0	0	1	0
BS_W489E0R2	0	0	0	1	0
BS_W4DB5RP1	0	0	0	1	0
BS_W4H1D4Y6	0	0	0	1	0
BS_W4HGV6E7	0	0	0	1	0
BS_W4ZEEWZA	0	0	0	1	0
BS_W50WEJE7	0	0	0	1	0
BS_W5P7SPDH	0	0	0	1	0
BS_W60RQAKK	0	0	0	1	0
BS_W644VEVE	0	0	0	1	0
BS_W6AC5J3C	0	0	0	1	0
BS_W6B48DD5	0	0	0	1	0
BS_W72364MN	0	0	0	1	0
BS_W74D279Q	0	0	0	1	0
BS_W75GCHPW	0	0	0	1	0
BS_W7FP2G3F	0	0	0	1	0
BS_W7MFJZ5A	0	0	0	1	0
BS_W7P0FTAQ	0	0	0	1	0
BS_W80TJC27	1	0	0	0	0
BS_W82P51ED	0	0	0	1	0
BS_W8DA9AXT	0	0	0	1	0
BS_W97QQYKQ	0	0	1	0	0
BS_W9AT0MR7	0	0	0	1	0
BS_W9FW1PAE	0	0	0	1	0
BS_W9MBVTYX	0	0	0	1	0
BS_W9N9844Q	0	0	0	1	0
BS_W9P0PFDH	0	0	0	1	0
BS_WA65EGJJ	0	0	0	1	0
BS_WAXJY4XQ	0	0	0	1	0
BS_WB8P21ED	0	0	0	1	0
BS_WCAMS5WN	0	0	0	1	0
BS_WCNPE0AC	0	0	0	1	0
BS_WCQW99V3	0	0	0	1	0
BS_WCRKYV0T	0	0	0	1	0
BS_WD37M8SD	0	0	0	1	0
BS_WD7AQV83	0	0	0	1	0
BS_WDSA6GVS	0	0	0	1	0
BS_WDTHGVYN	0	0	0	1	0
BS_WDTT7PG2	0	0	0	1	0
BS_WE3Q8A73	0	0	0	1	0
BS_WEGGXVYA	0	0	0	1	0
BS_WFD0GE5X	0	0	0	1	0
BS_WG203ECV	0	0	0	1	0
BS_WGK8ZMVA	0	0	0	1	0
BS_WH5HDE0A	0	0	0	1	0
BS_WH8G4VFB	0	0	0	1	0
BS_WH8KWW5J	0	0	0	1	0
BS_WHZT48VG	0	0	0	1	0
BS_WJ7GMQTF	0	0	0	1	0
BS_WJ9H4NZZ	0	0	0	1	0
BS_WJB33V17	0	0	0	1	0
BS_WJF6ZXWN	0	0	0	1	0
BS_WJGFDRWK	0	1	0	0	0
BS_WKD534RB	0	0	0	1	0
BS_WKESC3XN	0	0	0	1	0
BS_WM0ZMCCN	0	0	0	1	0
BS_WMEHNDSK	0	0	0	1	0
BS_WMEYJGDC	0	0	0	1	0
BS_WMVYQREN	0	0	0	1	0
BS_WNKT1PAM	0	0	0	1	0
BS_WP2D11SK	0	0	0	1	0
BS_WP2FY512	0	0	0	1	0
BS_WP9J88EB	0	0	0	1	0
BS_WP9M8J6W	0	0	0	1	0
BS_WPCBK1EG	0	0	0	1	0
BS_WQ19Z6MD	0	0	0	1	0
BS_WQFHXEKC	0	0	0	1	0
BS_WRHDP7WF	0	0	0	1	0
BS_WRJNMEX2	0	0	0	1	0
BS_WRQHPSXQ	0	0	0	1	0
BS_WRRTNKYE	0	0	0	1	0
BS_WSFB4SA2	0	0	0	1	0
BS_WSQMAA33	0	0	0	1	0
BS_WV0S8N4M	0	0	0	1	0
BS_WVRCPEH1	0	0	0	1	0
BS_WVS02TZK	0	0	0	1	0
BS_WVW3W6ZB	0	0	0	1	0
BS_WWHGAHR5	0	0	0	1	0
BS_WWKNJSJ5	0	0	0	1	0
BS_WXKCR17Q	0	0	0	1	0
BS_WY0TAJD8	0	0	0	1	0
BS_WY5KYSHJ	0	0	0	1	0
BS_WYERXS4G	0	0	0	1	0
BS_WYF8NGSD	0	0	0	1	0
BS_WYG77VVP	0	0	0	1	0
BS_WYTDVC0Y	0	0	0	1	0
BS_WYX72YAC	0	0	0	1	0
BS_WZ662J49	0	0	0	1	0
BS_X0F9AYEC	0	0	0	1	0
BS_X0XM8PYJ	0	0	0	1	0
BS_X0XXN9BK	0	0	0	1	0
BS_X16PENSA	0	0	1	0	0
