samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_ACTR13BQ	WGS	3088286401	1318	0.42677388974456065
BS_AEMRNSQX	WGS	3088286401	1572	0.509020147707473
BS_AF5D41PD	WGS	3088286401	29409	9.522756694611369
BS_AFAHY6HP	WGS	3088286401	69117	22.380372486703187
BS_AFBPM6CN	WGS	3088286401	8184	2.650013288064859
BS_AG0BZN6F	WGS	3088286401	2190	0.7091311218062123
BS_AG6M7TJE	WGS	3088286401	1696	0.5491718641933042
BS_AGAW7M7W	WGS	3088286401	2050	0.6637985386770481
BS_AGD2ATY1	WGS	3088286401	5844	1.8923115414773994
BS_AGGH3QGS	WGS	3088286401	2420	0.783606079804125
BS_AHAXPFG3	WGS	3088286401	2548	0.8250530129507895
BS_AHT9PKVE	WGS	3088286401	23879	7.732119661009381
BS_AJ0T7DJ7	WGS	3088286401	1717	0.5559717516626788
BS_AJAH8KG5	WGS	3088286401	3525	1.1414096823593143
BS_AJFG2QDD	WGS	3088286401	1707	0.5527337100105957
BS_AK9BV52G	WGS	3088286401	45971	14.885601278791501
BS_AM2TZPNS	WGS	3088286401	28402	9.196685900246594
BS_APAQ2X2S	WGS	3088286401	2010	0.6508463720687154
BS_AQECMDPP	WGS	3088286401	1710	0.5537051225062206
BS_AQMKA8NC	WGS	3088286401	2405	0.7787490173260003
BS_AQQY8HMR	WGS	3088286401	1884	0.6100470472524676
BS_AR2BH0Z4	WGS	3088286401	2336	0.7564065299266265
BS_ARE4EM81	WGS	3088286401	2343	0.7586731590830847
BS_ASXY97FK	WGS	3088286401	3874	1.2544173360170168
BS_AVS4DSZW	WGS	3088286401	9030	2.923951611831095
BS_AWDQEKK1	WGS	3088286401	6500	2.104727073854055
BS_AWV1EDYB	WGS	3088286401	2358	0.7635302215612094
BS_AXM96K20	WGS	3088286401	3237	1.0481540827793194
BS_AXW0XBH8	WGS	3088286401	1988	0.6437226804341325
BS_AYPBAHJ6	WGS	3088286401	6895	2.2326297191113396
BS_B1X2SB4P	WGS	3088286401	2090	0.6767507052853807
BS_B3RH9V17	WGS	3088286401	2580	0.8354147462374556
BS_B4DY7ET3	WGS	3088286401	2858	0.9254323041653675
BS_B4P1NP87	WGS	3088286401	2200	0.7123691634582955
BS_B558FJXC	WGS	3088286401	1598	0.5174390560028892
BS_B5Z2XV03	WGS	3088286401	3946	1.2777312359120154
BS_B6K0N6HS	WGS	3088286401	2594	0.8399480045503721
BS_B6KCJF2B	WGS	3088286401	2196	0.7110739467974623
BS_B73JK7T1	WGS	3088286401	1786	0.5783142390620526
BS_B91XGSA5	WGS	3088286401	4668	1.5115178431924197
BS_B94G701Q	WGS	3088286401	2212	0.7162548134407953
BS_B9QP40ER	WGS	3088286401	4002	1.2958642691636812
BS_BA0M71QZ	WGS	3088286401	2262	0.7324450217012111
BS_BAVWP5JG	WGS	3088286401	1476	0.4779349478474746
BS_BBCM52QE	WGS	3088286401	2786	0.9021184042703687
BS_BBHFKBE7	WGS	3088286401	1964	0.6359513804691329
BS_BBTT7DH4	WGS	3088286401	4546	1.472013735037005
BS_BD4RQ1G0	WGS	3088286401	2042	0.6612081053553815
BS_BFDEZK1C	WGS	3088286401	1968	0.6372465971299661
BS_BM95DGCQ	WGS	3088286401	4342	1.4059576853345086
BS_BMHYK93N	WGS	3088286401	2637	0.8538715836543297
BS_BNFCXVYZ	WGS	3088286401	2618	0.8477193045153716
BS_BQ81D2BP	WGS	3088286401	3156	1.0219259453974456
BS_BQWMQM2Y	WGS	3088286401	2744	0.8885186293316195
BS_BR1X3R68	WGS	3088286401	1528	0.49477276443830703
BS_BS5X4H0Y	WGS	3088286401	3062	0.991488353867864
BS_BSM3ZHW4	WGS	3088286401	1744	0.5647144641233034
BS_BVD7PWP5	WGS	3088286401	2726	0.8826901543578698
BS_BWZTMWTM	WGS	3088286401	3214	1.040706586979528
BS_BX8AR74E	WGS	3088286401	2084	0.6748078802941309
BS_BYJDRXMK	WGS	3088286401	2150	0.6961789551978796
BS_BZ4GKDP4	WGS	3088286401	2076	0.6722174469724643
BS_BZWM455T	WGS	3088286401	2014	0.6521415887295487
BS_C0YDDQKB	WGS	3088286401	2267	0.7340640425272527
BS_C19DFVR5	WGS	3088286401	3973	1.28647394837264
BS_C1RRDNF5	WGS	3088286401	3345	1.0831249326218175
BS_C2NH5FDT	WGS	3088286401	3354	1.0860391701086922
BS_C3KDA5ZC	WGS	3088286401	2130	0.6897028718937134
BS_C3X4AEK5	WGS	3088286401	1884	0.6100470472524676
BS_C5RDMCCS	WGS	3088286401	1848	0.5983900973049682
BS_C6GBYR17	WGS	3088286401	2757	0.8927280834793276
BS_C6NB914B	WGS	3088286401	1452	0.47016364788247506
BS_C9TNGEA0	WGS	3088286401	2268	0.734387846692461
BS_CBMAWSAR	WGS	3088286401	4511	1.4606805892547141
BS_CDKC1E2B	WGS	3088286401	3172	1.0271068120407787
BS_CFEWVDG1	WGS	3088286401	2034	0.658617672033715
BS_CFPWSZB5	WGS	3088286401	2957	0.9574889165209908
BS_CGCNC41M	WGS	3088286401	18100	5.860855390270522
BS_CGXTFM67	WGS	3088286401	2949	0.9548984831993242
BS_CHAFNK64	WGS	3088286401	2170	0.702655038502046
