gene_symbol	detection_peak	loss	gain	neutral
A3GALT2	Deletion Peak 1	8	8	476
A3GALT2	Deletion Peak 2	8	8	476
A4GALT	Deletion Peak 5	20	20	464
AADACL3	Deletion Peak 1	8	8	476
AADACL3	Deletion Peak 2	8	8	476
AADACL4	Deletion Peak 1	8	8	476
AADACL4	Deletion Peak 2	8	8	476
ABCA4	Deletion Peak 1	8	8	476
ABCA4	Deletion Peak 2	8	8	476
ABCB10	Deletion Peak 1	8	8	476
ABCD3	Deletion Peak 1	8	8	476
ABCD3	Deletion Peak 2	8	8	476
ABL2	Deletion Peak 1	8	8	476
ACADM	Deletion Peak 1	8	8	476
ACADM	Deletion Peak 2	8	8	476
ACAP3	Deletion Peak 1	8	8	476
ACAP3	Deletion Peak 2	8	8	476
ACBD3	Deletion Peak 1	8	8	476
ACBD6	Deletion Peak 1	8	8	476
ACKR1	Deletion Peak 1	8	8	476
ACO2	Deletion Peak 5	20	20	464
ACOT11	Deletion Peak 1	8	8	476
ACOT11	Deletion Peak 2	8	8	476
ACOT7	Deletion Peak 1	8	8	476
ACOT7	Deletion Peak 2	8	8	476
ACP6	Deletion Peak 1	12	12	714
ACR	Deletion Peak 5	10	10	232
ACTA1	Deletion Peak 1	8	8	476
ACTG1P20	Deletion Peak 1	4	4	238
ACTG1P20	Deletion Peak 2	4	4	238
ACTG1P4	Deletion Peak 1	4	4	238
ACTG1P4	Deletion Peak 2	4	4	238
ACTL8	Deletion Peak 1	8	8	476
ACTL8	Deletion Peak 2	8	8	476
ACTN2	Deletion Peak 1	8	8	476
ACTRT2	Deletion Peak 1	8	8	476
ACTRT2	Deletion Peak 2	8	8	476
ADAM15	Deletion Peak 1	8	8	476
ADAM30	Deletion Peak 1	8	8	476
ADAMTS4	Deletion Peak 1	8	8	476
ADAMTSL4	Deletion Peak 1	8	8	476
ADAMTSL4-AS1	Deletion Peak 1	8	8	476
ADAR	Deletion Peak 1	8	8	476
ADCY10	Deletion Peak 1	8	8	476
ADGRB2	Deletion Peak 1	8	8	476
ADGRB2	Deletion Peak 2	8	8	476
ADGRL2	Deletion Peak 1	8	8	476
ADGRL2	Deletion Peak 2	8	8	476
ADGRL4	Deletion Peak 1	8	8	476
ADGRL4	Deletion Peak 2	8	8	476
ADIPOR1	Deletion Peak 1	8	8	476
ADM2	Deletion Peak 5	10	10	232
ADORA1	Deletion Peak 1	8	8	476
ADORA2A	Deletion Peak 5	20	20	464
ADORA2A-AS1	Deletion Peak 5	20	20	464
ADORA3	Deletion Peak 1	8	8	476
ADPRHL2	Deletion Peak 1	8	8	476
ADPRHL2	Deletion Peak 2	8	8	476
ADSL	Deletion Peak 5	20	20	464
ADSS	Deletion Peak 1	4	4	238
AGBL4	Deletion Peak 1	8	8	476
AGBL4	Deletion Peak 2	8	8	476
AGBL4-IT1	Deletion Peak 1	8	8	476
AGBL4-IT1	Deletion Peak 2	8	8	476
AGL	Deletion Peak 1	8	8	476
AGL	Deletion Peak 2	8	8	476
AGMAT	Deletion Peak 1	8	8	476
AGMAT	Deletion Peak 2	8	8	476
AGO1	Deletion Peak 1	8	8	476
AGO1	Deletion Peak 2	8	8	476
AGO3	Deletion Peak 1	8	8	476
AGO3	Deletion Peak 2	8	8	476
AGO4	Deletion Peak 1	8	8	476
AGO4	Deletion Peak 2	8	8	476
AGRN	Deletion Peak 1	8	8	476
AGT	Deletion Peak 1	8	8	476
AGTRAP	Deletion Peak 1	8	8	476
AGTRAP	Deletion Peak 2	8	8	476
AHCTF1	Deletion Peak 1	8	8	476
AHCYL1	Deletion Peak 1	8	8	476
AHDC1	Deletion Peak 1	8	8	476
AHDC1	Deletion Peak 2	8	8	476
AIDA	Deletion Peak 1	8	8	476
AIFM3	Deletion Peak 5	30	30	696
AIM1L	Deletion Peak 1	4	4	238
AIM1L	Deletion Peak 2	4	4	238
AIM2	Deletion Peak 1	8	8	476
AJAP1	Deletion Peak 1	8	8	476
AJAP1	Deletion Peak 2	8	8	476
AK2	Deletion Peak 1	8	8	476
AK2	Deletion Peak 2	8	8	476
AK4	Deletion Peak 1	8	8	476
AK4	Deletion Peak 2	8	8	476
AK5	Deletion Peak 1	8	8	476
AK5	Deletion Peak 2	8	8	476
AKIRIN1	Deletion Peak 1	8	8	476
AKIRIN1	Deletion Peak 2	8	8	476
AKNAD1	Deletion Peak 1	8	8	476
AKNAD1	Deletion Peak 2	8	8	476
AKR1A1	Deletion Peak 1	8	8	476
AKR1A1	Deletion Peak 2	8	8	476
AKR7A2	Deletion Peak 1	8	8	476
AKR7A2	Deletion Peak 2	8	8	476
AKR7A2P1	Deletion Peak 1	4	4	238
AKR7A3	Deletion Peak 1	8	8	476
AKR7A3	Deletion Peak 2	8	8	476
AKR7L	Deletion Peak 1	8	8	476
AKR7L	Deletion Peak 2	8	8	476
AKT3	Deletion Peak 1	12	12	714
ALDH4A1	Deletion Peak 1	8	8	476
ALDH4A1	Deletion Peak 2	8	8	476
ALDH9A1	Deletion Peak 1	8	8	476
ALG12	Deletion Peak 5	20	20	464
ALG14	Deletion Peak 1	8	8	476
ALG14	Deletion Peak 2	8	8	476
ALG6	Deletion Peak 1	8	8	476
ALG6	Deletion Peak 2	8	8	476
ALPL	Deletion Peak 1	8	8	476
ALPL	Deletion Peak 2	8	8	476
ALX3	Deletion Peak 1	8	8	476
AMIGO1	Deletion Peak 1	8	8	476
AMIGO1	Deletion Peak 2	8	8	476
AMPD1	Deletion Peak 1	8	8	476
AMPD2	Deletion Peak 1	8	8	476
AMPD2	Deletion Peak 2	8	8	476
AMY1A	Deletion Peak 1	8	8	476
AMY1A	Deletion Peak 2	8	8	476
AMY1B	Deletion Peak 1	8	8	476
AMY1B	Deletion Peak 2	8	8	476
AMY1C	Deletion Peak 1	8	8	476
AMY1C	Deletion Peak 2	8	8	476
AMY2A	Deletion Peak 1	8	8	476
AMY2A	Deletion Peak 2	8	8	476
AMY2B	Deletion Peak 1	8	8	476
AMY2B	Deletion Peak 2	8	8	476
ANGEL2	Deletion Peak 1	8	8	476
ANGPTL1	Deletion Peak 1	8	8	476
ANGPTL3	Deletion Peak 1	8	8	476
ANGPTL3	Deletion Peak 2	8	8	476
ANGPTL7	Deletion Peak 1	8	8	476
ANGPTL7	Deletion Peak 2	8	8	476
ANKRD13C	Deletion Peak 1	8	8	476
ANKRD13C	Deletion Peak 2	8	8	476
ANKRD34A	Deletion Peak 1	8	8	476
ANKRD35	Deletion Peak 1	8	8	476
ANKRD36BP1	Deletion Peak 1	8	8	476
ANKRD45	Deletion Peak 1	8	8	476
ANKRD54	Deletion Peak 5	20	20	464
ANKRD62P1-PARP4P3	Deletion Peak 5	10	10	232
ANKRD65	Deletion Peak 1	8	8	476
ANKRD65	Deletion Peak 2	8	8	476
ANP32E	Deletion Peak 1	8	8	476
ANXA9	Deletion Peak 1	8	8	476
AP1B1	Deletion Peak 5	20	20	464
AP1B1P1	Deletion Peak 5	20	20	464
AP4B1	Deletion Peak 1	8	8	476
AP4B1-AS1	Deletion Peak 1	8	8	476
APCS	Deletion Peak 1	8	8	476
APH1A	Deletion Peak 1	8	8	476
APITD1-CORT	Deletion Peak 1	4	4	238
APITD1-CORT	Deletion Peak 2	4	4	238
APOA2	Deletion Peak 1	8	8	476
APOBEC3A	Deletion Peak 5	20	20	464
APOBEC3A	Deletion Peak 6	20	20	464
APOBEC3A_B	Deletion Peak 5	10	10	232
APOBEC3A_B	Deletion Peak 6	10	10	232
APOBEC3B	Deletion Peak 5	20	20	464
APOBEC3B	Deletion Peak 6	20	20	464
APOBEC3B-AS1	Deletion Peak 5	20	20	464
APOBEC3B-AS1	Deletion Peak 6	20	20	464
APOBEC3C	Deletion Peak 5	20	20	464
APOBEC3C	Deletion Peak 6	20	20	464
APOBEC3D	Deletion Peak 5	20	20	464
APOBEC3F	Deletion Peak 5	20	20	464
APOBEC3G	Deletion Peak 5	20	20	464
APOBEC3H	Deletion Peak 5	20	20	464
APOBEC4	Deletion Peak 1	8	8	476
APOL1	Deletion Peak 5	20	20	464
APOL2	Deletion Peak 5	20	20	464
APOL3	Deletion Peak 5	20	20	464
APOL4	Deletion Peak 5	20	20	464
APOL5	Deletion Peak 5	20	20	464
APOL6	Deletion Peak 5	20	20	464
AQP10	Deletion Peak 1	8	8	476
ARF1	Deletion Peak 1	8	8	476
ARFGAP3	Deletion Peak 5	20	20	464
ARHGAP29	Deletion Peak 1	8	8	476
ARHGAP29	Deletion Peak 2	8	8	476
ARHGAP30	Deletion Peak 1	8	8	476
ARHGAP8	Deletion Peak 5	20	20	464
ARHGEF10L	Deletion Peak 1	8	8	476
ARHGEF10L	Deletion Peak 2	8	8	476
ARHGEF11	Deletion Peak 1	8	8	476
ARHGEF16	Deletion Peak 1	8	8	476
ARHGEF16	Deletion Peak 2	8	8	476
ARHGEF19	Deletion Peak 1	8	8	476
ARHGEF19	Deletion Peak 2	8	8	476
ARHGEF2	Deletion Peak 1	8	8	476
ARID1A	Deletion Peak 1	8	8	476
ARID1A	Deletion Peak 2	8	8	476
ARID4B	Deletion Peak 1	8	8	476
ARL8A	Deletion Peak 1	8	8	476
ARNT	Deletion Peak 1	8	8	476
ARPC5	Deletion Peak 1	8	8	476
ARSA	Deletion Peak 5	10	10	232
ARTN	Deletion Peak 1	8	8	476
ARTN	Deletion Peak 2	8	8	476
ARV1	Deletion Peak 1	8	8	476
ARVCF	Deletion Peak 5	20	20	464
ASAP3	Deletion Peak 1	8	8	476
ASAP3	Deletion Peak 2	8	8	476
ASB17	Deletion Peak 1	8	8	476
ASB17	Deletion Peak 2	8	8	476
ASCC2	Deletion Peak 5	20	20	464
ASCL5	Deletion Peak 1	8	8	476
ASH1L	Deletion Peak 1	8	8	476
ASH1L-AS1	Deletion Peak 1	8	8	476
ASPHD2	Deletion Peak 5	20	20	464
ASPM	Deletion Peak 1	8	8	476
ASTN1	Deletion Peak 1	8	8	476
ATAD3A	Deletion Peak 1	8	8	476
ATAD3A	Deletion Peak 2	8	8	476
ATAD3B	Deletion Peak 1	8	8	476
ATAD3B	Deletion Peak 2	8	8	476
ATAD3C	Deletion Peak 1	8	8	476
ATAD3C	Deletion Peak 2	8	8	476
ATF3	Deletion Peak 1	8	8	476
ATF4	Deletion Peak 5	20	20	464
ATF6	Deletion Peak 1	8	8	476
ATG4C	Deletion Peak 1	8	8	476
ATG4C	Deletion Peak 2	8	8	476
ATP13A2	Deletion Peak 1	8	8	476
ATP13A2	Deletion Peak 2	8	8	476
ATP1A1	Deletion Peak 1	8	8	476
ATP1A1-AS1	Deletion Peak 1	8	8	476
ATP1A2	Deletion Peak 1	8	8	476
ATP1A4	Deletion Peak 1	8	8	476
ATP1B1	Deletion Peak 1	8	8	476
ATP2B4	Deletion Peak 1	8	8	476
ATP5F1	Deletion Peak 1	4	4	238
ATP5L2	Deletion Peak 5	10	10	232
ATP6V0B	Deletion Peak 1	8	8	476
ATP6V0B	Deletion Peak 2	8	8	476
ATP6V1E1	Deletion Peak 5	20	20	464
ATP6V1G3	Deletion Peak 1	12	12	714
ATP8B2	Deletion Peak 1	8	8	476
ATPAF1	Deletion Peak 1	8	8	476
ATPAF1	Deletion Peak 2	8	8	476
ATPIF1	Deletion Peak 1	4	4	238
ATPIF1	Deletion Peak 2	4	4	238
ATXN10	Deletion Peak 5	20	20	464
ATXN7L2	Deletion Peak 1	8	8	476
ATXN7L2	Deletion Peak 2	8	8	476
AUNIP	Deletion Peak 1	8	8	476
AUNIP	Deletion Peak 2	8	8	476
AURKAIP1	Deletion Peak 1	8	8	476
AURKAIP1	Deletion Peak 2	8	8	476
AURKAPS1	Deletion Peak 1	4	4	238
AVPR1B	Deletion Peak 1	8	8	476
AXDND1	Deletion Peak 1	8	8	476
AZIN2	Deletion Peak 1	8	8	476
AZIN2	Deletion Peak 2	8	8	476
B3GALNT2	Deletion Peak 1	8	8	476
B3GALT2	Deletion Peak 1	8	8	476
B3GALT6	Deletion Peak 1	8	8	476
B4GALT2	Deletion Peak 1	8	8	476
B4GALT2	Deletion Peak 2	8	8	476
B4GALT3	Deletion Peak 1	8	8	476
BAIAP2L2	Deletion Peak 5	20	20	464
BARHL2	Deletion Peak 1	8	8	476
BARHL2	Deletion Peak 2	8	8	476
BATF3	Deletion Peak 1	8	8	476
BCAN	Deletion Peak 1	8	8	476
BCAR3	Deletion Peak 1	8	8	476
BCAR3	Deletion Peak 2	8	8	476
BCAS2	Deletion Peak 1	8	8	476
BCL10	Deletion Peak 1	8	8	476
BCL10	Deletion Peak 2	8	8	476
BCL2L13	Deletion Peak 5	20	20	464
BCL2L15	Deletion Peak 1	8	8	476
BCL9	Deletion Peak 1	12	12	714
BCR	Deletion Peak 5	20	20	464
BCRP2	Deletion Peak 5	10	10	232
BCRP3	Deletion Peak 5	10	10	232
BECN2	Deletion Peak 1	8	8	476
BEND5	Deletion Peak 1	8	8	476
BEND5	Deletion Peak 2	8	8	476
BEST4	Deletion Peak 1	8	8	476
BEST4	Deletion Peak 2	8	8	476
BGLAP	Deletion Peak 1	8	8	476
BID	Deletion Peak 5	20	20	464
BIK	Deletion Peak 5	20	20	464
BLACAT1	Deletion Peak 1	4	4	238
BLZF1	Deletion Peak 1	8	8	476
BMP8A	Deletion Peak 1	8	8	476
BMP8A	Deletion Peak 2	8	8	476
BMP8B	Deletion Peak 1	8	8	476
BMP8B	Deletion Peak 2	8	8	476
BMS1P17	Deletion Peak 5	10	10	232
BMS1P20	Deletion Peak 5	10	10	232
BMS1P22	Deletion Peak 5	10	10	232
BNIPL	Deletion Peak 1	8	8	476
BOLA1	Deletion Peak 1	8	8	476
BPIFC	Deletion Peak 5	20	20	464
BPNT1	Deletion Peak 1	8	8	476
BRD1	Deletion Peak 5	20	20	464
BRDT	Deletion Peak 1	8	8	476
BRDT	Deletion Peak 2	8	8	476
BRINP2	Deletion Peak 1	8	8	476
BRINP3	Deletion Peak 1	8	8	476
BROX	Deletion Peak 1	8	8	476
BSDC1	Deletion Peak 1	8	8	476
BSDC1	Deletion Peak 2	8	8	476
BSND	Deletion Peak 1	8	8	476
BSND	Deletion Peak 2	8	8	476
BTBD19	Deletion Peak 1	8	8	476
BTBD19	Deletion Peak 2	8	8	476
BTBD8	Deletion Peak 1	4	4	238
BTBD8	Deletion Peak 2	4	4	238
BTF3L4	Deletion Peak 1	8	8	476
BTF3L4	Deletion Peak 2	8	8	476
BTG2	Deletion Peak 1	8	8	476
BTNL10	Deletion Peak 1	8	8	476
BTNL3	Deletion Peak 3	8	14	476
BTNL8	Deletion Peak 3	8	14	476
BTNL9	Deletion Peak 3	8	14	476
C1orf100	Deletion Peak 1	12	12	714
C1orf101	Deletion Peak 1	4	4	238
C1orf105	Deletion Peak 1	8	8	476
C1orf106	Deletion Peak 1	4	4	238
C1orf109	Deletion Peak 1	8	8	476
C1orf109	Deletion Peak 2	8	8	476
C1orf111	Deletion Peak 1	4	4	238
C1orf112	Deletion Peak 1	8	8	476
C1orf115	Deletion Peak 1	8	8	476
C1orf116	Deletion Peak 1	8	8	476
C1orf122	Deletion Peak 1	8	8	476
C1orf122	Deletion Peak 2	8	8	476
C1orf123	Deletion Peak 1	4	4	238
C1orf123	Deletion Peak 2	4	4	238
C1orf127	Deletion Peak 1	8	8	476
C1orf127	Deletion Peak 2	8	8	476
C1orf131	Deletion Peak 1	8	8	476
C1orf132	Deletion Peak 1	4	4	238
C1orf137	Deletion Peak 1	8	8	476
C1orf140	Deletion Peak 1	4	4	238
C1orf141	Deletion Peak 1	8	8	476
C1orf141	Deletion Peak 2	8	8	476
C1orf145	Deletion Peak 1	4	4	238
C1orf146	Deletion Peak 1	8	8	476
C1orf146	Deletion Peak 2	8	8	476
C1orf158	Deletion Peak 1	8	8	476
C1orf158	Deletion Peak 2	8	8	476
C1orf159	Deletion Peak 1	8	8	476
C1orf162	Deletion Peak 1	8	8	476
C1orf167	Deletion Peak 1	8	8	476
C1orf167	Deletion Peak 2	8	8	476
C1orf168	Deletion Peak 1	4	4	238
C1orf168	Deletion Peak 2	4	4	238
C1orf174	Deletion Peak 1	8	8	476
C1orf174	Deletion Peak 2	8	8	476
C1orf185	Deletion Peak 1	8	8	476
C1orf185	Deletion Peak 2	8	8	476
C1orf186	Deletion Peak 1	4	4	238
C1orf189	Deletion Peak 1	8	8	476
C1orf194	Deletion Peak 1	8	8	476
C1orf194	Deletion Peak 2	8	8	476
C1orf195	Deletion Peak 1	4	4	238
C1orf195	Deletion Peak 2	4	4	238
C1orf198	Deletion Peak 1	8	8	476
C1orf204	Deletion Peak 1	4	4	238
C1orf21	Deletion Peak 1	8	8	476
C1orf210	Deletion Peak 1	8	8	476
C1orf210	Deletion Peak 2	8	8	476
C1orf216	Deletion Peak 1	8	8	476
C1orf216	Deletion Peak 2	8	8	476
C1orf220	Deletion Peak 1	8	8	476
C1orf226	Deletion Peak 1	8	8	476
C1orf228	Deletion Peak 1	4	4	238
C1orf228	Deletion Peak 2	4	4	238
C1orf229	Deletion Peak 1	8	8	476
C1orf234	Deletion Peak 1	4	4	238
C1orf234	Deletion Peak 2	4	4	238
C1orf27	Deletion Peak 1	4	4	238
C1orf35	Deletion Peak 1	8	8	476
C1orf43	Deletion Peak 1	8	8	476
C1orf50	Deletion Peak 1	8	8	476
C1orf50	Deletion Peak 2	8	8	476
C1orf52	Deletion Peak 1	8	8	476
C1orf52	Deletion Peak 2	8	8	476
C1orf53	Deletion Peak 1	12	12	714
C1orf54	Deletion Peak 1	8	8	476
C1orf56	Deletion Peak 1	8	8	476
C1orf61	Deletion Peak 1	8	8	476
C1orf64	Deletion Peak 1	4	4	238
C1orf64	Deletion Peak 2	4	4	238
C1orf68	Deletion Peak 1	8	8	476
C1orf74	Deletion Peak 1	8	8	476
C1orf87	Deletion Peak 1	8	8	476
C1orf87	Deletion Peak 2	8	8	476
C1orf94	Deletion Peak 1	8	8	476
C1orf94	Deletion Peak 2	8	8	476
C1QA	Deletion Peak 1	8	8	476
C1QA	Deletion Peak 2	8	8	476
C1QB	Deletion Peak 1	8	8	476
C1QB	Deletion Peak 2	8	8	476
C1QC	Deletion Peak 1	8	8	476
C1QC	Deletion Peak 2	8	8	476
C1QTNF6	Deletion Peak 5	20	20	464
C22orf15	Deletion Peak 5	20	20	464
C22orf23	Deletion Peak 5	20	20	464
C22orf24	Deletion Peak 5	20	20	464
C22orf29	Deletion Peak 5	10	10	232
C22orf31	Deletion Peak 5	20	20	464
C22orf34	Deletion Peak 5	20	20	464
C22orf39	Deletion Peak 5	20	20	464
C22orf42	Deletion Peak 5	20	20	464
C22orf46	Deletion Peak 5	20	20	464
C2CD4D	Deletion Peak 1	8	8	476
C4BPA	Deletion Peak 1	8	8	476
C4BPB	Deletion Peak 1	8	8	476
C8A	Deletion Peak 1	8	8	476
C8A	Deletion Peak 2	8	8	476
C8B	Deletion Peak 1	8	8	476
C8B	Deletion Peak 2	8	8	476
CA14	Deletion Peak 1	8	8	476
CA6	Deletion Peak 1	8	8	476
CA6	Deletion Peak 2	8	8	476
CABIN1	Deletion Peak 5	20	20	464
CABP7	Deletion Peak 5	20	20	464
CACHD1	Deletion Peak 1	8	8	476
CACHD1	Deletion Peak 2	8	8	476
CACNA1E	Deletion Peak 1	8	8	476
CACNA1I	Deletion Peak 5	20	20	464
CACNA1S	Deletion Peak 1	8	8	476
CACNG2	Deletion Peak 5	20	20	464
CACYBP	Deletion Peak 1	8	8	476
CADM3	Deletion Peak 1	8	8	476
CADM3-AS1	Deletion Peak 1	4	4	238
CALML6	Deletion Peak 1	8	8	476
CALML6	Deletion Peak 2	8	8	476
CAMK1G	Deletion Peak 1	8	8	476
CAMK2N1	Deletion Peak 1	8	8	476
CAMK2N1	Deletion Peak 2	8	8	476
CAMSAP2	Deletion Peak 1	8	8	476
CAMTA1	Deletion Peak 1	8	8	476
CAMTA1	Deletion Peak 2	8	8	476
CAP1	Deletion Peak 1	12	12	714
CAP1	Deletion Peak 2	12	12	714
CAPN2	Deletion Peak 1	8	8	476
CAPN8	Deletion Peak 1	8	8	476
CAPN9	Deletion Peak 1	8	8	476
CAPZA1	Deletion Peak 1	8	8	476
CAPZB	Deletion Peak 1	8	8	476
CAPZB	Deletion Peak 2	8	8	476
CARD10	Deletion Peak 5	20	20	464
CASP9	Deletion Peak 1	8	8	476
CASP9	Deletion Peak 2	8	8	476
CASQ1	Deletion Peak 1	8	8	476
CASQ2	Deletion Peak 1	8	8	476
CASZ1	Deletion Peak 1	8	8	476
CASZ1	Deletion Peak 2	8	8	476
CATSPER4	Deletion Peak 1	8	8	476
CATSPER4	Deletion Peak 2	8	8	476
CBX6	Deletion Peak 5	20	20	464
CBX7	Deletion Peak 5	20	20	464
CBY1	Deletion Peak 5	20	20	464
CC2D1B	Deletion Peak 1	8	8	476
CC2D1B	Deletion Peak 2	8	8	476
CCDC116	Deletion Peak 5	30	30	696
CCDC117	Deletion Peak 5	20	20	464
CCDC134	Deletion Peak 5	20	20	464
CCDC157	Deletion Peak 5	20	20	464
CCDC163	Deletion Peak 1	8	8	476
CCDC163	Deletion Peak 2	8	8	476
CCDC17	Deletion Peak 1	8	8	476
CCDC17	Deletion Peak 2	8	8	476
CCDC18	Deletion Peak 1	8	8	476
CCDC18	Deletion Peak 2	8	8	476
CCDC18-AS1	Deletion Peak 1	4	4	238
CCDC18-AS1	Deletion Peak 2	4	4	238
CCDC181	Deletion Peak 1	8	8	476
CCDC185	Deletion Peak 1	8	8	476
CCDC188	Deletion Peak 5	20	20	464
CCDC190	Deletion Peak 1	8	8	476
CCDC24	Deletion Peak 1	8	8	476
CCDC24	Deletion Peak 2	8	8	476
CCDC27	Deletion Peak 1	8	8	476
CCDC27	Deletion Peak 2	8	8	476
CCDC28B	Deletion Peak 1	8	8	476
CCDC28B	Deletion Peak 2	8	8	476
CCDC30	Deletion Peak 1	8	8	476
CCDC30	Deletion Peak 2	8	8	476
CCNL2	Deletion Peak 1	8	8	476
CCNL2	Deletion Peak 2	8	8	476
CCSAP	Deletion Peak 1	8	8	476
CCT3	Deletion Peak 1	8	8	476
CCT8L2	Deletion Peak 5	10	10	232
CD101	Deletion Peak 1	8	8	476
CD160	Deletion Peak 1	8	8	476
CD164L2	Deletion Peak 1	8	8	476
CD164L2	Deletion Peak 2	8	8	476
CD1A	Deletion Peak 1	8	8	476
CD1B	Deletion Peak 1	8	8	476
CD1C	Deletion Peak 1	8	8	476
CD1D	Deletion Peak 1	8	8	476
CD1E	Deletion Peak 1	8	8	476
CD2	Deletion Peak 1	8	8	476
CD244	Deletion Peak 1	8	8	476
CD247	Deletion Peak 1	8	8	476
CD34	Deletion Peak 1	8	8	476
CD46	Deletion Peak 1	8	8	476
CD48	Deletion Peak 1	8	8	476
CD52	Deletion Peak 1	8	8	476
CD52	Deletion Peak 2	8	8	476
CD53	Deletion Peak 1	8	8	476
CD55	Deletion Peak 1	8	8	476
CD58	Deletion Peak 1	8	8	476
CD5L	Deletion Peak 1	8	8	476
CD84	Deletion Peak 1	8	8	476
CDA	Deletion Peak 1	8	8	476
CDA	Deletion Peak 2	8	8	476
CDC14A	Deletion Peak 1	8	8	476
CDC14A	Deletion Peak 2	8	8	476
CDC20	Deletion Peak 1	8	8	476
CDC20	Deletion Peak 2	8	8	476
CDC42	Deletion Peak 1	8	8	476
CDC42	Deletion Peak 2	8	8	476
CDC42BPA	Deletion Peak 1	8	8	476
CDC42EP1	Deletion Peak 5	20	20	464
CDC42SE1	Deletion Peak 1	8	8	476
CDC45	Deletion Peak 5	20	20	464
CDC7	Deletion Peak 1	8	8	476
CDC7	Deletion Peak 2	8	8	476
CDC73	Deletion Peak 1	8	8	476
CDCA8	Deletion Peak 1	8	8	476
CDCA8	Deletion Peak 2	8	8	476
CDCP2	Deletion Peak 1	8	8	476
CDCP2	Deletion Peak 2	8	8	476
CDK11A	Deletion Peak 1	8	8	476
CDK11A	Deletion Peak 2	8	8	476
CDK11B	Deletion Peak 1	8	8	476
CDK11B	Deletion Peak 2	8	8	476
CDK18	Deletion Peak 1	8	8	476
CDKN2B	Deletion Peak 4	14	22	470
CDKN2B-AS1	Deletion Peak 4	14	22	470
CDKN2C	Deletion Peak 1	8	8	476
CDKN2C	Deletion Peak 2	8	8	476
CDPF1	Deletion Peak 5	20	20	464
CECR1	Deletion Peak 5	10	10	232
CECR2	Deletion Peak 5	20	20	464
CECR3	Deletion Peak 5	10	10	232
CECR5	Deletion Peak 5	10	10	232
CECR5-AS1	Deletion Peak 5	10	10	232
CECR6	Deletion Peak 5	10	10	232
CECR7	Deletion Peak 5	10	10	232
CELA2A	Deletion Peak 1	8	8	476
CELA2A	Deletion Peak 2	8	8	476
CELA2B	Deletion Peak 1	8	8	476
CELA2B	Deletion Peak 2	8	8	476
CELA3A	Deletion Peak 1	8	8	476
CELA3A	Deletion Peak 2	8	8	476
CELA3B	Deletion Peak 1	8	8	476
CELA3B	Deletion Peak 2	8	8	476
CELF3	Deletion Peak 1	8	8	476
CELSR1	Deletion Peak 5	20	20	464
CELSR2	Deletion Peak 1	8	8	476
CELSR2	Deletion Peak 2	8	8	476
CENPF	Deletion Peak 1	8	8	476
CENPL	Deletion Peak 1	8	8	476
CENPM	Deletion Peak 5	20	20	464
CENPS	Deletion Peak 1	8	8	476
CENPS	Deletion Peak 2	8	8	476
CEP104	Deletion Peak 1	8	8	476
CEP104	Deletion Peak 2	8	8	476
CEP170	Deletion Peak 1	12	12	714
CEP350	Deletion Peak 1	8	8	476
CEP85	Deletion Peak 1	8	8	476
CEP85	Deletion Peak 2	8	8	476
CEPT1	Deletion Peak 1	8	8	476
CERK	Deletion Peak 5	20	20	464
CERS2	Deletion Peak 1	8	8	476
CES5AP1	Deletion Peak 5	10	10	232
CFAP126	Deletion Peak 1	8	8	476
CFAP45	Deletion Peak 1	8	8	476
CFAP57	Deletion Peak 1	8	8	476
CFAP57	Deletion Peak 2	8	8	476
CFAP74	Deletion Peak 1	8	8	476
CFAP74	Deletion Peak 2	8	8	476
CFH	Deletion Peak 1	8	8	476
CFHR1	Deletion Peak 1	8	8	476
CFHR2	Deletion Peak 1	8	8	476
CFHR3	Deletion Peak 1	8	8	476
CFHR4	Deletion Peak 1	8	8	476
CFHR5	Deletion Peak 1	8	8	476
CGN	Deletion Peak 1	8	8	476
CH17-408M7.1	Deletion Peak 1	4	4	238
CHADL	Deletion Peak 5	20	20	464
CHCHD10	Deletion Peak 5	20	20	464
CHD1L	Deletion Peak 1	8	8	476
CHD5	Deletion Peak 1	8	8	476
CHD5	Deletion Peak 2	8	8	476
CHEK2	Deletion Peak 5	20	20	464
CHI3L1	Deletion Peak 1	8	8	476
CHI3L2	Deletion Peak 1	8	8	476
CHIA	Deletion Peak 1	8	8	476
CHIAP2	Deletion Peak 1	8	8	476
CHIT1	Deletion Peak 1	8	8	476
CHKB	Deletion Peak 5	10	10	232
CHKB-AS1	Deletion Peak 5	10	10	232
CHKB-CPT1B	Deletion Peak 5	10	10	232
CHML	Deletion Peak 1	8	8	476
CHRM3	Deletion Peak 1	12	12	714
CHRM3-AS1	Deletion Peak 1	8	8	476
CHRM3-AS2	Deletion Peak 1	8	8	476
CHRNB2	Deletion Peak 1	8	8	476
CHTOP	Deletion Peak 1	8	8	476
CIART	Deletion Peak 1	8	8	476
CITED4	Deletion Peak 1	12	12	714
CITED4	Deletion Peak 2	12	12	714
CKS1B	Deletion Peak 1	8	8	476
CLCA1	Deletion Peak 1	8	8	476
CLCA1	Deletion Peak 2	8	8	476
CLCA2	Deletion Peak 1	8	8	476
CLCA2	Deletion Peak 2	8	8	476
CLCA3P	Deletion Peak 1	8	8	476
CLCA3P	Deletion Peak 2	8	8	476
CLCA4	Deletion Peak 1	8	8	476
CLCA4	Deletion Peak 2	8	8	476
