gene_symbol	detection_peak	loss	gain	neutral
PITPNC1	Amplification Peak 23	2	66	851
PITPNM3	Deletion Peak 18	57	64	858
PITX3	Deletion Peak 10	59	60	858
PKD1L2	Deletion Peak 17	35	46	881
PKD2L1	Deletion Peak 10	59	60	858
PKDREJ	Deletion Peak 22	60	66	855
PKIB	Deletion Peak  6	43	60	873
PKLR	Amplification Peak  1	7	50	865
PKNOX2	Deletion Peak 14	40	49	879
PKNOX2-AS1	Deletion Peak 14	40	49	879
PLAC9	Deletion Peak 10	59	60	858
PLAG1	Amplification Peak 12	11	32	885
PLAGL1	Deletion Peak  7	43	61	874
PLCE1	Deletion Peak 10	59	60	858
PLCE1-AS1	Deletion Peak 10	59	60	858
PLCE1-AS2	Deletion Peak 10	59	60	858
PLCG2	Deletion Peak 17	35	46	881
PLD2	Deletion Peak 18	57	64	858
PLD5	Amplification Peak  2	14	41	875
PLEK2	Deletion Peak 16	36	43	881
PLEKHA1	Deletion Peak 10	59	60	858
PLEKHA1	Deletion Peak 11	62	63	855
PLEKHD1	Deletion Peak 16	36	43	881
PLEKHG1	Deletion Peak  7	43	61	874
PLEKHG3	Deletion Peak 16	36	43	881
PLEKHH1	Deletion Peak 16	36	43	881
PLEKHS1	Deletion Peak 10	59	60	858
PLEKHS1	Deletion Peak 11	62	63	855
PLET1	Deletion Peak 14	40	49	879
PLG	Deletion Peak  7	43	61	874
PLN	Deletion Peak  6	43	60	873
PLPP4	Deletion Peak 10	59	60	858
PLPP4	Deletion Peak 11	62	63	855
PLSCR3	Deletion Peak 18	57	64	858
PLXNA2	Amplification Peak  2	14	41	875
PLXNB1	Deletion Peak  2	28	35	887
PLXNB2	Deletion Peak 22	60	66	855
PM20D2	Deletion Peak  6	43	60	873
PMF1	Amplification Peak  1	7	50	865
PMF1-BGLAP	Amplification Peak  1	7	50	865
PMP22	Deletion Peak 18	57	64	858
PMVK	Amplification Peak  1	7	50	865
PNISR	Deletion Peak  6	43	60	873
PNLDC1	Deletion Peak  7	43	61	874
PNLIP	Deletion Peak 10	59	60	858
PNLIP	Deletion Peak 11	62	63	855
PNLIPRP1	Deletion Peak 10	59	60	858
PNLIPRP1	Deletion Peak 11	62	63	855
PNLIPRP2	Deletion Peak 10	59	60	858
PNLIPRP2	Deletion Peak 11	62	63	855
PNLIPRP3	Deletion Peak 10	59	60	858
PNLIPRP3	Deletion Peak 11	62	63	855
PNMA1	Deletion Peak 16	36	43	881
PNPLA3	Deletion Peak 22	60	66	855
PNPLA5	Deletion Peak 22	60	66	855
PNRC1	Deletion Peak  6	43	60	873
POC1A	Deletion Peak  2	28	35	887
POGK	Amplification Peak  1	7	50	865
POLDIP3	Deletion Peak 22	60	66	855
POLL	Deletion Peak 10	59	60	858
POLR1D	Deletion Peak 15	29	35	886
POLR2A	Deletion Peak 18	57	64	858
POMP	Deletion Peak 15	29	35	886
POMT2	Deletion Peak 16	36	43	881
POP3	Amplification Peak  1	7	50	865
POPDC3	Deletion Peak  6	43	60	873
POSTN	Deletion Peak 15	29	35	886
POTED	Deletion Peak 20	19	34	896
POU2AF1	Deletion Peak 14	40	49	879
POU2F1	Amplification Peak  1	7	50	865
POU2F3	Deletion Peak 14	40	49	879
POU3F2	Deletion Peak  6	43	60	873
POU4F1	Deletion Peak 15	29	35	886
POU5F1B	Amplification Peak 13	9	44	872
POU5F1P4	Amplification Peak  1	7	50	865
PPARA	Deletion Peak 22	60	66	855
PPFIA1	Amplification Peak 17	17	22	897
PPIL4	Deletion Peak  7	43	61	874
PPIL6	Deletion Peak  6	43	60	873
PPM1A	Deletion Peak 16	36	43	881
PPM1M	Deletion Peak  2	28	35	887
PPOX	Amplification Peak  1	7	50	865
PPP1R14C	Deletion Peak  7	43	61	874
PPP1R27	Amplification Peak 23	2	66	851
PPP1R2P3	Deletion Peak  4	35	48	883
PPP1R36	Deletion Peak 16	36	43	881
PPP1R3C	Deletion Peak 10	59	60	858
PPP2R1B	Deletion Peak 14	40	49	879
PPP2R2C	Amplification Peak  6	8	17	900
PPP2R2D	Deletion Peak 11	62	63	855
PPP2R5A	Amplification Peak  2	14	41	875
PPP2R5C	Deletion Peak 16	36	43	881
PPP2R5E	Deletion Peak 16	36	43	881
PPP4R3A	Deletion Peak 16	36	43	881
PPP4R4	Deletion Peak 16	36	43	881
PPP6R2	Deletion Peak 22	60	66	855
PPRC1	Deletion Peak 10	59	60	858
PRAP1	Deletion Peak 11	62	63	855
PRCAT47	Deletion Peak 17	35	46	881
PRCC	Amplification Peak  1	7	50	865
PRCD	Amplification Peak 23	2	66	851
PRDM1	Deletion Peak  6	43	60	873
PRDM11	Deletion Peak 13	40	53	876
PRDM13	Deletion Peak  6	43	60	873
PRDX3	Deletion Peak 10	59	60	858
PRDX3	Deletion Peak 11	62	63	855
PRDX6	Amplification Peak  1	7	50	865
PREP	Deletion Peak  6	43	60	873
PRICKLE2	Deletion Peak  2	28	35	887
PRICKLE2-AS1	Deletion Peak  2	28	35	887
PRICKLE2-AS2	Deletion Peak  2	28	35	887
PRICKLE2-AS3	Deletion Peak  2	28	35	887
PRIMA1	Deletion Peak 16	36	43	881
PRKAR1A	Amplification Peak 23	2	66	851
PRKAR2A	Deletion Peak  2	28	35	887
PRKAR2A-AS1	Deletion Peak  2	28	35	887
PRKCA	Amplification Peak 23	2	66	851
PRKCA-AS1	Amplification Peak 23	2	66	851
PRKCD	Deletion Peak  2	28	35	887
PRKCH	Deletion Peak 16	36	43	881
PRLHR	Deletion Peak 10	59	60	858
PRLHR	Deletion Peak 11	62	63	855
PRO1804	Amplification Peak 23	2	66	851
PROSER1	Deletion Peak 15	29	35	886
PROX1	Amplification Peak  2	14	41	875
PROX1-AS1	Amplification Peak  2	14	41	875
PROX2	Deletion Peak 16	36	43	881
PRPF8	Deletion Peak 18	57	64	858
PRPSAP1	Amplification Peak 23	2	66	851
PRR18	Deletion Peak  7	43	61	874
PRR20A	Deletion Peak 15	29	35	886
PRR20B	Deletion Peak 15	29	35	886
PRR20C	Deletion Peak 15	29	35	886
PRR20D	Deletion Peak 15	29	35	886
PRR34	Deletion Peak 22	60	66	855
PRR34-AS1	Deletion Peak 22	60	66	855
PRR5	Deletion Peak 22	60	66	855
PRR5-ARHGAP8	Deletion Peak 22	60	66	855
PRR5L	Deletion Peak 13	40	53	876
PRR9	Amplification Peak  1	7	50	865
PRRC2C	Amplification Peak  1	7	50	865
PRRX1	Amplification Peak  1	7	50	865
PRSS1	Amplification Peak 11	8	82	835
PRSS38	Amplification Peak  2	14	41	875
PRSS42	Deletion Peak  2	28	35	887
PRSS45	Deletion Peak  2	28	35	887
PRSS46	Deletion Peak  2	28	35	887
PRSS50	Deletion Peak  2	28	35	887
PSD	Deletion Peak 10	59	60	858
PSEN1	Deletion Peak 16	36	43	881
PSEN2	Amplification Peak  2	14	41	875
PSMA3	Deletion Peak 16	36	43	881
PSMA3-AS1	Deletion Peak 16	36	43	881
PSMB1	Deletion Peak  7	43	61	874
PSMB6	Deletion Peak 18	57	64	858
PSMC1	Deletion Peak 16	36	43	881
PSMD12	Amplification Peak 23	2	66	851
PSMD6	Deletion Peak  2	28	35	887
PSMD6-AS2	Deletion Peak  2	28	35	887
PSPC1	Deletion Peak 15	29	35	886
PSTK	Deletion Peak 10	59	60	858
PSTK	Deletion Peak 11	62	63	855
PTEN	Deletion Peak 10	59	61	859
PTGR2	Deletion Peak 16	36	43	881
PTH1R	Deletion Peak  2	28	35	887
PTPN14	Amplification Peak  2	14	41	875
PTPN21	Deletion Peak 16	36	43	881
PTPN23	Deletion Peak  2	28	35	887
PTPRE	Deletion Peak 11	62	63	855
