region	status	short_histology	count	region_type
16q22.3	loss	Other	9	cytoband
16q22.3	loss	Schwannoma	5	cytoband
16q23.1	gain	All	4	cytoband
16q23.1	loss	All	248	cytoband
16q23.1	loss	ATRT	8	cytoband
16q23.1	loss	Choroid plexus tumor	7	cytoband
16q23.1	loss	DNET	5	cytoband
16q23.1	loss	Dysplasia	4	cytoband
16q23.1	loss	Ependymoma	17	cytoband
16q23.1	loss	Ganglioglioma	11	cytoband
16q23.1	loss	HGAT	52	cytoband
16q23.1	loss	LGAT	61	cytoband
16q23.1	loss	Medulloblastoma	35	cytoband
16q23.1	loss	Meningioma	8	cytoband
16q23.1	loss	Neurofibroma	5	cytoband
16q23.1	loss	Other	9	cytoband
16q23.1	loss	Schwannoma	5	cytoband
16q23.2	gain	All	4	cytoband
16q23.2	loss	All	249	cytoband
16q23.2	loss	ATRT	8	cytoband
16q23.2	loss	Choroid plexus tumor	7	cytoband
16q23.2	loss	DNET	5	cytoband
16q23.2	loss	Dysplasia	4	cytoband
16q23.2	loss	Ependymoma	17	cytoband
16q23.2	loss	Ganglioglioma	11	cytoband
16q23.2	loss	HGAT	52	cytoband
16q23.2	loss	LGAT	61	cytoband
16q23.2	loss	Medulloblastoma	36	cytoband
16q23.2	loss	Meningioma	8	cytoband
16q23.2	loss	Neurofibroma	5	cytoband
16q23.2	loss	Other	9	cytoband
16q23.2	loss	Schwannoma	5	cytoband
16q23.3	loss	All	249	cytoband
16q23.3	loss	ATRT	8	cytoband
16q23.3	loss	Choroid plexus tumor	7	cytoband
16q23.3	loss	DNET	5	cytoband
16q23.3	loss	Dysplasia	4	cytoband
16q23.3	loss	Ependymoma	17	cytoband
16q23.3	loss	Ganglioglioma	11	cytoband
16q23.3	loss	HGAT	52	cytoband
16q23.3	loss	LGAT	61	cytoband
16q23.3	loss	Medulloblastoma	36	cytoband
16q23.3	loss	Meningioma	8	cytoband
16q23.3	loss	Neurofibroma	5	cytoband
16q23.3	loss	Other	9	cytoband
16q23.3	loss	Schwannoma	5	cytoband
16q24.1	gain	All	4	cytoband
16q24.1	loss	All	247	cytoband
16q24.1	loss	ATRT	8	cytoband
16q24.1	loss	Choroid plexus tumor	7	cytoband
16q24.1	loss	DNET	5	cytoband
16q24.1	loss	Dysplasia	4	cytoband
16q24.1	loss	Ependymoma	17	cytoband
16q24.1	loss	Ganglioglioma	11	cytoband
16q24.1	loss	HGAT	51	cytoband
16q24.1	loss	LGAT	61	cytoband
16q24.1	loss	Medulloblastoma	35	cytoband
16q24.1	loss	Meningioma	8	cytoband
16q24.1	loss	Neurofibroma	5	cytoband
16q24.1	loss	Other	9	cytoband
16q24.1	loss	Schwannoma	5	cytoband
16q24.2	gain	All	4	cytoband
16q24.2	loss	All	243	cytoband
16q24.2	loss	ATRT	7	cytoband
16q24.2	loss	Choroid plexus tumor	7	cytoband
16q24.2	loss	DNET	5	cytoband
16q24.2	loss	Dysplasia	4	cytoband
16q24.2	loss	Ependymoma	16	cytoband
16q24.2	loss	Ganglioglioma	11	cytoband
16q24.2	loss	HGAT	50	cytoband
16q24.2	loss	LGAT	61	cytoband
16q24.2	loss	Medulloblastoma	34	cytoband
16q24.2	loss	Meningioma	8	cytoband
16q24.2	loss	Neurofibroma	5	cytoband
16q24.2	loss	Other	9	cytoband
16q24.2	loss	Schwannoma	5	cytoband
17p11.2	loss	All	230	cytoband
17p11.2	loss	ATRT	7	cytoband
17p11.2	loss	Choroid plexus tumor	7	cytoband
17p11.2	loss	DNET	5	cytoband
17p11.2	loss	Dysplasia	4	cytoband
17p11.2	loss	Ependymoma	16	cytoband
17p11.2	loss	Ganglioglioma	11	cytoband
17p11.2	loss	HGAT	47	cytoband
17p11.2	loss	LGAT	62	cytoband
17p11.2	loss	Medulloblastoma	24	cytoband
17p11.2	loss	Meningioma	8	cytoband
17p11.2	loss	Neurofibroma	5	cytoband
17p11.2	loss	Other	8	cytoband
17p11.2	loss	Schwannoma	5	cytoband
17p12	gain	All	7	cytoband
17p12	loss	All	267	cytoband
17p12	gain	Medulloblastoma	4	cytoband
17p12	loss	ATRT	7	cytoband
17p12	loss	Choroid plexus tumor	7	cytoband
17p12	loss	DNET	5	cytoband
17p12	loss	Dysplasia	4	cytoband
17p12	loss	Ependymoma	17	cytoband
17p12	loss	Ganglioglioma	11	cytoband
17p12	loss	HGAT	50	cytoband
17p12	loss	LGAT	63	cytoband
17p12	loss	Medulloblastoma	54	cytoband
17p12	loss	Meningioma	8	cytoband
17p12	loss	Neurofibroma	5	cytoband
17p12	loss	Other	9	cytoband
17p12	loss	Schwannoma	5	cytoband
17p12	loss	Teratoma	4	cytoband
17p13.1	gain	All	6	cytoband
17p13.1	loss	All	269	cytoband
17p13.1	loss	ATRT	7	cytoband
17p13.1	loss	Choroid plexus tumor	7	cytoband
17p13.1	loss	DNET	5	cytoband
17p13.1	loss	Dysplasia	4	cytoband
17p13.1	loss	Ependymoma	17	cytoband
17p13.1	loss	Ganglioglioma	11	cytoband
17p13.1	loss	HGAT	51	cytoband
17p13.1	loss	LGAT	63	cytoband
17p13.1	loss	Medulloblastoma	55	cytoband
17p13.1	loss	Meningioma	8	cytoband
17p13.1	loss	Neurofibroma	5	cytoband
17p13.1	loss	Other	9	cytoband
17p13.1	loss	Schwannoma	5	cytoband
17p13.1	loss	Teratoma	4	cytoband
17p13.2	gain	All	6	cytoband
17p13.2	loss	All	272	cytoband
17p13.2	loss	ATRT	7	cytoband
17p13.2	loss	Choroid plexus tumor	7	cytoband
17p13.2	loss	DNET	5	cytoband
17p13.2	loss	Dysplasia	4	cytoband
17p13.2	loss	Ependymoma	17	cytoband
17p13.2	loss	Ganglioglioma	11	cytoband
17p13.2	loss	HGAT	52	cytoband
17p13.2	loss	LGAT	63	cytoband
17p13.2	loss	Medulloblastoma	56	cytoband
17p13.2	loss	Meningioma	8	cytoband
17p13.2	loss	Neurofibroma	5	cytoband
17p13.2	loss	Other	10	cytoband
17p13.2	loss	Schwannoma	5	cytoband
17p13.2	loss	Teratoma	4	cytoband
17p13.3	gain	All	4	cytoband
17p13.3	loss	All	51	cytoband
17p13.3	loss	HGAT	9	cytoband
17p13.3	loss	Medulloblastoma	33	cytoband
17q	gain	All	7	arm
17q	loss	All	224	arm
17q	gain	Medulloblastoma	7	arm
17q	loss	ATRT	7	arm
17q	loss	Choroid plexus tumor	7	arm
17q	loss	DNET	5	arm
17q	loss	Dysplasia	4	arm
17q	loss	Ependymoma	16	arm
17q	loss	Ganglioglioma	11	arm
17q	loss	HGAT	43	arm
17q	loss	LGAT	62	arm
17q	loss	Medulloblastoma	24	arm
17q	loss	Meningioma	8	arm
17q	loss	Neurofibroma	5	arm
17q	loss	Other	7	arm
17q	loss	Schwannoma	5	arm
17q11.2	gain	All	20	cytoband
17q11.2	loss	All	9	cytoband
17q11.2	gain	Medulloblastoma	18	cytoband
17q11.2	loss	HGAT	6	cytoband
17q12	loss	All	10	cytoband
17q12	loss	HGAT	6	cytoband
17q21.1	gain	All	20	cytoband
17q21.1	loss	All	11	cytoband
17q21.1	gain	Medulloblastoma	17	cytoband
17q21.1	loss	HGAT	6	cytoband
17q21.2	gain	All	17	cytoband
17q21.2	loss	All	10	cytoband
17q21.2	gain	Medulloblastoma	15	cytoband
17q21.2	loss	HGAT	5	cytoband
17q21.32	gain	All	25	cytoband
17q21.32	loss	All	6	cytoband
17q21.32	gain	Medulloblastoma	16	cytoband
17q21.33	gain	All	36	cytoband
17q21.33	loss	All	6	cytoband
17q21.33	gain	Medulloblastoma	25	cytoband
17q22	gain	All	37	cytoband
17q22	loss	All	4	cytoband
17q22	gain	Medulloblastoma	26	cytoband
17q23.1	gain	All	41	cytoband
17q23.1	loss	All	4	cytoband
17q23.1	gain	HGAT	5	cytoband
17q23.1	gain	Medulloblastoma	26	cytoband
17q23.2	gain	All	36	cytoband
17q23.2	gain	HGAT	4	cytoband
17q23.2	gain	Medulloblastoma	23	cytoband
17q23.3	gain	All	38	cytoband
17q23.3	loss	All	5	cytoband
17q23.3	gain	HGAT	6	cytoband
17q23.3	gain	Medulloblastoma	23	cytoband
17q24.1	gain	All	34	cytoband
17q24.1	gain	HGAT	5	cytoband
17q24.1	gain	Medulloblastoma	21	cytoband
17q24.2	gain	All	41	cytoband
17q24.2	gain	HGAT	6	cytoband
17q24.2	gain	Medulloblastoma	25	cytoband
17q24.3	gain	All	43	cytoband
17q24.3	gain	HGAT	8	cytoband
17q24.3	gain	Medulloblastoma	25	cytoband
17q25.1	gain	All	42	cytoband
17q25.1	gain	HGAT	8	cytoband
17q25.1	gain	Medulloblastoma	24	cytoband
17q25.2	gain	All	43	cytoband
17q25.2	gain	HGAT	8	cytoband
17q25.2	gain	Medulloblastoma	24	cytoband
17q25.3	gain	All	28	cytoband
17q25.3	gain	HGAT	6	cytoband
17q25.3	gain	Medulloblastoma	17	cytoband
18p11.21	loss	All	5	cytoband
18p11.21	loss	HGAT	4	cytoband
18p11.22	gain	All	13	cytoband
18p11.22	loss	All	247	cytoband
18p11.22	gain	Medulloblastoma	7	cytoband
18p11.22	loss	ATRT	7	cytoband
18p11.22	loss	Choroid plexus tumor	8	cytoband
18p11.22	loss	DNET	5	cytoband
18p11.22	loss	Dysplasia	4	cytoband
18p11.22	loss	Ependymoma	17	cytoband
18p11.22	loss	Ganglioglioma	11	cytoband
18p11.22	loss	HGAT	57	cytoband
18p11.22	loss	LGAT	61	cytoband
18p11.22	loss	Medulloblastoma	29	cytoband
18p11.22	loss	Meningioma	9	cytoband
18p11.22	loss	Neurofibroma	5	cytoband
18p11.22	loss	Other	9	cytoband
18p11.22	loss	Schwannoma	5	cytoband
18p11.23	gain	All	14	cytoband
18p11.23	loss	All	244	cytoband
18p11.23	gain	Medulloblastoma	8	cytoband
18p11.23	loss	ATRT	7	cytoband
18p11.23	loss	Choroid plexus tumor	8	cytoband
18p11.23	loss	DNET	5	cytoband
18p11.23	loss	Dysplasia	4	cytoband
18p11.23	loss	Ependymoma	17	cytoband
18p11.23	loss	Ganglioglioma	11	cytoband
18p11.23	loss	HGAT	54	cytoband
18p11.23	loss	LGAT	61	cytoband
18p11.23	loss	Medulloblastoma	29	cytoband
18p11.23	loss	Meningioma	9	cytoband
18p11.23	loss	Neurofibroma	5	cytoband
18p11.23	loss	Other	9	cytoband
18p11.23	loss	Schwannoma	5	cytoband
18p11.31	gain	All	14	cytoband
18p11.31	loss	All	246	cytoband
18p11.31	gain	Medulloblastoma	8	cytoband
18p11.31	loss	ATRT	7	cytoband
18p11.31	loss	Choroid plexus tumor	8	cytoband
18p11.31	loss	DNET	5	cytoband
18p11.31	loss	Dysplasia	4	cytoband
18p11.31	loss	Ependymoma	17	cytoband
18p11.31	loss	Ganglioglioma	11	cytoband
18p11.31	loss	HGAT	55	cytoband
18p11.31	loss	LGAT	61	cytoband
18p11.31	loss	Medulloblastoma	29	cytoband
18p11.31	loss	Meningioma	9	cytoband
18p11.31	loss	Neurofibroma	5	cytoband
18p11.31	loss	Other	9	cytoband
18p11.31	loss	Schwannoma	5	cytoband
18p11.32	gain	All	8	cytoband
18p11.32	loss	All	13	cytoband
18p11.32	gain	Medulloblastoma	4	cytoband
18p11.32	loss	HGAT	7	cytoband
18q	gain	All	13	arm
18q	loss	All	239	arm
18q	gain	Medulloblastoma	9	arm
18q	loss	ATRT	7	arm
18q	loss	Choroid plexus tumor	8	arm
18q	loss	DNET	5	arm
18q	loss	Dysplasia	4	arm
18q	loss	Ependymoma	17	arm
18q	loss	Ganglioglioma	11	arm
18q	loss	HGAT	50	arm
18q	loss	LGAT	61	arm
18q	loss	Medulloblastoma	29	arm
18q	loss	Meningioma	8	arm
18q	loss	Neurofibroma	5	arm
18q	loss	Other	8	arm
18q	loss	Schwannoma	5	arm
18q12.2	gain	All	5	cytoband
18q12.2	gain	HGAT	4	cytoband
18q21.1	loss	All	4	cytoband
18q21.31	loss	All	5	cytoband
18q21.32	loss	All	4	cytoband
18q21.33	loss	All	5	cytoband
18q21.33	loss	HGAT	4	cytoband
18q22.1	loss	All	5	cytoband
18q22.1	loss	HGAT	4	cytoband
18q22.2	loss	All	8	cytoband
18q22.2	loss	HGAT	5	cytoband
18q22.3	loss	All	5	cytoband
18q22.3	loss	HGAT	4	cytoband
19p13.11	gain	All	10	cytoband
19p13.11	loss	All	234	cytoband
19p13.11	loss	ATRT	7	cytoband
19p13.11	loss	Choroid plexus tumor	7	cytoband
19p13.11	loss	DNET	5	cytoband
19p13.11	loss	Dysplasia	4	cytoband
19p13.11	loss	Ependymoma	16	cytoband
19p13.11	loss	Ganglioglioma	11	cytoband
19p13.11	loss	HGAT	46	cytoband
19p13.11	loss	LGAT	63	cytoband
19p13.11	loss	Medulloblastoma	29	cytoband
19p13.11	loss	Meningioma	8	cytoband
19p13.11	loss	Neurofibroma	4	cytoband
19p13.11	loss	Other	9	cytoband
19p13.11	loss	Schwannoma	5	cytoband
19p13.12	gain	All	10	cytoband
19p13.12	loss	All	235	cytoband
19p13.12	loss	ATRT	7	cytoband
19p13.12	loss	Choroid plexus tumor	7	cytoband
19p13.12	loss	DNET	5	cytoband
19p13.12	loss	Dysplasia	4	cytoband
19p13.12	loss	Ependymoma	16	cytoband
19p13.12	loss	Ganglioglioma	11	cytoband
19p13.12	loss	HGAT	47	cytoband
19p13.12	loss	LGAT	63	cytoband
19p13.12	loss	Medulloblastoma	29	cytoband
19p13.12	loss	Meningioma	8	cytoband
19p13.12	loss	Neurofibroma	4	cytoband
19p13.12	loss	Other	9	cytoband
19p13.12	loss	Schwannoma	5	cytoband
19p13.13	gain	All	10	cytoband
19p13.13	loss	All	235	cytoband
19p13.13	loss	ATRT	7	cytoband
19p13.13	loss	Choroid plexus tumor	7	cytoband
19p13.13	loss	DNET	5	cytoband
19p13.13	loss	Dysplasia	4	cytoband
19p13.13	loss	Ependymoma	16	cytoband
19p13.13	loss	Ganglioglioma	11	cytoband
19p13.13	loss	HGAT	47	cytoband
19p13.13	loss	LGAT	63	cytoband
19p13.13	loss	Medulloblastoma	29	cytoband
19p13.13	loss	Meningioma	8	cytoband
19p13.13	loss	Neurofibroma	4	cytoband
19p13.13	loss	Other	9	cytoband
19p13.13	loss	Schwannoma	5	cytoband
19p13.2	gain	All	6	cytoband
19p13.2	loss	All	233	cytoband
19p13.2	loss	ATRT	7	cytoband
19p13.2	loss	Choroid plexus tumor	7	cytoband
19p13.2	loss	DNET	5	cytoband
19p13.2	loss	Dysplasia	4	cytoband
19p13.2	loss	Ependymoma	16	cytoband
19p13.2	loss	Ganglioglioma	11	cytoband
19p13.2	loss	HGAT	46	cytoband
19p13.2	loss	LGAT	63	cytoband
19p13.2	loss	Medulloblastoma	29	cytoband
19p13.2	loss	Meningioma	8	cytoband
19p13.2	loss	Other	9	cytoband
19p13.2	loss	Schwannoma	5	cytoband
19p13.3	gain	All	8	cytoband
19p13.3	loss	All	234	cytoband
19p13.3	loss	ATRT	7	cytoband
19p13.3	loss	Choroid plexus tumor	7	cytoband
19p13.3	loss	DNET	5	cytoband
19p13.3	loss	Dysplasia	4	cytoband
19p13.3	loss	Ependymoma	16	cytoband
19p13.3	loss	Ganglioglioma	11	cytoband
19p13.3	loss	HGAT	46	cytoband
19p13.3	loss	LGAT	63	cytoband
19p13.3	loss	Medulloblastoma	29	cytoband
19p13.3	loss	Meningioma	8	cytoband
19p13.3	loss	Neurofibroma	4	cytoband
19p13.3	loss	Other	9	cytoband
19p13.3	loss	Schwannoma	5	cytoband
19q13.11	gain	All	4	cytoband
19q13.11	loss	All	232	cytoband
19q13.11	loss	ATRT	7	cytoband
19q13.11	loss	Choroid plexus tumor	7	cytoband
19q13.11	loss	DNET	5	cytoband
19q13.11	loss	Dysplasia	4	cytoband
19q13.11	loss	Ependymoma	16	cytoband
19q13.11	loss	Ganglioglioma	11	cytoband
19q13.11	loss	HGAT	46	cytoband
19q13.11	loss	LGAT	62	cytoband
19q13.11	loss	Medulloblastoma	28	cytoband
19q13.11	loss	Meningioma	8	cytoband
19q13.11	loss	Neurofibroma	5	cytoband
19q13.11	loss	Other	8	cytoband
19q13.11	loss	Schwannoma	5	cytoband
19q13.12	gain	All	6	cytoband
19q13.12	loss	All	232	cytoband
19q13.12	loss	ATRT	7	cytoband
19q13.12	loss	Choroid plexus tumor	7	cytoband
19q13.12	loss	DNET	5	cytoband
19q13.12	loss	Dysplasia	4	cytoband
19q13.12	loss	Ependymoma	16	cytoband
19q13.12	loss	Ganglioglioma	11	cytoband
19q13.12	loss	HGAT	46	cytoband
19q13.12	loss	LGAT	62	cytoband
19q13.12	loss	Medulloblastoma	28	cytoband
19q13.12	loss	Meningioma	8	cytoband
19q13.12	loss	Neurofibroma	5	cytoband
19q13.12	loss	Other	8	cytoband
19q13.12	loss	Schwannoma	5	cytoband
19q13.13	gain	All	6	cytoband
19q13.13	loss	All	234	cytoband
19q13.13	loss	ATRT	7	cytoband
19q13.13	loss	Choroid plexus tumor	7	cytoband
19q13.13	loss	DNET	5	cytoband
19q13.13	loss	Dysplasia	4	cytoband
19q13.13	loss	Ependymoma	16	cytoband
19q13.13	loss	Ganglioglioma	11	cytoband
19q13.13	loss	HGAT	46	cytoband
19q13.13	loss	LGAT	62	cytoband
19q13.13	loss	Medulloblastoma	28	cytoband
19q13.13	loss	Meningioma	8	cytoband
19q13.13	loss	Neurofibroma	5	cytoband
19q13.13	loss	Other	10	cytoband
19q13.13	loss	Schwannoma	5	cytoband
19q13.2	gain	All	6	cytoband
19q13.2	loss	All	234	cytoband
19q13.2	loss	ATRT	7	cytoband
19q13.2	loss	Choroid plexus tumor	7	cytoband
19q13.2	loss	DNET	5	cytoband
19q13.2	loss	Dysplasia	4	cytoband
19q13.2	loss	Ependymoma	16	cytoband
19q13.2	loss	Ganglioglioma	11	cytoband
19q13.2	loss	HGAT	46	cytoband
19q13.2	loss	LGAT	62	cytoband
19q13.2	loss	Medulloblastoma	28	cytoband
19q13.2	loss	Meningioma	8	cytoband
19q13.2	loss	Neurofibroma	5	cytoband
19q13.2	loss	Other	10	cytoband
19q13.2	loss	Schwannoma	5	cytoband
19q13.31	gain	All	5	cytoband
19q13.31	loss	All	235	cytoband
19q13.31	loss	ATRT	7	cytoband
19q13.31	loss	Choroid plexus tumor	7	cytoband
19q13.31	loss	DNET	5	cytoband
19q13.31	loss	Dysplasia	4	cytoband
19q13.31	loss	Ependymoma	16	cytoband
19q13.31	loss	Ganglioglioma	11	cytoband
19q13.31	loss	HGAT	47	cytoband
19q13.31	loss	LGAT	62	cytoband
19q13.31	loss	Medulloblastoma	28	cytoband
19q13.31	loss	Meningioma	8	cytoband
19q13.31	loss	Neurofibroma	5	cytoband
19q13.31	loss	Other	10	cytoband
19q13.31	loss	Schwannoma	5	cytoband
19q13.32	gain	All	5	cytoband
19q13.32	loss	All	236	cytoband
19q13.32	loss	ATRT	7	cytoband
19q13.32	loss	Choroid plexus tumor	7	cytoband
19q13.32	loss	DNET	5	cytoband
19q13.32	loss	Dysplasia	4	cytoband
19q13.32	loss	Ependymoma	16	cytoband
19q13.32	loss	Ganglioglioma	11	cytoband
19q13.32	loss	HGAT	48	cytoband
19q13.32	loss	LGAT	62	cytoband
19q13.32	loss	Medulloblastoma	28	cytoband
19q13.32	loss	Meningioma	8	cytoband
19q13.32	loss	Neurofibroma	5	cytoband
19q13.32	loss	Other	10	cytoband
19q13.32	loss	Schwannoma	5	cytoband
19q13.33	gain	All	5	cytoband
19q13.33	loss	All	235	cytoband
19q13.33	loss	ATRT	7	cytoband
19q13.33	loss	Choroid plexus tumor	7	cytoband
19q13.33	loss	DNET	5	cytoband
19q13.33	loss	Dysplasia	4	cytoband
19q13.33	loss	Ependymoma	16	cytoband
19q13.33	loss	Ganglioglioma	11	cytoband
19q13.33	loss	HGAT	46	cytoband
19q13.33	loss	LGAT	62	cytoband
19q13.33	loss	Medulloblastoma	28	cytoband
19q13.33	loss	Meningioma	9	cytoband
19q13.33	loss	Neurofibroma	5	cytoband
19q13.33	loss	Other	10	cytoband
19q13.33	loss	Schwannoma	5	cytoband
19q13.41	gain	All	6	cytoband
19q13.41	loss	All	238	cytoband
19q13.41	gain	Medulloblastoma	4	cytoband
19q13.41	loss	ATRT	7	cytoband
19q13.41	loss	Choroid plexus tumor	7	cytoband
19q13.41	loss	DNET	5	cytoband
19q13.41	loss	Dysplasia	4	cytoband
19q13.41	loss	Ependymoma	16	cytoband
19q13.41	loss	Ganglioglioma	11	cytoband
19q13.41	loss	HGAT	47	cytoband
19q13.41	loss	LGAT	62	cytoband
19q13.41	loss	Medulloblastoma	29	cytoband
19q13.41	loss	Meningioma	10	cytoband
19q13.41	loss	Neurofibroma	5	cytoband
19q13.41	loss	Other	10	cytoband
19q13.41	loss	Schwannoma	5	cytoband
19q13.42	gain	All	7	cytoband
19q13.42	loss	All	239	cytoband
19q13.42	gain	Medulloblastoma	4	cytoband
19q13.42	loss	ATRT	7	cytoband
19q13.42	loss	Choroid plexus tumor	7	cytoband
19q13.42	loss	DNET	5	cytoband
19q13.42	loss	Dysplasia	4	cytoband
19q13.42	loss	Ependymoma	16	cytoband
19q13.42	loss	Ganglioglioma	11	cytoband
19q13.42	loss	HGAT	51	cytoband
19q13.42	loss	LGAT	62	cytoband
19q13.42	loss	Medulloblastoma	29	cytoband
19q13.42	loss	Meningioma	9	cytoband
19q13.42	loss	Neurofibroma	5	cytoband
19q13.42	loss	Other	9	cytoband
19q13.42	loss	Schwannoma	5	cytoband
19q13.43	loss	All	10	cytoband
19q13.43	loss	HGAT	5	cytoband
1p	loss	All	232	arm
1p	loss	ATRT	7	arm
1p	loss	Choroid plexus tumor	7	arm
1p	loss	DNET	5	arm
1p	loss	Dysplasia	4	arm
1p	loss	Ependymoma	15	arm
1p	loss	Ganglioglioma	11	arm
1p	loss	HGAT	46	arm
1p	loss	LGAT	62	arm
1p	loss	Medulloblastoma	29	arm
1p	loss	Meningioma	8	arm
1p	loss	Neurofibroma	5	arm
1p	loss	Other	8	arm
1p	loss	Schwannoma	5	arm
1p13.1	gain	All	5	cytoband
1p13.1	loss	All	5	cytoband
1p13.2	loss	All	5	cytoband
1p21.2	gain	All	6	cytoband
1p21.2	loss	All	7	cytoband
1p21.2	gain	HGAT	5	cytoband
1p21.3	gain	All	6	cytoband
1p21.3	loss	All	7	cytoband
1p21.3	gain	HGAT	5	cytoband
1p22.1	gain	All	7	cytoband
1p22.1	loss	All	7	cytoband
1p22.1	gain	HGAT	5	cytoband
1p22.2	gain	All	7	cytoband
1p22.2	loss	All	7	cytoband
1p22.2	gain	HGAT	5	cytoband
1p22.3	gain	All	7	cytoband
1p22.3	loss	All	8	cytoband
1p22.3	gain	HGAT	5	cytoband
1p22.3	loss	Meningioma	4	cytoband
1p31.1	gain	All	6	cytoband
1p31.1	loss	All	11	cytoband
1p31.1	gain	HGAT	5	cytoband
1p31.1	loss	Meningioma	4	cytoband
1p31.2	gain	All	6	cytoband
1p31.2	loss	All	13	cytoband
1p31.2	gain	HGAT	5	cytoband
1p31.2	loss	Meningioma	6	cytoband
1p31.3	gain	All	5	cytoband
1p31.3	loss	All	12	cytoband
1p31.3	gain	HGAT	4	cytoband
1p31.3	loss	Meningioma	6	cytoband
1p32.1	gain	All	5	cytoband
1p32.1	loss	All	12	cytoband
1p32.1	gain	HGAT	4	cytoband
1p32.1	loss	Meningioma	5	cytoband
1p32.2	gain	All	5	cytoband
1p32.2	loss	All	12	cytoband
1p32.2	gain	HGAT	4	cytoband
1p32.2	loss	Meningioma	5	cytoband
1p32.3	gain	All	5	cytoband
1p32.3	loss	All	13	cytoband
1p32.3	gain	HGAT	4	cytoband
1p32.3	loss	Meningioma	5	cytoband
1p33	gain	All	5	cytoband
1p33	loss	All	13	cytoband
1p33	gain	HGAT	4	cytoband
1p33	loss	Meningioma	5	cytoband
1p34.1	gain	All	5	cytoband
1p34.1	loss	All	13	cytoband
1p34.1	gain	HGAT	4	cytoband
1p34.1	loss	Meningioma	5	cytoband
1p34.2	gain	All	5	cytoband
1p34.2	loss	All	14	cytoband
1p34.2	gain	HGAT	4	cytoband
1p34.2	loss	Meningioma	5	cytoband
1p34.3	gain	All	6	cytoband
1p34.3	loss	All	14	cytoband
1p34.3	gain	HGAT	5	cytoband
1p34.3	loss	Meningioma	5	cytoband
1p35.1	gain	All	6	cytoband
1p35.1	loss	All	14	cytoband
1p35.1	gain	HGAT	5	cytoband
1p35.1	loss	Meningioma	5	cytoband
1p35.2	gain	All	5	cytoband
1p35.2	loss	All	14	cytoband
1p35.2	gain	HGAT	4	cytoband
1p35.2	loss	Meningioma	5	cytoband
1p35.3	gain	All	5	cytoband
1p35.3	loss	All	14	cytoband
1p35.3	gain	HGAT	4	cytoband
1p35.3	loss	Meningioma	5	cytoband
1p36.11	gain	All	4	cytoband
1p36.11	loss	All	11	cytoband
1p36.11	gain	HGAT	4	cytoband
1p36.11	loss	Meningioma	4	cytoband
1p36.12	gain	All	4	cytoband
1p36.12	loss	All	11	cytoband
1p36.12	gain	HGAT	4	cytoband
1p36.12	loss	Meningioma	4	cytoband
1p36.13	loss	All	6	cytoband
1p36.21	loss	All	8	cytoband
1p36.22	loss	All	11	cytoband
1p36.23	loss	All	12	cytoband
1p36.31	loss	All	13	cytoband
1p36.32	loss	All	8	cytoband
1q21.2	gain	All	6	cytoband
1q21.3	gain	All	23	cytoband
1q21.3	loss	All	225	cytoband
1q21.3	gain	Ependymoma	7	cytoband
1q21.3	gain	HGAT	6	cytoband
1q21.3	loss	ATRT	7	cytoband
1q21.3	loss	Choroid plexus tumor	7	cytoband
1q21.3	loss	DNET	5	cytoband
1q21.3	loss	Dysplasia	4	cytoband
1q21.3	loss	Ependymoma	14	cytoband
1q21.3	loss	Ganglioglioma	10	cytoband
1q21.3	loss	HGAT	42	cytoband
1q21.3	loss	LGAT	61	cytoband
1q21.3	loss	Medulloblastoma	29	cytoband
1q21.3	loss	Meningioma	8	cytoband
1q21.3	loss	Neurofibroma	5	cytoband
1q21.3	loss	Other	8	cytoband
1q21.3	loss	Schwannoma	5	cytoband
1q22	gain	All	35	cytoband
1q22	loss	All	225	cytoband
1q22	gain	Ependymoma	9	cytoband
1q22	gain	HGAT	12	cytoband
1q22	gain	Medulloblastoma	5	cytoband
1q22	gain	Meningioma	4	cytoband
1q22	loss	ATRT	7	cytoband
1q22	loss	Choroid plexus tumor	7	cytoband
1q22	loss	DNET	5	cytoband
1q22	loss	Dysplasia	4	cytoband
1q22	loss	Ependymoma	14	cytoband
1q22	loss	Ganglioglioma	10	cytoband
1q22	loss	HGAT	42	cytoband
1q22	loss	LGAT	61	cytoband
1q22	loss	Medulloblastoma	29	cytoband
1q22	loss	Meningioma	8	cytoband
1q22	loss	Neurofibroma	5	cytoband
1q22	loss	Other	8	cytoband
1q22	loss	Schwannoma	5	cytoband
1q23.1	gain	All	31	cytoband
1q23.1	loss	All	226	cytoband
1q23.1	gain	Ependymoma	9	cytoband
1q23.1	gain	HGAT	10	cytoband
1q23.1	gain	Medulloblastoma	5	cytoband
1q23.1	loss	ATRT	7	cytoband
1q23.1	loss	Choroid plexus tumor	7	cytoband
1q23.1	loss	DNET	5	cytoband
1q23.1	loss	Dysplasia	4	cytoband
1q23.1	loss	Ependymoma	14	cytoband
1q23.1	loss	Ganglioglioma	10	cytoband
1q23.1	loss	HGAT	42	cytoband
1q23.1	loss	LGAT	61	cytoband
1q23.1	loss	Medulloblastoma	29	cytoband
1q23.1	loss	Meningioma	9	cytoband
1q23.1	loss	Neurofibroma	5	cytoband
1q23.1	loss	Other	8	cytoband
1q23.1	loss	Schwannoma	5	cytoband
1q23.2	gain	All	31	cytoband
1q23.2	loss	All	227	cytoband
1q23.2	gain	Ependymoma	9	cytoband
