Kids_First_Biospecimen_ID	MACF1--TTYH1	MN1--AC008667.1	MN1--CXXC5	MN1--PATZ1	MN1--PSD2	NPAS3--AC245884.4/TTYH1	TTYH1--DPRX/RNU6-698P	TTYH1--MIR512-2/MIR1323	TTYH1--MIR515-2/MIR519C	ZC4H2--AL627224.1/FOXR2	ZC4H2--FOXR2	CIC--NUTM1	MN1--BEND2
BS_398KYV92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JT82QGXF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MT15SGJN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GCA4GET3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QH82PBMB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3H71BH6Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1ZVXF5FE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MM20BVW9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2EMW8ZG3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S6S7SK3P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5PEFNDCY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_N8J1DP02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XZTV0J8W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_77CDMEY4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_94MT16N2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HA20Y4XY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_11WY983P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PRR8K9GE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9HSGV9TJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Y8D1F5WW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3F4FQJMR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JXNZYGCR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PQ6QEVE8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_C0XFDP38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W7FP2G3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8J3B6ZB6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QBR4WCQ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BSV07M7Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TM9MH0RP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7GJT4A6A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1G3WYEN3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_470DYRJQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AP0SZ364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_69V8P8A0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EBMCTR80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5PV5N4HQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4D9DD103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_H1ZS5FMZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ET8CJXSF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_53M8PP88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4SCWT0FX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_68BW2163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4T0HPZDC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_13CGKADW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9FHSNVS0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BN986DF6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SD8YBRBR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QWTE1CWR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3J85TTZM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EVCAC3NH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4W68NV3M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_67Z63A2K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1JDG6JV5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RGPSEMHC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WMEHNDSK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QC3XCE6X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NH7K4CD9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G23JJAZY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YVMEEBKC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_P4D8Y3S8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TGW6HC4X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SKGJ5SY9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V72GX2AZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_MA1A3GY0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W4HGV6E7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2YCJV2VV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_XG0DBWVT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7H4RFCW9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_T1YHK6B7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4NF35AF6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KF0ZXDER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KR4MP5ET	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7ZV3DPGT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SBFNFZ8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PRAEF32W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8ZP3CBQA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S7CZY2CH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4HQ3T2NC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_F8N6CFQE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8PNA0V6R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NB5XWMJT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4CP4T22V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_49VCQD19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JKXA3FQC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_HZRM07TW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9V633J1X	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DRY58DTF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SQX5E15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TYKJ8G2G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8Q77HZ4R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_27QE6BV7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TXZ7KHTQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_2SHWPB5P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QSTAVWGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_F9WKPDFG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8GW1TMV2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_23W9EPFE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YK6VQ9SJ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_61E80SD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3EVSN5QD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TA9WP4TH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_WYG77VVP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RHD7XPNP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NDN62H0S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z28VKGNS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DPF1CX0G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_T4JFN54G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AKRHBPNZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_479S95Q6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_C7A2TYAC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VJAC9H58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B53Z0T1Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CZ3ER8DY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_J4GQPZS0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1AYRM596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_983Z6CA6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CS66RYDA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NQFH3GZH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8RHPJ740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YZ2Z1Q6Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_N0877CX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Y3G1X98S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SES41DAX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_49FQXT2E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V9HVBBDW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9GJ23RHH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_03FT4S8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KPT2WPHW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V3Z3DB4N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_BMMY0H73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JG9JZTA9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6NRTJSYK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_044XZ8ST	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JFB984RG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_M4NVX721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EXYHZ6D4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_S1M423AB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FAVRBEW7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9DFBHHB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RCCN63K6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_T4P3J13C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KBT7MQ6H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_SAA624A4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_D2K9C7XR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DFGS950G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZZMYDZJW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_699TN5RN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_VT6C6N6K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JX449BF5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_5965SFPZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_CYEY58NY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W644VEVE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KX6J8TRK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NDFDQBCZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_39CGACC7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_9NZ2D6AD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_AGTPCRR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YA8RBGD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_V0Q1G94N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_014EVM2D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_1QNTEZPS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_4PH1MBGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_R7HZCZ8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_DGTPWJ59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_GYXSDZ56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_PJPGVD62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_3DCBDJAT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_JS95PE0J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A7Q8G0Y1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_6JHXXVR7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W4DB5RP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_29006KEX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_B7QS4DHK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NR9FRY5T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_25T139TX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_W9N9844Q	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_Z7PKVY9J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QW60M0FE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_7S6GNG04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_0VXZCRJS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_EMYET8F4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_E4QK839R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G7AGNB5G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FCAKKZ20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_RD4D5F9F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_K17VQECG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_YNEQJ6AH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_FJWZ3M7V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NRFQEQKP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KVV7001W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_ZV9Z3SY6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_QKT3TJVK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_KK5C8VCK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_G5QBBHDV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_NPQJ20KX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_8S86CM61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_A87NPZAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
BS_TGS109T3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
