"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"MCIDAS",-0.204949218346642,-1.16389905878337,0.022995854739966,0.881825515458637,0.974816702172809
"AC004889.1",0.14564056626369,0.0765734014199955,0.0228874645988201,0.882102064277955,0.975072157637148
"STAT5B",0.040718184266631,6.3589063000571,0.0228454227535975,0.882209511257665,0.975140671895197
"NPIPB15",0.19435764148145,1.12941778738562,0.0227961541042445,0.882335556882492,0.97518695591443
"ADGRG6",0.218385801203029,5.7002529224748,0.0227915756851548,0.882347277087999,0.97518695591443
"LINC02170",0.092711598278922,-1.95963952684125,0.0227596116865187,0.882429134726949,0.97518695591443
"BEND7",0.0973756261894541,4.27613104738435,0.0227580036321675,0.882433254400749,0.97518695591443
"ZNF414",-0.0395972836246728,3.93662546157358,0.0226832494293975,0.882624932013483,0.975267505583404
"PNMA2",0.063759139782492,6.41131749022817,0.0226798732753956,0.882633596457155,0.975267505583404
"CAPN6",-0.155479142414509,-2.63230270658774,0.0226586812503132,0.882687998024461,0.975267505583404
"CD6",-0.126340981510069,0.651834736158582,0.0226514749090911,0.882706503196939,0.975267505583404
"AL353150.1",0.12408473146012,0.61283848064716,0.0226409642380491,0.882733498969164,0.975267505583404
"TBC1D25",0.0438919365791525,4.50776644105009,0.0225943197481345,0.882853378928374,0.975307197128024
"PLA2G7",-0.0589686440515064,1.40498520832433,0.022582124774071,0.882884741854513,0.975307197128024
"COLGALT1",-0.0750206186880211,6.88215421729899,0.0225739214871427,0.882905843875313,0.975307197128024
"STAU1",0.046880197380704,7.32585655097273,0.0224748891618696,0.883160903786274,0.975385753151188
"DCT",0.208057002095504,3.19793451037411,0.0224226572915328,0.883295659952,0.975385753151188
"SPDYE18",0.0722356404672101,-1.45201638358909,0.0224047631995855,0.883341862964072,0.975385753151188
"LINC01711",0.243234724473541,1.56411218581249,0.0223983340670624,0.883358467765708,0.975385753151188
"AC022098.1",0.07708073368902,2.31684257183603,0.0223963895313799,0.883363490483721,0.975385753151188
"PAK2",0.0483841540962958,7.28302076073701,0.0223945078676592,0.883368351016618,0.975385753151188
"DMRTA1",0.219145028245265,1.6708232389259,0.0223880936141452,0.883384921271504,0.975385753151188
"CHAF1B",-0.0792124130256963,4.1536281058496,0.0223452177353844,0.883495747115121,0.975385753151188
"SCRT1",0.286618306716886,4.06194720573091,0.0223343603984257,0.883523828501829,0.975385753151188
"PLPPR4",0.11236583878814,3.61075573800741,0.0223142110769241,0.883575961180286,0.975385753151188
"ITGAM",0.0912491164783481,4.12740911367414,0.022307335238025,0.883593756669355,0.975385753151188
"CHAF1A",-0.0389105451909641,4.88630197639678,0.0223059061601266,0.883597455645462,0.975385753151188
"RBCK1",-0.0633459762353993,6.21613970061039,0.0222856496193815,0.883649900034082,0.975385753151188
"BRD9",0.0605113710176482,5.42980381759757,0.0222833459040337,0.883655865921787,0.975385753151188
"GLS2",0.093198868704225,0.176352070522382,0.0222543259520689,0.883731045398492,0.975385753151188
"KCNE1B",0.183193301447364,-1.09361849185252,0.0222534158484119,0.883733403936708,0.975385753151188
"SYT4",-0.300969478565925,5.23739744196792,0.0221929400036352,0.88389023821007,0.975385753151188
"CD163L1",-0.160113053496921,2.31591997525827,0.022173971096385,0.883939476052914,0.975385753151188
"SYTL2",-0.0807171375565277,4.11454782418246,0.0221668090289489,0.88395807233335,0.975385753151188
"PNPLA7",0.128887976314705,3.98383771221954,0.0221462160468073,0.884011559075062,0.975385753151188
"AL133467.1",-0.150141592789214,-1.71415052638774,0.0221318417678302,0.884048908891008,0.975385753151188
"PANK1",0.0546561802945589,3.45632236626876,0.0221222023738349,0.884073962640453,0.975385753151188
"KLHL31",-0.140077301125816,-0.382081651599455,0.022082155126938,0.88417810932574,0.975385753151188
"SSTR1",0.188126154150279,-0.609634096350736,0.0220761329033131,0.884193779052752,0.975385753151188
"MAP2K3",-0.0736717126158201,4.35316685354847,0.0220670544908195,0.884217405069054,0.975385753151188
"TMEM108",0.0974351536214072,4.51191755259811,0.0219972774616493,0.884399161865911,0.975385753151188
"ASB16-AS1",0.0504579310315126,3.15512664991259,0.0219845148153626,0.88443243820658,0.975385753151188
"BAG3",-0.0706650230468948,6.01326622185689,0.0219735539033818,0.884461024737096,0.975385753151188
"ZNF213",-0.0672994232891164,4.48288339001522,0.0219594195706016,0.884497898461723,0.975385753151188
"B3GALT6",0.0592285075880393,5.28393384837037,0.021939992624369,0.884548599412869,0.975385753151188
"TMEM135",-0.0770689499957847,4.30892107988319,0.0219393737169164,0.884550215031271,0.975385753151188
"RSPO4",-0.187408065156745,1.65266924360173,0.0219322786051951,0.884568738034298,0.975385753151188
"DPY19L2",0.111640653352764,3.27770120940948,0.0219203643158238,0.884599849225234,0.975385753151188
"AC005520.2",-0.0886036625282675,-1.03489620560362,0.0218879237848968,0.884684603458422,0.975385753151188
"AC079807.2",0.0745073174307766,-0.171742686803753,0.0218798129018475,0.884705804021277,0.975385753151188
"PLGLB1",0.113546145390881,1.20356694635165,0.0217961971194951,0.884924597308077,0.975385753151188
"FBXW12",0.16462579149967,-1.30832482609523,0.0217845499082508,0.884955108049571,0.975385753151188
"NAPA-AS1",0.0869738008006663,0.280850540945193,0.021702732801141,0.885169669768635,0.975385753151188
"TMEM115",-0.032605292152018,5.70703700510311,0.0216826303975188,0.885222450736605,0.975385753151188
"C11orf45",-0.0893698780851944,1.05991196431466,0.0216612250944098,0.885278680135921,0.975385753151188
"PIGZ",-0.0532364614198386,2.84937102013173,0.021633406245613,0.885351799721863,0.975385753151188
"AL136366.1",-0.139084170346265,2.04319937278233,0.0216284263367779,0.885364894083732,0.975385753151188
"AC091544.5",0.17425517801571,-0.704017692379304,0.0216156213736528,0.885398571025634,0.975385753151188
"MKNK2",0.0918105507076548,6.94346770476403,0.0216115178483427,0.885409365421094,0.975385753151188
"XPNPEP2",-0.182358003189689,0.522714285836631,0.0216110248260095,0.885410662395568,0.975385753151188
"PIPOX",-0.115670118382789,3.96310875854048,0.0215762955558148,0.885502061443302,0.975385753151188
"PKIA",-0.115907653638915,5.45780429354748,0.0215733011988929,0.885509945390567,0.975385753151188
"ZNF672",0.0457497767643015,5.42210187563051,0.0215697626337157,0.885519262924566,0.975385753151188
"LRRC49",0.0580823823102163,4.23037690030883,0.0215630623731733,0.885536907784483,0.975385753151188
"EDA2R",0.159477133255735,1.67417892449661,0.021529198358029,0.885626130216735,0.975385753151188
"BTBD3",-0.148416914297483,8.14640988421991,0.0215280273519589,0.885629216781767,0.975385753151188
"AC099805.1",0.169604148973761,0.278347406916488,0.0214919534479906,0.885724343329589,0.975385753151188
"USP27X-AS1",-0.0521069250503847,0.641124042553275,0.0214899988586749,0.885729499895267,0.975385753151188
"S1PR5",0.119526097518614,-0.100869990322537,0.0214797209294077,0.885756618909443,0.975385753151188
"DDX25",-0.0865394007882849,2.94052543582519,0.021447203665487,0.885842461669152,0.975385753151188
"SH3GL2",-0.163331977404167,4.25680665045151,0.021444521988062,0.885849544036034,0.975385753151188
"AC105046.1",0.21340132294703,0.173146379256817,0.0214367633640767,0.885870037278234,0.975385753151188
"TRPC4AP",-0.0379583415875717,6.63606857950893,0.021424441684164,0.885902590947621,0.975385753151188
"C17orf80",0.0357418493452697,5.32131752524275,0.0214189024451137,0.885917228643653,0.975385753151188
"GABRD",-0.134178679898238,1.65931146457596,0.0213911210909107,0.885990671387061,0.975385753151188
"GXYLT1",0.0510264179725154,5.3512600157877,0.021388052505547,0.8859987864858,0.975385753151188
"CCDC8",0.187678740150605,4.2577367875436,0.0213834822082138,0.886010874075939,0.975385753151188
"GPC1",-0.101965866976131,8.52732368233943,0.0213813201447747,0.886016592793814,0.975385753151188
"LUZP2",-0.266059254176886,4.73917231823066,0.0213439594332684,0.886115459670623,0.975385753151188
"FAHD2A",-0.0501777903071669,4.5609093421169,0.0213252356126377,0.886165041426376,0.975385753151188
"SLC4A10",0.187756468648201,3.38723151800753,0.0213117482296529,0.886200770591259,0.975385753151188
"LINC02282",0.25298758480107,0.978518077022518,0.0212961136182321,0.886242202413895,0.975385753151188
"RGS8",0.249039102753176,5.01698973616451,0.0212893077999602,0.886260242736817,0.975385753151188
"THNSL2",0.155898796865028,3.55292397542274,0.0212816256314052,0.8862806095637,0.975385753151188
"CHEK1",-0.0687007508741157,4.63073268450487,0.0212714492778798,0.886307594719288,0.975385753151188
"TTLL9",0.125004376645977,2.14676250618309,0.0212535920430549,0.886354963623033,0.975385753151188
"NAPB",0.0604270394303989,4.85144732721245,0.0212403049112417,0.886390222874983,0.975385753151188
"SKIV2L2",-0.0344212107561956,5.79244532322503,0.0212197426593086,0.886444809913227,0.975385753151188
"GMEB2",-0.0440229450900433,4.83922301054832,0.0211919534236076,0.886518625578061,0.975385753151188
"GTSE1",-0.0785187706327877,5.32337208278673,0.0211825193883366,0.88654369616049,0.975385753151188
"BMS1",-0.0316361311001298,5.54251867742928,0.0211825042145803,0.886543736488757,0.975385753151188
"LRRTM2",0.132647963686393,5.55151683039466,0.0211681322562682,0.886581940401857,0.975385753151188
"WASL",-0.0425313950567471,6.6016133301945,0.0211629281326457,0.88659577740957,0.975385753151188
"LINC01532",-0.23821290431119,1.00570372201754,0.021124077155399,0.886699131537706,0.975385753151188
"GDF9",-0.0955197979092117,0.545438038437102,0.0211164901001789,0.886719326502507,0.975385753151188
"FAM49A",0.0820386500760408,5.62221310681956,0.0210766271738707,0.886825493292981,0.975385753151188
"UNC13D",0.0869718291636201,3.70444157914443,0.0210718941458201,0.886838105566685,0.975385753151188
"AC008124.1",-0.0613054840977268,4.95417769536025,0.0210489764290027,0.886899195746838,0.975385753151188
"NFKB1",0.0539925572889789,4.8328038334693,0.0210329999769369,0.886941803196446,0.975385753151188
"NOP2",-0.0519437866748958,5.15793458337007,0.0210328222184812,0.886942277351867,0.975385753151188
"MAPRE2",0.0565849510479506,6.46850540853129,0.0210203883753449,0.886975448646784,0.975385753151188
"BLCAP",-0.029951348598698,6.43005058606274,0.0209754452578453,0.88709543268475,0.975385753151188
"AC080100.1",0.173423365820025,1.86057130838105,0.020935555667385,0.887202035541408,0.975385753151188
"CBX4",-0.0477444327219699,5.48351482772735,0.02091585386249,0.887254725902644,0.975385753151188
"SLC9A6",0.0548470836209876,5.23605735215212,0.0209089698652199,0.887273142395639,0.975385753151188
"HILPDA",-0.0755306193518908,3.84436007666531,0.0208990109136497,0.887299790682578,0.975385753151188
"WEE2",0.1338091318807,-1.65847707209413,0.0208705481382559,0.887375987544208,0.975385753151188
