Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BS_T1DVKKJB	0.0208041237549962	0	0.0548679111610008	0	0	0.0850839055657566	0	0.0357963060837809	0.00555852784643259	0	0.0584253349847367	0.0021131626629099	0.0128447110245787	0.0646229079582493	0.000623688589366533	0.122921116061879	0	0.0116473365321451	0	0.0374295154214895	0	0.0172614523526779	9999	0.0783561884887353	1.05091704071606	0.53
BS_T1QMEH1N	0.0851587873247172	0	0.0169452185458843	0.0506183666825519	0	0.105558092824876	0	0.0252222727738226	0.0185631805157453	0	0	0.030451124588206	0.0210434623907777	0.995535302787565	0.00871217390187587	0.719496639599591	0	0	0.0426953780643869	0	0	0	9999	0.512616037558236	0.864951795185123	2.12
BS_T1W4JA94	0.013339083626027	0	0	0.0113142516103761	0	0.0439673527615906	0	0.00413143920019494	0	0	0	0.0278511697440307	0.0535054326157961	0	0	0.322072008742164	0	0.00544103538773225	0	0.0642575111785789	0	0.0141207151335096	9999	0.0386124782550339	1.10488114030566	0.56
BS_T1YHK6B7	0	0.0126122349920918	0	0.0616329683946339	0	0.0950224835295802	0	0.0402619065558839	0	0	0.0561218724384809	0.0357538197792389	0.0306594602702894	0	0.00868044435786236	0.4120148329111	0	0	0.0172399767708385	0	0	0	9999	0.0240917891995986	1.09488819498129	0.77
BS_T2QPMZCM	0.00402101627456845	0	0	0.00684034039171241	0	0.0718498786947859	0	0.0046838358188475	0.000494426274879774	0	0.0117502483908676	0.0199305696183129	0.0373273050026173	0	0.000181034096044818	0.131093704943575	0	0	0	0	0	0.00182764049378838	9999	-0.0232342823940291	1.11080302280094	0.29
BS_T3H5AY8A	0.00605997343599909	0.0201089435618359	0	0.150729259231023	0	0.0412943849967647	0	0.03185106693754	0.0357429399550369	0	0.0284101897797745	0.0189999205894763	0.0719359248603379	0	0.0203656621751132	0.60482877508421	0.001351087783758	0	0.0756241266406037	0	0	0.0226977449685267	9999	0.0528114745298669	1.07709642337434	1.13
BS_T4JFN54G	0	0.00501284122613249	0	0.0405954791501847	0	0.131063287766549	0	0.0124938040069555	0	0	0.0123440967010138	0.0116040529322927	0.0340708142720556	0	0	0.352824630555364	0	0.0020980051242856	0	0.026538678206146	0.00135431005902068	0	9999	0.11243504127887	1.05918240009731	0.63
BS_T4P3J13C	0.00603780182996631	0	0.000105189541056115	0	0	0.0701164840633247	0	0.0434537151967163	0	0	0.0427105419542081	0	0.0695053564553815	0	0	0.130447223445901	0	0	0	0.0264278862387069	0	0.0211958012747391	9999	0.0331228981189266	1.0742414758772	0.41
BS_T55Y4Z0Y	0.0332884941452069	0	0.0788141566297045	0.114173507594531	0	0.0667364497443753	0	0.0353141626979481	0.00385181510001219	0	0.0293569713361643	0.0179007035407518	0.0905374395752264	0	0.0142170707689837	0.544374926489494	0	0	0.0174696879602777	0	0	0.00396461441732342	9999	0.178723244933741	1.02117826161768	1.05
BS_TA9WP4TH	0.149486732855982	0	0.0160346597040669	0.0640650522823633	0	0.0882922114063563	0	0.0446742364021092	0.0185627614990406	0	0	0.0782932132669425	0.0867564633606119	0	0	0.183673470699633	0	0.000131020938918294	0.0319182940975116	0	0	0.0981118834864643	9999	-0.0343397315502731	1.10260685371215	0.86
BS_TAHV8N04	0.0171572956906449	0.00955285080663617	0	0.0694069091538652	0	0.153462414490102	0	0.0130457590031604	0	0	0.0195601109197907	0.016527156187745	0.207440458373258	0	0	0.625095218703642	0	0.00119877289768634	0.0531384237517004	0	0	0.004414630021769	9999	0.184374662068053	1.02459134954482	1.19
BS_TBWYAFSM	0.000471118361471972	0.00174947813200467	0.000436678808671413	0	0	0.0412000145723143	0	0	0	0	0.0166959086503703	0.00141585164623592	0.00878171816005156	0	0	0.0687982697658588	0	0	0.0191786539430143	0	0	0.00127230796000667	9999	-0.0193395043087489	1.09461418901427	0.16
BS_TCGEZJ5F	0.0241731886009631	0.015729649059009	0.0335922919611385	0.0351182659274659	0.0105374110247342	0.000978159996594605	0	0.0525659966033388	0	0	0.0570129898774571	0.0404349451455127	0.0794113032314744	0	0	0.316651569703415	0	0	0.0409286722140957	0	0	0.012865556654801	9999	0.014373087116525	1.08390824164891	0.72
BS_TD1ZEQ7R	0.000513010933167387	0.0062644714289793	0	0.0562912344756855	0	0.107147827491058	0.0296070431306576	0	0	0	0.0090012689989702	0.0423822370332682	0.0420340305509657	0	0.0031862180445571	0.202172145286092	0.00173785563995046	0	0.149662656986649	0	0	0	9999	0.0252099977804051	1.07330770045883	0.65
BS_TDEFAPNH	0.00309285921734235	0	0.00474619704923061	0.0347477453248852	0	0.0718370571056694	0	0.0377011202647568	0	0	0	0.0464098926540688	0.0455247562734394	0	0	0.397116615011172	0	0.000339617236018755	0	0.0209605582037436	0	0.0075235816596733	9999	0.125200763477646	1.05862684066616	0.67
BS_TE0GVDNG	0	0.00203915980390492	0	0.0692445622037783	0	0.0786735491972756	0	0.00814540516008158	0	0	0	0.011807542383948	0.0203514635338384	0	0	0.0839955734721933	0	0	0.0231683898487888	0	0.00257435439619114	0	9999	-0.0381024642399456	1.11519675801989	0.3
BS_TG93XC55	0	0.0414539975106243	0.00161137727791794	0.0262253994327616	0	0.0256240986073412	0	0.0532230421828866	0	0	0	0.0325989396219972	0.0642080243416696	0	0	0.112455511269482	0	0	0	0.0386719977048802	0	0.0139276120504389	9999	-0.0525338696681234	1.10497364309293	0.41
BS_TGS109T3	0	0	0	0.0505213916079486	0	0.0701583405400186	0	0	0.0262947617287318	0	0	0.0241112408062565	0.0281110680053362	0.00719208455702933	0	0.162696318927263	0	0.00405852985772507	0.149971379884963	0	0	0.00688488408472788	9999	-0.0239481754627394	1.0978672423817	0.53
BS_TGW6HC4X	0	0.0245662856397447	0	0.00729670473590495	0	0.0347283747205709	0	0.000263287280753876	0	0	0	0.0054803800250758	0.0601263895471723	0.060226513841852	0	0.0463575169433386	0	0.00283121881907789	0.0801808295244997	0	0	0.0479424989220092	9999	-0.0137843888364019	1.10247650921993	0.37
BS_THSPSG2Z	0.0398413402969202	0	0.00208455017632208	0.126914217859203	0	0.0910783908115484	0	0.00970213029806356	0	0	0	0.0633622862950973	0.169877867146316	0	0.0313819461188008	0.953301941340925	0	0	0	0.00624154557960816	0	0.226213784077195	9999	0.399522937102998	0.923504285002387	1.72
BS_TJTEF70D	0.0103338083610995	0	0	0.0312077919866725	0	0.0274399771322259	0	0.0134595980626071	0	0	0	0.0397515244541881	0.053775363808785	0	0	0.175367475871165	0	0.00117771893197483	0	0.0677800855763055	0	0.0197066558149768	9999	0.0593821592506965	1.08095468620186	0.44
BS_TK84K675	0.00125705886877682	0.0180229185288514	0.00795756585560612	0.0554739496968016	0	0.126752795933499	0	0.0151846876020558	0.00586588081341775	0	0	0.0237883722971794	0.0705477313995831	0.0519162836718982	0.0010468620520695	0.491888213664426	0	0	0.149283154046607	0	0.000244341836458752	0.0107701837327696	9999	0.0677034995742744	1.0676245723951	1.03
BS_TM9MH0RP	0.00193672722136493	0.00640231034403646	0	0.0378236825292673	0	0.21006164801704	0	0.0175777417976734	0.00129948298674857	0	0.0300539784874219	0.0416081085139759	0.0617050049393627	0	0.00446781258080526	0.156201735688525	0	0	0.0815883028464179	0	0	0.0292734640473608	9999	0.043146304247401	1.0684748134143	0.68
BS_TMTV769C	0.00727785999680778	0	0	0.0635582273218424	0	0.0253424151182757	0	0.00844704857411419	0.000377172214481798	0	0	0.00667912051944472	0.0254320166455001	0.00498236809804412	0	0.139104295877615	0	0	0.148153822853082	0	0.00141807915294428	0.00922757362784735	9999	-0.000863866832506308	1.09690452872382	0.44
BS_TNRHHYNC	0	0.00404719087523488	0	0	0	0.0272205128858404	0	0.000743363018181891	0	0	0.00215959686684663	0.0127127371162803	0.0316418016130536	0	3.69315582659058e-05	0.104420685611742	0	0	0	0.0156730554631067	0.00134412499144723	0	9999	0.00700895665287435	1.10952282651167	0.2
BS_TQ5QHR17	0.0149628595797492	0	0	0.00850483250205647	0	0.102705882801406	0	0.0409687750309986	0	0	0.027553323241863	0.0440741393980351	0.0633551533586268	0	0.00248471416068838	0.339721595303851	0	0	0.0156687246227251	0	0	0	9999	0.0660303747745943	1.07395270766102	0.66
BS_TRKH2SPE	0	0.0161184314697594	0.0142179628551343	0.0464565472104427	0	0.0913764508101701	0	0.0312442293711086	0	0	0.0202482125749495	0.0138638964842055	0.0444723808535811	0.0193971369844808	0	0.171112877381006	0	0	0.0822768861827345	0	0	0.0292149878224279	9999	0.0337476957508842	1.06259438186505	0.58
BS_TV5B86ZD	0.0221225910150995	0	0.00650396600292264	0	0.0235127995929314	0.0254793900031246	0	0	0	0	0.00233144986507157	0.0260708355706692	0.00886121547688047	0	0.00499901176564767	0.115205423832708	0	0	0	0.0196476383950564	0	0.0252656784798887	9999	-0.0431837061536049	1.11109640277552	0.28
BS_TW8DQH8J	0.00122135737597691	0	0	0.0242550070193263	0	0.0716019575879989	0	0.00461094352349462	0.00577947856472364	0	0.0172421764429797	0.0182538856383032	0.0386103980157026	0	0	0.0763910113183102	0.000363668686170908	0.000497263667067714	0.0334192596496682	0	0.0077535925102771	0	9999	-0.0362645241240089	1.09831088388156	0.3
BS_TXY8QYWA	0.00517691838468155	0	0	0.0320844142513551	0	0.0525372523818128	0	0.0435939720214155	0.0145992793826347	0	0.036515281546159	0.00492926319743527	0.0583985278219777	0	0	0.216534181584672	0	0	0.0170056917429593	0	0	0.0086252176848967	9999	0.0508120611719795	1.07169915831088	0.49
BS_TXZ7KHTQ	0	0	0.000657796041525538	0.00869569384516845	0	0.141943082462642	0	0.0115372012374831	0	0	0.00923512249623088	0.00483257898452408	0.0232217921963213	0.0589168323887261	0.00174049047246797	0.0891413596927725	0.000466148181374704	0	0.197634892919856	0	0.00197700908090748	0	9999	-0.0197374579314803	1.1077216976963	0.55
BS_TYAYZ9ZW	0.00209616926117133	0	0	0.0227203945672772	0	0.0633262828316633	0	0.0321018636448661	0.0129536860276384	0	0.00220885862617882	0	0.023663322640348	0.0115960306295981	0.00305755163435071	0.0246742584072733	0.0023096365862654	0	0.0492766469926465	0	1.52981507227817e-05	0	9999	-0.0446472281865216	1.10843225818901	0.25
BS_TYKJ8G2G	0.00343187522260759	0.00852351954190899	0	0.018216102249813	0	0.0619299521190307	0	0	0	0	0.0149441195976783	0	0.174722018117375	0	0.0131690003405876	0.283123293838623	0	0.00124391362642774	0.0406962053459476	0	0	0	9999	0.233210741149468	1.00305325299569	0.62
BS_TZ5D0A7R	0	0.00922940472167129	0	0.0104678010829058	0	0.0453648151915202	0	0.0156320705479862	0.0017870512642356	0	0.028201076208725	0.00465135546327027	0.0175948813029527	0	0	0.126323980188323	0	0.00385557501438823	0.00287931466277404	0	0	0.00401267435124712	9999	-0.0365149164006971	1.11003322529215	0.27
BS_TZVFR600	0	0	0	0.0577169589808565	0	0.0387468353461673	0	0.0342627370000155	0	0	0	0	0.0214615252829275	0.00512594872181303	0	0.0487946647535839	0	0	0	0	0.00389132991463625	0	9999	-0.0434326451829188	1.13244061380133	0.21
BS_V0Q1G94N	0	0.00955314211525116	0	0.131662863702998	0	0.155654625521197	0	0.0274853949788692	0.00141658260374725	0	0	0.099417768458174	0.0493566430597534	0	0	0.355303733979665	0	0.000884490044127944	0	0.0683441601962347	0.00102768424742191	0.00989291109256142	9999	0.0739694697543045	1.07133925308538	0.91
BS_V3REENH9	0.0250363611369719	0	0	0.0865490214952128	0	0.216644242858802	0	0.00492410921001517	0.00635919261195897	0	0.0213740722355928	0	0.109466280405841	0	0.00183126042025333	0.460397816935544	0	0.00433228064538052	0.0390173338595163	0	0	0.0140680281849112	9999	0.0414934761230271	1.07776081858248	0.99
BS_V3Z3DB4N	0.0221349346844199	0	0.000358989252002172	0.000526859542573262	0	0.0576780323459555	0	0.031028374256128	0	0	0	0.0405426206614319	0.0532030537157653	0	0	0.200062767631297	0	0.00398954557065876	0	0.0588279523207629	0.0116468700190057	0	9999	-0.0204467940464818	1.10542594683445	0.48
BS_V4W81SFC	0.0134329436792257	0	0	0.00557511133608704	0	0.04986826629106	0	0.00632410596699257	0.0034379019828172	0	0.0093404057258154	0.0121400610493818	0.108072009943541	0.169354723818089	0	0.163918991954445	0	0	0	0.108535478252545	0	0	9999	0.206990502645965	1.02600092571671	0.65
BS_V72GX2AZ	0.000825225876898552	0.0144962727659816	0	0.0543095448757882	0	0.301930754192241	0	0.00704798199216311	0.00123030701994684	0	0	0.00349476281823095	0.0420999179292556	0	0.00353997837299259	0.27528929594739	0	0	0.0667376042069294	0	0	0.00899835400218137	9999	0.0630279819978382	1.06641914594477	0.78
BS_V72H4RQS	0.00534207016960055	0	0.000706673299727956	0.000690021834921548	0	0.0386902119206755	0	0.0230372263980298	0.000724678099900706	0	0	0.00715060768183781	0.0052190092226287	0.0515441442593772	0.00212792195624807	0.114767435157052	0	0	0	0	0	0	9999	-0.0327159315676009	1.13501428348101	0.25
BS_V7BJM89K	0	0.0660415673596689	0	0	0	0.0442264074033264	0	0.0754306466000871	0	0	0	0.0185934256158293	0.161120946591212	0	6.5571164447938e-05	0.171073963710265	0	0.000987958459373133	0	0.0024595130957897	0	0	9999	0.000705113111703902	1.0938199117199	0.54
BS_V89HGTET	0.00963974088401263	0.00588925613737439	0	0.0420281360350865	0	0.153724175141249	0	0.00951566559397796	0	0	0.00201974134040054	0.0736333217126549	0.109042303212042	0	0.0018207012664694	0.328009927773875	0	0	0	0.131247785369999	0.000686744753619214	0.0127425007792386	9999	0.0405107840047584	1.08338406378772	0.88
BS_V96WVE3Z	0.0160898869476825	0	0.0379506018850854	0	0.00115353903095204	0.00972762030407297	0	0.00246981100425385	0	0	0.00768205414057365	0	0.000433296883382774	0.0617071362070429	0	0.0202132405792676	0	0	0.00257281301768636	0	0	0	9999	0.0214554959396351	1.1453990492954	0.16
BS_V9HVBBDW	0.0305746305634764	0	0.00589651944467664	0.0403228551701646	0	0	0	0.0442153576575168	0	0	0	0.0207854654879061	0.0176896825073582	0	0	0.0613419778292203	0	0	0	0.0155467596852257	0.00677862685730723	0.00684812479714801	9999	-0.0668623812266785	1.11344610449016	0.25
BS_VA5T4KAA	0	0.000594711048224472	0	0.0186897563278673	0	0.0693684394591501	0	0.0121999442608183	0.00541087826123499	0	0.0122719310889708	0.00526490001306278	0.0119570376967563	0	0	0.0613972927151271	0	0	0.0153841115569751	0	0.00572998419063512	0.00173101338117764	9999	-0.0117415078783672	1.09721823765917	0.22
BS_VAAHBH60	0	0	0.0381442625525528	0	0	0.198401729610711	0	0.0562265482855824	0	0	0.0188134308083345	0	0.0235245844661855	0.0243356450499763	0.00354576314736017	0	0	0	0.00698302103476615	0	0	0.0100250150445317	9999	-0.0188384780411046	1.13520047137035	0.38
BS_VARR255N	0.126761461411035	0	0.0659443608974558	0.0286347536070608	0	0.166414747050237	0	0	0	0	0.0167676296953163	0.014812071266611	0.158239293331448	0	0.00224719115880221	0.441703979643013	0	0.00244229901567723	0.0530404018401267	0	0	0.00299181108321601	9999	0.225710345558159	0.994777742590316	1.08
BS_VF5XWFXD	0.000170494241339928	0.00487403284639883	0	0.115206543023377	0	0.220654560241853	0	0.0180884431201313	0	0	0.0381737109299079	0.0635937210979871	0.118804575569977	0	0.00430325498422596	0.163180993329139	0	0	0	0.113068020063014	0.00363415136799684	0.0162474991846528	9999	0.00516833922938839	1.0989660566183	0.88
BS_VJ2S5DVS	0	0.00295120515933592	0.01881279818677	0	0	0.0537970947828307	0	0.0228224490007646	0	0	0.00669931154144925	0.0124389593584108	0.0298538031755075	0	0.000332058236701314	0.0780632860707332	0	0	0.00208069480079322	0	0	0.0021483396867036	9999	-0.041052644895362	1.10034452300397	0.23
BS_VJAC9H58	0.0156398215422138	0.000642039658546321	0	0.0493460586257328	0	0.0720496460830612	0	0.0153294638287021	0	0	0.020035638972098	0	0.220093869441369	0	0	0.681334340022422	0	0.0226425065647734	0.0328866152610817	0	0	0	9999	0.342463561616358	0.956092046955934	1.13
BS_VJVDJABP	0	0.0178031924338651	0.00854196981753024	0.00437441309403251	0.00389654965573393	0.0117171947986705	0	0.00100590178150209	0	0	0.00462317756566747	0	0.021038692055631	0	0.00260069198726755	0.221487849262966	0	0	0.0624965071672135	0	0.00243265369659305	0.00798120668332656	9999	-0.0421311363343766	1.13456104648103	0.37
BS_VMEX27TN	0.00141328804293515	0.00262048676691551	0.000922026030007148	0.0608075183196867	0	0.0255874542431556	0	0.000913173818452878	0.00054414109782516	0	0.00501773603590922	0.0160891466872967	0.0382320379600119	0.0205036486469828	0.0058200505109871	0.0444088807709217	0.00329189230751661	0	0.0519047734661939	0	0	0.041923745295202	9999	-0.0741198213728841	1.11577814194367	0.32
BS_VMMJYN8Z	0.00204280973624292	0.00196736844339117	0	0.040459858500057	0	0.188443726746129	0	0.0330378889786564	0.0132694024645199	0	0	0.0489061433511987	0.0448969439024017	0.000417723378108921	0.000520808980447272	0.0933473299278293	0	0	0.0952745085225258	0	0	0.0074154870684917	9999	-0.00569214363645816	1.0969984478394	0.57
BS_VMQMGSJY	0.00894257397685105	0	0.000450384052114855	0.0140535280554454	0	0.0210945064702386	0	0.0580387430634203	0.00822703794264631	0	0.00861768987098826	0	0.0650539167599772	0.598873445497018	0	0.183791902076378	0	0	0	0.0892820613985515	0	0.033574210836371	9999	0.157658855114733	1.09739622270458	1.09
BS_VNE0ZPBS	0	0.00754037167126948	0	0	0	0.0731496797101934	0	0.0236275472590998	0	0	0.0058121911413054	0.0203967572710956	0.0390946553975294	0	0	0.118578806492824	0	0	0.061799991056683	0	0	0	9999	-0.0299529582762867	1.0917727486374	0.35
BS_VNK9XYV9	0.191937077406447	0	0.00662346575288633	0.070995060869763	0	0.338719135545601	0	0	0	0	0.0565036279824727	0	0.0434328342320909	0.0823984372247646	0.0114996683286149	0.51189965826869	0.0834354259803513	0	0	0.15759450807015	0	0.0449611003381679	9999	0.0414136527261435	1.06627626060123	1.6
BS_VNWKNRY4	0	0.00180568302805129	0	0	0.00239249366958694	0.0196523805385132	0.0356401958314065	0	0	0	0.0177731628008563	0.0165544795567233	0.0277742281942234	0	0.00191602291018433	0.291953822614463	0	0	0.0245375308559921	0	0	0	9999	0.0264550296930335	1.11415242816291	0.44
BS_VP3C8WZT	0.0065000972819247	0	0	0.0118416560435043	0	0.115716247811338	0	0.0221292148649122	0.0117797441346137	0	0.00227181945468793	0.021321140068752	0.0268564619026477	0	0	0.122815685097476	0	0.00113316897237048	0.00708814272401595	0	0	0.0105466216437566	9999	0.0699395030047856	1.06562001969624	0.36
BS_VP5Y45Z7	0	0.0160418878964474	0.00546854744448782	0.137125681003604	0	0.184762007653857	0	0.0199438851843262	0	0	0	0.0843110710442207	0.196781836641787	0	0.0038705831977183	0.401764060387786	0	0.00609937485806484	0	0.118160896522078	0.00634750623291076	0.00932266193271182	9999	0.10177283374115	1.05050367120864	1.19
BS_VPBMDMQX	0.00384659798123373	0	0	0.0528771114961199	0	0.0750969784723251	0	0.0259584327776012	0	0	0	0.0148084137884285	0.0442449682938062	0.0120803403916969	0	0.055725061135464	0.0017110139547235	0	0.109594513729654	0	0.00405656797894687	0	9999	-0.0589867801433486	1.11071673780846	0.4
BS_VPMKHW9X	0.00729566108926003	0	0	0.166468493765548	0	0.144758269159752	0	0.00343038352999427	0	0	0	0	0.0498737261120181	0	0	0.407028876109846	0	0.0048916755238418	0.0180997369446904	0	0	0.108153177765049	9999	0.033890886379852	1.08906390379335	0.91
BS_VPNXJE2S	0.651942746822667	0	0.0133887000882055	1.05203737768286	1.18227553335536	0.362665003376229	0.111911632832203	0	0.000940962214403832	0	0.318016791958633	0	0.264386983437933	0	0.349034109547494	0.348698428378682	0	0.00254502751254745	0.0121567027927783	0	0	0	9999	0.403330949711652	0.919803144233996	4.67
BS_VR7FR1NE	0.00153993833293916	0.00192936643005885	0	0.00286775954912422	0	0.0611147588151653	0	0.0067581835470859	0	0	8.82937459842589e-05	0.0316897087643288	0.0553493823426517	0	0	0.188923807180488	0	0	0	0.107667156188224	0.00330319720394751	0.0087684479000026	9999	0.074631289753921	1.0848340615897	0.47
BS_VT6C6N6K	0	0	0.00102010539599389	0	0	0.0270404856178668	0	0.0258209965610088	0	0.0202551033146342	0	0.0163227622044314	0.00312151439751757	0	0	0.148393217149014	0	0	0.0851755489114916	0	0.00285026644804206	0	9999	-0.0246862283068851	1.1073543242531	0.33
BS_VTJ9ESSV	0.0249496092598952	0	0.0251784125085342	0.0736790253086918	0.0862389001699183	0	0	0.0350356127310113	0	0	0.0224108547787103	0.0366607050594237	0.203096059406342	0	0.00327511948617023	0.211907062794681	0	0	0	0.244956267642278	0	0.252612370854344	9999	0.0337031545218616	1.10553046086887	1.22
BS_VVFBW0YH	0	0.0106635645036719	0.000263313697439026	0.0160976827690491	0	0.0795112480132699	0	0.0329143594662573	0	0	0.069665926105939	0	0.0325686022011942	0	0.000586095629062614	0.184859055070764	0	0	0	0.0328701525433529	0	0	9999	-0.0603593323293715	1.11717680584876	0.46
BS_VVTHDRBD	0	0	0	0.0329240979643964	0	0.134672169771228	0	0.0406239362292006	0.00417365099558238	0	0	0.0560084331420543	0.0619626752362964	0.0369371744386787	0	0.0793756750978234	0	0	0	0.0562139718574138	0.00710821526732645	0	9999	0.013409788456754	1.09457933201212	0.51
BS_VW85Q4XJ	0.00270285187937839	0.00756936726019875	0.000590401830516958	0.0632531929811215	0	0.119652283970582	0	0.0123414793777604	0	0	0	0.0662410345645539	0.0971454964352463	0	0	0.339528975833427	0	0.00811379796250741	0	0.118734455487689	0.00465143600772546	0.00947522640929295	9999	0.149858436780852	1.03582059860563	0.85
BS_VXEFKW5P	0.00364665951870705	0.0114611424537891	0	0.0553568585687899	0	0.07662259475647	0	0.00444469117937074	0	0	0.0224626546959012	0	0.0198433132026711	0	0.00748868042727259	0.306351143525897	0	0.00267593662045147	0.0196463250506796	0	0	0	9999	0.0957808982518392	1.06462474708827	0.53
BS_VXHWZJDC	0.513748031398508	0	0.196528086085533	0.493977455298953	0	0.198625947707069	0.00562997527799715	0.0936009347784272	0.00650435238184764	0	0.00554696296615785	0.0270417237018664	0.0233111332076079	0.0604024812646036	0.133648359810362	0.454006029411332	0.00309559132351835	0	0.0741685578946935	0	0	0.0101643774915233	9999	0.448098010574822	0.893359799519396	2.3
BS_W18SF91A	0.0245475885436845	0	0	0.0216863401747817	0	0.0362002203728745	0	0.000778442856992121	0.00230883187488119	0	0.0194993723072592	0.0035102809721074	0.144695799565773	0	0	0.205725707676923	0	0	0.0307772190215744	0	0.000270196633148993	0	9999	0.0705511744308912	1.07354798391462	0.49
BS_W311713R	0	0.00982794856066084	0.00372177384736311	0.0552280731264822	0	0.211506343102136	0	0.0291688524471494	0	0	0.00740620246559842	0.00294445258895171	0.0498609323619237	0.0558489274491353	0.00626990323886337	0.0354842490404105	0	0	0.0502357503404678	0	0.00257999483220295	0.00991659659865493	9999	-0.0336573563352297	1.11114433744072	0.53
BS_W36RZSFA	0.0100690941193413	0.00105472480263035	0	0.0299714150206743	0	0.223634897951936	0	0.0184616664373311	0	0	0	0.110823049186729	0.0936745270099456	0	0	0.591443667606466	0	0	0	0.0514574933667199	0	0.0594094644982262	9999	0.204950925061765	1.01468118496217	1.19
BS_W3R88RFP	0.0461654246189255	0	0.0501818043718884	0.0674153724798118	0	0.112395093789452	0	0.0142655726813249	0	0	0	0.0276383775696574	0.375495946804085	0	0.0136571766552145	0.681748237268713	0	0	0	0.0197901271198568	0.00708728560186604	0.00415958103920548	9999	0.169883474036454	1.03459204769471	1.42
BS_W41S7B55	0.120768462933008	0	0	0.083123608623846	0	0.150851109737295	0	0.0434523883630662	0	0	0	0.0537300139973551	0.10301099322506	0	0.023480056701844	0.559174121237161	0	0	0	0.291487841702361	0	0.170921403479005	9999	0.153942050583111	1.03400582232397	1.6
BS_W4DB5RP1	0.00512774932873983	0	0	0.193323024705118	0	0.054547858280643	0	0.0568368805236607	0	0	0.0274956044005579	0	0.039121371678617	0.0190790844737081	0	0.120962082287017	0	0	0.103506344321939	0	0	0	9999	-0.0558737611064351	1.11816166691833	0.62
BS_W4HGV6E7	0	0.000325329292067199	0.000177693632397146	0	0	0.0426718122883169	0	0.0191306632478844	0	0	0	0.013235733705239	0.0489890626789698	0	0.000273587741768663	0.16215133288054	0	0.000342909445343636	0	0.116622801873163	0.0060790732143104	0	9999	0.0456559004595574	1.10761022668015	0.41
BS_W60RQAKK	0.030810188418156	0	0.00473534054746719	0.0355732956858494	0	0.0514117585550747	0	0.0687236974490308	0	0	0	0.0758480722519129	0.0250185250091831	0.0440268424270962	0.0287561932113345	0.025554757105668	0	0	0.0845786719612468	0	0.00496265737798047	0	9999	-0.0292549922516343	1.10392970647618	0.48
BS_W644VEVE	0.0463540345149549	0	0.0230617481870139	0.00754428843951148	0	0.00301650438008617	0	0.0220915422289019	0	0	0	0.0208134772924132	0.0174905430528614	0.0190583223689261	0.00220182151605382	0.0885702382158885	0	0	0	0.00691163917706636	0	0.00288584062632237	9999	-0.00659322432607132	1.10183110220003	0.26
BS_W6AC5J3C	0	0.00223429223221757	0	0.0067536176302256	0	0.0270114787386979	0	0.00152285804556495	0.000329466686851604	0	0.0134825552423025	0.0008511234774075	0.0117209806814185	0.0306587795715063	0.00220858746359985	0.042242570648642	0	0	0.0572312366891835	0	0	0.0037524528923823	9999	-0.0093293560710191	1.09365250171728	0.2
BS_W72364MN	0.0407554488915397	0	0.00176810672876004	0.0835783592020903	0	0.0803787761310654	0	0.00829754186305013	0.00528602828698291	0	0	0.0140563532079366	0.287490285241955	0	0.00950815477688577	0.676394098119919	0	0	0.0324868475498155	0	0	0	9999	0.293029407953403	0.978672319790121	1.24
BS_W7FP2G3F	0.0987976841200709	0	0.0903367803388278	0.0653583771222627	0	0.1041605218858	0	0.0209565195700815	0	0	0.00255962536786307	0.00905616337393811	0.144981378854552	0	0	0.525839747184626	0	0.00218803826015133	0	0.141459352198906	0	0.00430581172292013	9999	0.182606973249057	1.01810334314262	1.21
BS_W80TJC27	0	0.00921922484922734	0	0.0617290424207906	0	0.160114926284055	0	0.0163754144096774	0.00150537300357816	0	0.0111690032866676	0.0124446696625918	0.0371464602501986	0	0.00591405290468867	0.164920545031954	0	0.00033121204772925	0.10902406484133	0	0	0.0201060110075108	9999	0.0381202728937874	1.06691821730206	0.61
BS_W97QQYKQ	0.0759327419492443	0	0.0412185677261421	0.75433403625908	0	0	0	0.100162711306133	0	0	0	0.169694592098675	0.19785827674683	0	0.0217096094503654	0.516364699411124	0	0	0	0.26002923679148	0.0103500178540495	0.00234551040687577	9999	0.158401368980897	1.03382879529712	2.15
BS_W9AT0MR7	0	0.0227314527074211	0	0.0160438402295122	0.000211886505867509	0	0	0.0393438503375637	0	0	0	0.0187399491679916	0.0428052130402563	0.000840556271205488	0	0.0937942184434833	0	0	0	0.00548903329669877	0	0	9999	-0.0619631961032619	1.11633670601405	0.24
BS_W9N9844Q	0.00296084829982136	0.00890109154277846	0.0138543731411015	0.0196934525892399	0	0.117805096473991	0	0.0145380245873498	0.0107317160312296	0	0.0220124946018748	0.0170911296381717	0.0362153063756965	0.00430198581749645	0	0.279028420227667	0	0.0068071407540328	0.0224777285483146	0	0	0.0135811913712337	9999	0.100876955611511	1.04991522969657	0.59
