Kids_First_Biospecimen_ID,count_regions_any_conf,count_regions_high_conf,count_regions_low_conf,any_regions,any_regions_logical,experimental_strategy.x,genome_size.x,cnv_breaks_count,breaks_density.x,experimental_strategy.y,genome_size.y,sv_breaks_count,breaks_density.y,count_regions_any_conf_truncated
BS_R9V82BC1,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,284,0.10443145226148078,0
BS_RB8VSEVG,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,40,0.014708655248095883,0
BS_RCAZ62J7,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,94,0.03456533983302533,0
BS_RG6JK7ZN,1,1,0,High Confidence,TRUE,WGS,2719487222,48,0.01765038629771506,WGS,2719487222,80,0.029417310496191767,1
BS_RGSJMSRE,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,256,0.09413539358781366,0
BS_RH9PMH3G,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,74,0.027211012208977387,0
BS_RHEBGZF8,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,150,0.05515745718035957,0
BS_RQ5Z7KNW,0,0,0,No Calls,FALSE,WGS,2719487222,26,0.009560625911262324,WGS,2719487222,92,0.033829907070620537,0
BS_RR3DKGKY,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,250,0.09192909530059927,0
BS_RXSBJ929,2,0,2,Low Confidence,TRUE,WGS,2719487222,136,0.05000942784352601,WGS,2719487222,770,0.28314161352584577,2
BS_RZNNEX1Y,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,84,0.030888176021001357,0
BS_S0T3CQ97,2,0,2,Low Confidence,TRUE,WGS,2719487222,110,0.04044880193226368,WGS,2719487222,280,0.10296058673667119,2
BS_S34SCYW4,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,90,0.033094474308215736,0
BS_S88G7BXH,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,110,0.04044880193226368,0
BS_SCQNN2A2,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,108,0.03971336916985889,0
BS_SD28E0SC,2,2,0,High Confidence,TRUE,WGS,2719487222,48,0.01765038629771506,WGS,2719487222,128,0.04706769679390683,2
BS_SDT1J3A7,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,82,0.030152743258596564,0
BS_SE82EQF8,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,120,0.044125965744287655,0
BS_SFH8TGKT,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,108,0.03971336916985889,0
BS_SFZ3A07S,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,150,0.05515745718035957,0
BS_SK4H5MJQ,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,184,0.06765981414124107,0
BS_SK949N33,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,116,0.04265510021947806,0
BS_SKRY0BJ4,1,1,0,High Confidence,TRUE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,104,0.038242503645049296,1
BS_SMCPASF0,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,38,0.01397322248569109,0
BS_SNC5WMVN,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,118,0.043390532981882855,0
BS_SQSH5G7A,4,3,1,High Confidence,TRUE,WGS,2719487222,306,0.11252121264793351,WGS,2719487222,1054,0.38757306578732653,4
BS_SSYNTXDC,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,88,0.03235904154581094,0
BS_ST3Z2B9B,1,1,0,High Confidence,TRUE,WGS,2719487222,64,0.023533848396953414,WGS,2719487222,2746,1.0097491827817824,1
BS_STNH7YSX,1,1,0,High Confidence,TRUE,WGS,2719487222,68,0.025004713921763004,WGS,2719487222,334,0.12281727132160063,1
BS_SYWRCE3Z,0,0,0,No Calls,FALSE,WGS,2719487222,22,0.008089760386452736,WGS,2719487222,102,0.0375070708826445,0
BS_T1SNKF50,1,1,0,High Confidence,TRUE,WGS,2719487222,106,0.038977936407454096,WGS,2719487222,384,0.1412030903817205,1
BS_T54TAE3R,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,24,0.00882519314885753,0
BS_T5HPW4Z0,0,0,0,No Calls,FALSE,WGS,2719487222,42,0.015444088010500678,WGS,2719487222,260,0.09560625911262324,0
BS_T7WMJ08W,0,0,0,No Calls,FALSE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,36,0.013237789723286295,0
BS_T8C13KNH,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,82,0.030152743258596564,0
BS_T8TCEBB1,0,0,0,No Calls,FALSE,WGS,2719487222,14,0.0051480293368335595,WGS,2719487222,110,0.04044880193226368,0
BS_T97EP8H0,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,206,0.0757495745276938,0
BS_T99M7842,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,70,0.025740146684167797,0
BS_T9T3R2J0,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,68,0.025004713921763004,0
BS_TE8QFF7T,0,0,0,No Calls,FALSE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,78,0.028681877733786974,0
BS_TF6H437Q,0,0,0,No Calls,FALSE,WGS,2719487222,22,0.008089760386452736,WGS,2719487222,204,0.075014141765289,0
BS_THH0CE5A,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,58,0.02132755010973903,0
BS_TNQKJZCP,1,0,1,Low Confidence,TRUE,WGS,2719487222,86,0.03162360878340615,WGS,2719487222,218,0.08016217110212256,1
BS_TPX7YY57,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,124,0.04559683126909724,0
BS_TQ0J7WJQ,0,0,0,No Calls,FALSE,WGS,2719487222,54,0.019856684584929445,WGS,2719487222,140,0.051480293368335595,0
BS_TRGECFNP,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,32,0.011766924198476707,0
BS_TX2WGF8K,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,94,0.03456533983302533,0
BS_TZPJHKQR,0,0,0,No Calls,FALSE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,52,0.019121251822524648,0
BS_V2MDX7HG,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,62,0.02279841563454862,0
BS_V3SC6NWH,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,56,0.020592117347334238,0
BS_V3ZNXRHK,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,34,0.012502356960881502,0
BS_V6HKXX1Z,0,0,0,No Calls,FALSE,WGS,2719487222,98,0.036036205357834916,WGS,2719487222,440,0.16179520772905473,0
BS_V79WFJ6N,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,80,0.029417310496191767,0
BS_V8G6BZRR,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,60,0.022062982872143828,0
BS_VA07453Z,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,70,0.025740146684167797,0
BS_VDSR4X6N,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,40,0.014708655248095883,0
BS_VF099E8S,5,4,1,High Confidence,TRUE,WGS,2719487222,156,0.05736375546757395,WGS,2719487222,806,0.2963794032491321,>=5
BS_VHD4ARSG,0,0,0,No Calls,FALSE,WGS,2719487222,30,0.011031491436071914,WGS,2719487222,162,0.059570053754788334,0
BS_VK46N40F,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,80,0.029417310496191767,0
BS_VKH9KYDB,0,0,0,No Calls,FALSE,WGS,2719487222,44,0.01617952077290547,WGS,2719487222,70,0.025740146684167797,0
BS_VPJ9CARN,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,24,0.00882519314885753,0
BS_VQC2PE2B,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,98,0.036036205357834916,0
BS_VQEPFE1P,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,282,0.10369601949907599,0
BS_VTTTQYQA,1,1,0,High Confidence,TRUE,WGS,2719487222,102,0.0375070708826445,WGS,2719487222,284,0.10443145226148078,1
BS_VVD8TJNE,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,416,0.15297001458019718,0
BS_VW4XN9Y7,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,124,0.04559683126909724,0
BS_VW96PFKQ,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,62,0.02279841563454862,0
BS_VXNT1TDB,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,108,0.03971336916985889,0
BS_W23ERYW3,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,320,0.11766924198476707,0
BS_W2QCHQ7E,3,2,1,High Confidence,TRUE,WGS,2719487222,140,0.051480293368335595,WGS,2719487222,438,0.16105977496664994,3
BS_W3R2DQ86,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,32,0.011766924198476707,0
BS_W50WEJE7,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,94,0.03456533983302533,0
BS_W5P7SPDH,0,0,0,No Calls,FALSE,WGS,2719487222,22,0.008089760386452736,WGS,2719487222,58,0.02132755010973903,0
BS_W6B48DD5,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,64,0.023533848396953414,0
BS_W74D279Q,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,90,0.033094474308215736,0
BS_W8DA9AXT,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,92,0.033829907070620537,0
BS_W9P0PFDH,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,30,0.011031491436071914,0
BS_WB8P21ED,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,56,0.020592117347334238,0
BS_WCNPE0AC,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,144,0.05295115889314518,0
BS_WD37M8SD,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,140,0.051480293368335595,0
BS_WD7AQV83,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,82,0.030152743258596564,0
BS_WEGGXVYA,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,52,0.019121251822524648,0
BS_WJ7GMQTF,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,60,0.022062982872143828,0
BS_WJB33V17,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,174,0.0639826503292171,0
BS_WJF6ZXWN,0,0,0,No Calls,FALSE,WGS,2719487222,52,0.019121251822524648,WGS,2719487222,332,0.12208183855919584,0
BS_WMEYJGDC,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,76,0.02794644497138218,0
BS_WP2D11SK,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,392,0.14414482143133966,0
BS_WP9J88EB,1,0,1,Low Confidence,TRUE,WGS,2719487222,86,0.03162360878340615,WGS,2719487222,416,0.15297001458019718,1
BS_WPCBK1EG,0,0,0,No Calls,FALSE,WGS,2719487222,178,0.06545351585402669,WGS,2719487222,242,0.0889873642509801,0
BS_WQ19Z6MD,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,1882,0.6920422294229114,0
BS_WRJNMEX2,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,84,0.030888176021001357,0
BS_WSFB4SA2,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,122,0.04486139850669245,0
BS_WXKCR17Q,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,90,0.033094474308215736,0
BS_WY5KYSHJ,0,0,0,No Calls,FALSE,WGS,2719487222,62,0.02279841563454862,WGS,2719487222,194,0.07133697795326503,0
BS_WYF8NGSD,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,94,0.03456533983302533,0
BS_X1R0N8QS,0,0,0,No Calls,FALSE,WGS,2719487222,28,0.010296058673667119,WGS,2719487222,8,0.0029417310496191768,0
BS_X6361T19,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,310,0.11399207817274311,0
BS_X7QJCVJB,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,134,0.049273995081121215,0
BS_X9PJ715R,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,78,0.028681877733786974,0
BS_XBBBE8V2,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,280,0.10296058673667119,0
BS_XBE002WV,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,70,0.025740146684167797,0
BS_XCFNEZ8E,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,82,0.030152743258596564,0
BS_XCNGQ25H,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,68,0.025004713921763004,0
BS_XDY9BYRK,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,92,0.033829907070620537,0
BS_XEVMEYFS,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,98,0.036036205357834916,0
BS_XGMXJKFX,1,1,0,High Confidence,TRUE,WGS,2719487222,40,0.014708655248095883,WGS,2719487222,384,0.1412030903817205,1
BS_XGVSX8BX,0,0,0,No Calls,FALSE,WGS,2719487222,88,0.03235904154581094,WGS,2719487222,64,0.023533848396953414,0
BS_XH5JP8DB,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,62,0.02279841563454862,0
BS_XHAQXDR0,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,110,0.04044880193226368,0
BS_XJZQA3AP,0,0,0,No Calls,FALSE,WGS,2719487222,28,0.010296058673667119,WGS,2719487222,374,0.1375259265696965,0
BS_XKE77TR4,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,266,0.09781255739983763,0
BS_XKM2EAT4,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,70,0.025740146684167797,0
BS_XKP747AS,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,76,0.02794644497138218,0
BS_XKXDH0YJ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,40,0.014708655248095883,0
BS_XM302FF4,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,122,0.04486139850669245,0
BS_XMNBSBGN,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,90,0.033094474308215736,0
BS_XNTQBZAJ,1,1,0,High Confidence,TRUE,WGS,2719487222,40,0.014708655248095883,WGS,2719487222,232,0.08531020043895612,1
BS_XPSD2NRJ,1,0,1,Low Confidence,TRUE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,302,0.11105034712312392,1
BS_XVBX7ZK1,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,58,0.02132755010973903,0
BS_XVNNWN2Z,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,60,0.022062982872143828,0
BS_XVYRXN8J,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,90,0.033094474308215736,0
BS_XW26N96W,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,126,0.046332264031502035,0
BS_XWQTX5HH,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,28,0.010296058673667119,0
BS_Y2C78JC4,0,0,0,No Calls,FALSE,WGS,2719487222,8,0.0029417310496191768,WGS,2719487222,36,0.013237789723286295,0
BS_Y3472DYJ,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,56,0.020592117347334238,0
BS_Y3ETG5AE,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,114,0.04191966745707327,0
BS_Y43VC4VG,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,54,0.019856684584929445,0
BS_Y4ZX0YX7,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,38,0.01397322248569109,0
BS_Y5DA59M3,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,156,0.05736375546757395,0
BS_Y7CA8B5R,0,0,0,No Calls,FALSE,WGS,2719487222,24,0.00882519314885753,WGS,2719487222,234,0.08604563320136092,0
BS_Y9GHDZKS,0,0,0,No Calls,FALSE,WGS,2719487222,102,0.0375070708826445,WGS,2719487222,126,0.046332264031502035,0
BS_YB99Q6TN,0,0,0,No Calls,FALSE,WGS,2719487222,12,0.004412596574428765,WGS,2719487222,122,0.04486139850669245,0
BS_YBCQBCQC,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,262,0.09634169187502804,0
BS_YETTZ1NC,5,3,2,High Confidence,TRUE,WGS,2719487222,372,0.13679049380729172,WGS,2719487222,1198,0.44052422468047175,>=5
BS_YEWX69X4,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,76,0.02794644497138218,0
BS_YGQS4660,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,244,0.0897227970133849,0
BS_YH4DYNQ2,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,42,0.015444088010500678,0
BS_YH60H2FS,0,0,0,No Calls,FALSE,WGS,2719487222,54,0.019856684584929445,WGS,2719487222,52,0.019121251822524648,0
BS_YKQP4SBX,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,148,0.054422024417954774,0
BS_YMDPFK0V,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,74,0.027211012208977387,0
BS_YPCTK927,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,36,0.013237789723286295,0
BS_YVFFHJ1Q,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,72,0.02647557944657259,0
BS_YXCVR90M,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,100,0.03677163812023971,0
BS_YYAPSA5P,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,530,0.19488968203727047,0
BS_YZ0P5E8H,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,414,0.1522345818177924,0
BS_YZ2YNEJJ,0,0,0,No Calls,FALSE,WGS,2719487222,10,0.003677163812023971,WGS,2719487222,68,0.025004713921763004,0
BS_Z14Z2JMW,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,138,0.0507448606059308,0
BS_Z1BBZ01F,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,100,0.03677163812023971,0
BS_Z34PQDYT,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,52,0.019121251822524648,0
BS_Z4Q8RH5M,0,0,0,No Calls,FALSE,WGS,2719487222,6,0.0022062982872143827,WGS,2719487222,168,0.061776352042002713,0
BS_Z4S81HG1,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,80,0.029417310496191767,0
BS_Z5VJCFNP,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,168,0.061776352042002713,0
BS_Z7R92XX6,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,146,0.053686591655549974,0
BS_Z9NCH2XA,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,64,0.023533848396953414,0
BS_Z9PKZ4RT,0,0,0,No Calls,FALSE,WGS,2719487222,32,0.011766924198476707,WGS,2719487222,70,0.025740146684167797,0
BS_ZAH4FHV2,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,108,0.03971336916985889,0
BS_ZAT0XJE5,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,152,0.05589288994276436,0
BS_ZBWQG7VR,1,1,0,High Confidence,TRUE,WGS,2719487222,46,0.016914953535310268,WGS,2719487222,228,0.08383933491414654,1
BS_ZCY4ECNV,0,0,0,No Calls,FALSE,WGS,2719487222,36,0.013237789723286295,WGS,2719487222,110,0.04044880193226368,0
BS_ZECKZTFC,0,0,0,No Calls,FALSE,WGS,2719487222,18,0.006618894861643148,WGS,2719487222,30,0.011031491436071914,0
BS_ZH6PC8KM,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,100,0.03677163812023971,0
BS_ZHJFX6C9,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,46,0.016914953535310268,0
BS_ZJSMC22A,0,0,0,No Calls,FALSE,WGS,2719487222,106,0.038977936407454096,WGS,2719487222,134,0.049273995081121215,0
BS_ZJT1REVB,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,40,0.014708655248095883,0
BS_ZKFEMJZ8,0,0,0,No Calls,FALSE,WGS,2719487222,4,0.0014708655248095884,WGS,2719487222,124,0.04559683126909724,0
BS_ZKZACPVV,0,0,0,No Calls,FALSE,WGS,2719487222,2,7.354327624047942e-4,WGS,2719487222,116,0.04265510021947806,0
BS_ZP89F1JY,0,0,0,No Calls,FALSE,WGS,2719487222,0,0,WGS,2719487222,154,0.056628322705169154,0
BS_ZPF89720,2,2,0,High Confidence,TRUE,WGS,2719487222,52,0.019121251822524648,WGS,2719487222,216,0.07942673833971778,2
BS_ZSH09N84,3,1,2,High Confidence,TRUE,WGS,2719487222,150,0.05515745718035957,WGS,2719487222,1118,0.41110691418427997,3
BS_ZV21J6YW,1,1,0,High Confidence,TRUE,WGS,2719487222,102,0.0375070708826445,WGS,2719487222,332,0.12208183855919584,1
BS_ZZJF26C4,0,0,0,No Calls,FALSE,WGS,2719487222,52,0.019121251822524648,WGS,2719487222,176,0.06471808309162189,0
