PC1	PC2	Kids_First_Biospecimen_ID
-184382.5485542009	-106600.69789911124	BS_W9AT0MR7
197073.98007505084	-54700.84866487766	BS_W9N9844Q
-338181.14944453136	-4527.692614978076	BS_WAXJY4XQ
-351359.62068139913	30960.222829984286	BS_WB9M4TJ9
134700.60004064062	75028.11421049322	BS_WCRKYV0T
-235286.98870042496	-143628.68668107752	BS_WE3Q8A73
41264.51051930813	-26729.278317269036	BS_WFD0GE5X
39849.245904177034	84529.75139538872	BS_WG203ECV
-20584.057994031846	58966.6707995784	BS_WGK8ZMVA
-80360.05642019535	25400.794728066976	BS_WGP07RPQ
-155531.17335920595	45871.868431128605	BS_WH5HDE0A
-38702.73546754076	-115599.9235821724	BS_WH8G4VFB
-363327.39858229377	-15129.083407137134	BS_WJ9H4NZZ
-418710.88684410934	-78458.3481054813	BS_WJGFDRWK
-42153.367866927125	-38993.766935866544	BS_WKESC3XN
56543.56440979852	-64980.62779069491	BS_WMEHNDSK
-37423.60659305303	63684.245529394844	BS_WRHDP7WF
54034.77977687582	-91312.12244858893	BS_WRQHPSXQ
-263127.3231262027	-14112.787272588419	BS_WSQMAA33
-102190.71765748979	34796.19582317718	BS_WV0S8N4M
-172442.43061586228	16080.574390433649	BS_WVS02TZK
-189564.78805577118	78631.0862534011	BS_WVW3W6ZB
391461.4941085924	23876.23852202947	BS_WWKNJSJ5
-258319.11153057835	-111158.67349759152	BS_WYERXS4G
483241.5587568351	147962.88225662752	BS_WYG77VVP
169221.63126140105	-2907.7815497398706	BS_X0F9AYEC
-691956.2670791578	154489.47816890082	BS_X0XXN9BK
31215.656547966617	75146.27937578186	BS_X16PENSA
-38473.83459201857	-8060.907026881324	BS_X23724NJ
486760.39234707685	49946.70027108728	BS_X2QTK3QD
-233789.0786903441	3525.8851015706778	BS_X4X1SFSE
-58804.01148539275	5896.793924232491	BS_X59HSFGG
348049.08799584926	-7343.894720408685	BS_X67GTEM6
-87218.81490927051	57610.066183448675	BS_X91K8KMG
723772.2763066043	118873.4730548651	BS_X9EGD530
163041.86557841406	47431.593676350836	BS_XBQZYS8G
131306.80505699586	-57626.14678964096	BS_XF0ZX2B3
43107.253880658995	-36794.86951305762	BS_XG0DBWVT
-72494.40042808978	25522.27847591847	BS_XGSA3GQE
-157520.7541567246	-168121.0282455532	BS_XHCYEE2S
-33885.6685390878	118415.96019827614	BS_XJTW0P8P
-39690.5436982196	95720.10002874867	BS_XKKB4MZV
74170.69440670413	18046.487371186573	BS_XQ5SFW35
86946.5822099836	-164258.9873449764	BS_XQYHPBFS
-686704.2342304075	153989.1139617674	BS_XZM79E42
-365182.74381866824	76986.20701974929	BS_XZTV0J8W
478834.54560628755	-22300.72263865204	BS_Y08D5P8N
22990.954340744775	34459.75317167037	BS_Y0PCBNJV
-128994.81833241657	17877.464074872565	BS_Y3G1X98S
-477963.0790048611	-53877.35438402397	BS_Y5CG43TJ
354280.0926357027	28193.013928057735	BS_Y7F9E2E9
51902.32004782078	-130203.16589950863	BS_Y8D1F5WW
-17705.088516018037	59036.26161344702	BS_Y9DR4RDQ
-33834.11047101951	24874.308525695546	BS_YA8RBGD8
412060.7597729257	195563.61869105083	BS_YB07VF1X
145067.75510281723	99744.62271894666	BS_YB2RXRHT
-272046.07120740646	-7934.579719544849	BS_YBJBSRHV
-23285.913535012798	-112490.26455805339	BS_YBZ1QNB1
627067.1982462744	-164927.87408853465	BS_YCREDZTJ
287097.0909596944	-92052.93558345879	BS_YE1MAQYJ
-232596.30950726385	18179.333865490105	BS_YEB88D32
-175734.26544010072	85834.77036266508	BS_YEQVW4ND
-388272.7089480355	-61611.61333490757	BS_YETBN0RQ
-240045.56231330466	-24513.736739341926	BS_YEW22W35
-196059.56624477007	87159.86311139098	BS_YG0A13JH
-140244.43109281527	-156692.40520715778	BS_YGK1NMGA
-179560.5756930453	52305.38096386947	BS_YGX2ZYCB
89915.42578621522	114372.5729128315	BS_YH05F9DB
83407.33169975728	35456.664646714635	BS_YHDE6NDX
608481.6002986656	3933.4536604873774	BS_YHMTEHB9
289032.3928035186	-101235.67180709676	BS_YK6VQ9SJ
38840.43944517952	22974.531092178426	BS_YMAJC22S
-98709.1446521816	-22599.478791023765	BS_YNEQJ6AH
-96048.36198590719	-223828.82711029006	BS_YSK5SS1X
31546.460151429706	-1446.1273707577698	BS_YVMEEBKC
93801.33974920512	905.3919141230439	BS_YY5B2XDD
-155477.29274977592	-29024.670148315105	BS_YZ2Z1Q6Y
68787.61492586724	513.2452090369391	BS_Z0AVVB1V
-115519.42926540216	73021.40758674209	BS_Z1A875MW
668751.6480726366	-361284.7195476216	BS_Z28VKGNS
-70240.44599343519	-128963.990846841	BS_Z2NWPQKF
67428.37000956494	-97477.1282719204	BS_Z3MFS9TX
-109247.19603008762	-178493.94686060285	BS_Z45HD492
-118975.31648717148	36754.77663103643	BS_Z6BWR941
-15176.389134709336	-153021.37190013885	BS_Z6MC4N8D
-187345.2994072459	-62279.68085907241	BS_Z72QAZC7
-256858.72824799258	-180648.01786457814	BS_Z7890YNR
55077.6837527809	152848.59626918164	BS_Z7G68ZS2
-284617.80911244784	-177108.00143139667	BS_Z7PKVY9J
-111251.25597249561	18530.602085101553	BS_Z7Y2466H
-82701.72622939856	-296055.64445167786	BS_Z85M2R3N
-178236.09579449898	45439.35562766753	BS_Z8F3GM85
-54383.53083987494	-41701.09145281622	BS_Z8YZ6QGS
162641.76975425537	-90604.19608801394	BS_Z9ZS6ZS2
657190.5654149739	-1079.584358126099	BS_ZA9XT151
-691530.8100014693	154655.47839962735	BS_ZD5HN296
50689.42421316847	30564.084067360083	BS_ZDYW8P2X
36573.9892946448	-38390.705347717674	BS_ZF34SJGN
350070.8563997095	-218720.30622018766	BS_ZF8KKCKY
123040.5133334601	114718.03741794916	BS_ZH1FBX50
302140.03686709283	131070.63619478825	BS_ZHHAM3AN
-44709.66313855696	-179077.80169074325	BS_ZJZXDPTP
-71205.63037544311	10443.37069348585	BS_ZN8136D9
-692328.8113926415	154543.3210092923	BS_ZQ76ZBEX
-690883.2537813376	154096.26731469142	BS_ZQKGJD70
-238272.24930245726	72970.99069172665	BS_ZQSE98H7
550563.5531584196	75464.9663092962	BS_ZR96A4FH
33176.79215817639	-160705.69745460528	BS_ZRM0W01M
784541.4140828978	-200641.9002567268	BS_ZTWGFWTX
-107701.10639790195	-31342.82675711758	BS_ZV1P6W9C
40402.41333652776	-167173.9616703945	BS_ZV68CES9
188663.15938259845	74069.10712300164	BS_ZV9Z3SY6
-59830.01289419604	20035.74134156709	BS_ZVWE73JZ
-216261.72600442183	16564.31757067229	BS_ZVX2GRD6
279101.2879362564	164841.58241426927	BS_ZVZDDW2G
484023.8388873686	-36295.838731824595	BS_ZWR9W4FX
46176.5206042044	-100238.44900319449	BS_ZXYDSBM9
-52934.43336247499	-45426.988123837786	BS_ZZMYDZJW
-64347.35347432037	37056.52528562292	BS_ZZPBANDD
63376.02885364389	12860.228384723885	BS_ZZWMD6FA
-692841.1780634393	155249.29061973884	BS_0ZA67BBC
-692788.572452811	155173.10997699943	BS_1N7MQZGR
-692757.072146447	155201.31151030518	BS_21ET39G7
-692809.0538054681	155144.86104166965	BS_2JP7RBMB
-692310.700169206	153956.51413841534	BS_49CJNZ06
-692827.5106542227	155186.28046867618	BS_5VPM0F36
-692210.9594504643	154673.16574066403	BS_68KX6A42
-692951.5879830178	155660.56582167305	BS_6M2053M0
-692903.8291543148	155253.84948864602	BS_7WM3MNZ0
-692573.8046589188	154809.60234929522	BS_8ZY4GST0
-692768.3053612976	155180.08317562004	BS_C83TK159
-692670.2919456537	154983.1778163003	BS_EZ3147MX
-693127.5845978201	156272.92900123922	BS_F0JB4EAK
-692709.793216387	154932.27796170654	BS_FCDAH728
-694399.6118009057	159023.0262341391	BS_G3NN392N
-692720.7812866152	155011.59565714057	BS_GWSJ4Z9H
-692713.3610803346	155052.03981957227	BS_H97S5SQN
-692950.355538627	155916.30858664896	BS_JB43XBCQ
-693190.9996421252	156346.9069843529	BS_JQVAWTTM
-692640.0448056094	155030.24883070248	BS_NB9XXBW6
-692719.8976957629	155152.93409017258	BS_NEVYM2FP
-693133.6866623325	156354.479441686	BS_NGSG2KB6
-692717.6911949648	155060.9416664461	BS_QNNX91SM
-692814.8251048456	155115.02465697197	BS_R7NTZR4C
-691777.3400996502	154799.69998743557	BS_R9B92M75
-692680.995752424	155207.2646754169	BS_W7MFJZ5A
-692613.4285542005	154800.10928582595	BS_X4DD4KSZ
-692652.0167101843	154919.080235031	BS_XGDPK33A
-692732.2540189518	155170.76806589693	BS_YDEVMD24
-692601.2116861861	154743.92280271748	BS_Z3RCA1T9
-692922.176472526	155792.95100556768	BS_ZF6BSFNF
