	SAMPLE_ID	RAS_SCORE	TP53_SCORE	NF1_SCORE	RAS_SHUFFLE	TP53_SHUFFLE	NF1_SHUFFLE	sample_id	NF1	TP53	nf1_status	tp53_status	Kids_First_Biospecimen_ID	Kids_First_Participant_ID
353	7316-170	0.3849506025071265	0.3840196123641614	0.5436072759458611	0.5813572018835224	0.4496429982363032	0.4892707797621203	7316-170	0.0	0.0	0	0	BS_D4PJYHZ2	PT_9ZY739FB
354	7316-1636	0.3199832846971952	0.5084007056657729	0.5883198503271564	0.3654370592908374	0.4640406619479352	0.5374734163479871	7316-1636	1.0	1.0	1	1	BS_DMZP9G1H	PT_2ZXR2PDN
355	7316-205	0.533389274891298	0.4454776940715507	0.4595405342963967	0.4920623659769154	0.4999596302672601	0.6922264973617012	7316-205	0.0	0.0	0	0	BS_D5NQV7N5	PT_VT6PJVQN
356	7316-456	0.7021932254532138	0.22537786134947002	0.6337786498173027	0.3613669081391254	0.7019989127088149	0.49073847308781104	7316-456	0.0	0.0	0	0	BS_D5P6EZ1M	PT_WVAJN6WR
357	7316-502	0.8311634613225051	0.336175709299172	0.5552561258586105	0.5129841524495359	0.4804394992628345	0.4518334029145066	7316-502	0.0	0.0	0	0	BS_D8N31T39	PT_2WVW55DA
358	7316-1705	0.3731049723229277	0.20891938642965585	0.4309468172238515	0.4973904028048184	0.3604224051313292	0.4729026749992946	7316-1705	1.0	1.0	1	1	BS_D9GEXXHX	PT_AQWDQW27
359	7316-4062	0.4758924419258742	0.3931644529419955	0.5331534186981703	0.5986157994025159	0.6352003649349468	0.5282281177847519	7316-4062	1.0	1.0	1	1	BS_DBDXCXT5	PT_HFQNKP5X
360	7316-2686	0.6337106185417097	0.12991515504949838	0.2859820282000037	0.4383333555658103	0.4463163831711352	0.4389194954423776	7316-2686	0.0	0.0	0	0	BS_DBEX7AG2	PT_38FS37DP
361	7316-2310	0.5407554770531903	0.09058130821905587	0.7131248983011564	0.6678450693998871	0.7280229477202727	0.4976074945097067	7316-2310	0.0	0.0	0	0	BS_DEHJF4C7	PT_PFP1ZVHD
362	7316-340	0.2300488373417077	0.443034004103222	0.4713582851653935	0.6145720490166693	0.7281532290477817	0.4718761230481554	7316-340	0.0	0.0	0	0	BS_DGTPWJ59	PT_X8SK8120
363	7316-122	0.7257109418230681	0.09832716553469427	0.5129137668806698	0.5357467054320179	0.5287789182717315	0.5391693016191283	7316-122	1.0	1.0	1	1	BS_DHA5FMVW	PT_ND34A6PR
364	7316-893	0.43813733799006704	0.17951288509951105	0.5830575062461779	0.34299199082716386	0.3079379330356175	0.7173644963603174	7316-893	1.0	1.0	1	1	BS_E4GC9EXR	PT_W6AWJJK7
365	7316-117	0.5726657157978027	0.3193372227974429	0.5590154710097759	0.5170271074536497	0.5099694944962399	0.4637315010771075	7316-117	0.0	0.0	0	0	BS_DPF1CX0G	PT_ZVV78QP5
366	7316-3316	0.5922522128865413	0.5729514624122926	0.4647097532074826	0.5982428061783145	0.594099399892821	0.4838935228060854	7316-3316	0.0	0.0	0	0	BS_DRD9QXR5	PT_MQHST8YC
367	7316-535	0.5699216025749151	0.7310590418387977	0.454635919962063	0.6439514841112941	0.36780526297958144	0.445302507590291	7316-535	0.0	0.0	0	0	BS_FEV5A0HN	PT_6SH7PV1N
368	7316-247	0.3864249360073966	0.2891987491432167	0.6002015014781992	0.4126800806733112	0.6436914507074339	0.5397904032506362	7316-247	0.0	0.0	0	0	BS_DSS3S5XD	PT_SDK91A16
369	7316-3515	0.4649943730559301	0.3172622486899289	0.5202155941498685	0.27348462498016474	0.7432305701069857	0.4891390686439904	7316-3515	0.0	0.0	0	0	BS_DV86M0Y7	PT_2Z7GVDTM
370	7316-3073	0.3185866296347353	0.6140452716457803	0.5437798666955799	0.7345588194454021	0.5682953980148421	0.4917829126012736	7316-3073	0.0	0.0	0	0	BS_DVCQ8XDZ	PT_0RN3VSXZ
371	7316-224	0.7076488289098536	0.3980551403741888	0.5177297359264512	0.37370801348958216	0.3782937842469076	0.41770400626390347	7316-224	0.0	0.0	0	0	BS_DY88N5ZT	PT_DFCZAG9T
372	7316-1096	0.6446687916850949	0.3721078424503275	0.5256716244932512	0.5038289441863227	0.4742085041646518	0.39227651425478993	7316-1096	0.0	0.0	0	0	BS_DY9NTFQR	PT_XP8AM1CH
373	7316-1082	0.5838355787032538	0.5839477708059649	0.5143970082694352	0.44285330525210026	0.5180463804542861	0.5458251497273537	7316-1082	0.0	0.0	0	0	BS_E054DFJN	PT_7T13FDWK
374	7316-2990	0.5794960388302494	0.35540509015334865	0.5505423781912169	0.4865985530236793	0.21567499454015088	0.5150816438302791	7316-2990	1.0	1.0	1	1	BS_E0N3PTPN	PT_1H2REHT2
375	7316-176	0.3066873355818592	0.2560449387184395	0.3412665555567547	0.4984738704628695	0.3798991071677517	0.4265097492595174	7316-176	0.0	0.0	0	0	BS_E1CGF3KV	PT_2PRV78FX
376	7316-1461	0.5197778798564339	0.13850730695122965	0.4631098240822085	0.4870712904049425	0.6396095239255359	0.5824300382773969	7316-1461	0.0	0.0	0	0	BS_E2Z940S4	PT_QH9H491G
377	7316-2581	0.5526766892135776	0.2223789624363696	0.8033936197031626	0.47592302407162607	0.5210715112874347	0.5451703913354878	7316-2581	0.0	0.0	0	0	BS_E3EJHXQV	PT_0CE0HFYB
378	7316-1786	0.31127576551760355	0.2596913267507812	0.44450112583847096	0.7218261883122072	0.6720300978348814	0.40456239016027	7316-1786	1.0	1.0	1	1	BS_E4F1D721	PT_1DY2TP9N
379	7316-2809	0.4264892683245313	0.6052154139409924	0.404007288549342	0.4606627914012265	0.6270681356828416	0.5527824298042894	7316-2809	0.0	0.0	0	0	BS_ERJAJ0KA	PT_DXF7ZZQZ
380	7316-167	0.2833638820457796	0.9097592820149728	0.35466185117351096	0.4670607345490588	0.32803983280536914	0.5774096528379715	7316-167	0.0	0.0	0	0	BS_E4QK839R	PT_VZTTTP3Q
381	7316-3936	0.384318207386436	0.5693723898943882	0.5218617645002261	0.6387032659005488	0.6074164846250923	0.411709234296004	7316-3936	1.0	0.0	1	0	BS_SM8VQFPD	PT_5KP2E0DS
382	7316-3629	0.606233930002795	0.3076135725666717	0.7332588431650904	0.5822621418508261	0.11058773769893857	0.6522605490622061	7316-3629	1.0	1.0	1	1	BS_E94QRJDW	PT_20ZM6THA
383	7316-1845	0.6673631936426893	0.1342003801886567	0.3489477649040646	0.6834266592404148	0.3572216760703449	0.4523012380122874	7316-1845	1.0	1.0	1	1	BS_EBMCTR80	PT_8R00BMHH
384	7316-2640	0.5829747383924904	0.19363402923913567	0.4282496004039848	0.3085373076529454	0.18286793009070373	0.5519787533631051	7316-2640	1.0	1.0	1	1	BS_FX2P2WEG	PT_0SPKM4S8
385		0.7580367711471174	0.207108724380982	0.7812220637848968	0.3233640183800614	0.6027007178389906	0.4483138311960232				0	0		
386	7316-92	0.28348342507137897	0.5801614772610623	0.4911648503141908	0.3236793879925915	0.7949526343577429	0.495802836127901	7316-92	1.0	1.0	1	1	BS_EF775B3K	PT_XNTFM9XY
387	7316-924	0.4612386745710934	0.42738929126217984	0.6146545600424834	0.9328661137210305	0.5106996411201863	0.4876800228812616	7316-924	0.0	0.0	0	0	BS_EFEZB0ZH	PT_DW6V5V8E
388	7316-741	0.3402358252683164	0.4865392105940755	0.4858070703953112	0.4144062111804028	0.3649158757463393	0.5522726025824684	7316-741	0.0	0.0	0	0	BS_EHVYJAVA	PT_GHHY5AAE
389	7316-3295	0.7488079931343514	0.27710019257372903	0.6557322714381271	0.5229935682456051	0.5414050921088772	0.4325363766215231	7316-3295	1.0	1.0	1	1	BS_EJ9JKM1C	PT_HFQNKP5X
390	7316-2085	0.5448555765439168	0.8868877491913333	0.475607163272261	0.4682748645509953	0.5541474928780242	0.5831886800167115	7316-2085	0.0	1.0	0	1	BS_G3RJTBZD	PT_3CHB9PK5
391		0.3661193904833873	0.3620673821238411	0.3969456331274221	0.3065743605935922	0.4769590013302257	0.3752746466096228				0	0		
392	7316-1093	0.4117285472257467	0.3150780998696574	0.5886618161940893	0.4294192953459641	0.38994108956116097	0.4113201807069519	7316-1093	0.0	0.0	0	0	BS_TDEFAPNH	PT_GYJ97915
393	7316-561	0.7326410708976425	0.4557396606162395	0.4850516824638091	0.418627256483372	0.3748971566409957	0.4040807324978386	7316-561	0.0	0.0	0	0	BS_EMMF4PZX	PT_BZKJR4GK
394		0.27793288633514	0.7756416713414737	0.4181041792831439	0.17331858668016506	0.3697363157076405	0.5716394013301687				0	0		
395	7316-2147	0.5868074053873578	0.37502568372306655	0.6463067512548177	0.6765327529156029	0.75395003060981	0.5155193153229845	7316-2147	0.0	0.0	0	0	BS_EN2VK7NY	PT_Y572BRC1
396	7316-223	0.5792909387397964	0.4576227749635711	0.5255054494175267	0.7355729647991026	0.44157779553186494	0.4961904843560772	7316-223	0.0	0.0	0	0	BS_ENKG5GF3	PT_KCTZZA3G
397	7316-3817	0.4521316539785056	0.5381798393261201	0.3930616624381986	0.7371187751763401	0.5827475848568681	0.4590088838049556	7316-3817	1.0	1.0	1	1	BS_GG9W3J9Y	PT_J5NSRW1Y
398	7316-914	0.7071667876918102	0.19938034065132576	0.6852136704513591	0.5229652453519107	0.7052895212212071	0.5552045690471784	7316-914	1.0	1.0	1	1	BS_F4E8R9VY	PT_8ECE2D92
399	7316-1643	0.3952812428478664	0.485424626719855	0.4801671809973154	0.4129150255532107	0.6488877096825619	0.6378223477924281	7316-1643	0.0	0.0	0	0	BS_ET8CJXSF	PT_VGXHFMND
400	7316-2571	0.6713405667680787	0.02580791169128811	0.714052065373149	0.3406660843500914	0.29520407890892314	0.552285320953185	7316-2571	0.0	0.0	0	0	BS_FAQQ0GCQ	PT_EPFX7V9H
401	7316-681	0.550729004491271	0.0278195722640452	0.5938359368239017	0.516208759431569	0.6429459197264994	0.3795605010944113	7316-681	0.0	0.0	0	0	BS_EXGBH3TD	PT_T1FV709B
402	7316-2622	0.4065496700505098	0.4850256486663693	0.5186352230480826	0.6152785955668358	0.6106002861649868	0.43639966262644986	7316-2622	0.0	0.0	0	0	BS_EXYHZ6D4	PT_2YCHME6S
403	7316-2215	0.5488504460710381	0.3984710009346912	0.6456157818128374	0.5541520000464825	0.5231085008695622	0.4593416721960272	7316-2215	0.0	0.0	0	0	BS_EYSS0ZDS	PT_CM32ZCX6
404	7316-1087	0.243304878132419	0.3102394122117145	0.540550735632973	0.5905154399791586	0.6160213772362234	0.5211713004849915	7316-1087	0.0	0.0	0	0	BS_EYYMKWB7	PT_E79807KT
405	7316-1956	0.5242020774395914	0.5172118582794234	0.4990385614931837	0.5919151659325079	0.7762761612716966	0.5913244913449784	7316-1956	1.0	0.0	1	0	BS_GW0GKWMS	PT_P2NGYMG5
406	7316-2743	0.8292766763868259	0.5401847504147521	0.4608781509953846	0.8578339607973631	0.4733392327754906	0.5369250929713513	7316-2743	0.0	0.0	0	0	BS_F5BZSF3Q	PT_D13X3N8F
407	7316-2151	0.6416276723267488	0.3522684583469333	0.5986734650869447	0.6195454022416488	0.5703451459228247	0.6397185844916807	7316-2151	1.0	1.0	1	1	BS_GXTFW99H	PT_HNZNZ635
408	7316-2864	0.7400826225956209	0.27842596648269113	0.6196549169051264	0.4222089226384799	0.6763187915308883	0.4966861254737829	7316-2864	1.0	1.0	1	1	BS_F6V1Y4QS	PT_Z7YJ7MSM
409	7316-1693	0.32177248039746925	0.4487966699250557	0.5422129762346101	0.5137503318660971	0.4741914256745596	0.4276751095754793	7316-1693	1.0	1.0	1	1	BS_F6Z5HFWH	PT_JN3S17B3
410	7316-3154	0.5678460024507709	0.4385611875073748	0.56859712614002	0.4410796650438232	0.31122331208056403	0.5635135100203582	7316-3154	0.0	0.0	0	0	BS_F8N6CFQE	PT_EZEMVRVT
411	7316-2668	0.4066302084416441	0.24720931361992554	0.4562241686963807	0.4433065007168732	0.6322600458583748	0.4477184085691421	7316-2668	1.0	1.0	1	1	BS_F9WKPDFG	PT_203ZY782
412	7316-257	0.4342409724052347	0.2386321434787499	0.4020321588612596	0.3647996083234883	0.470320394031955	0.5407714980164117	7316-257	0.0	0.0	0	0	BS_FAVRBEW7	PT_WYVMWYVA
413	7316-950	0.5460245459584283	0.4749083518902025	0.3759883153634565	0.4152499038232837	0.359732895857956	0.3998712115074355	7316-950	0.0	0.0	0	0	BS_FBJ5Q54N	PT_FMK5VFYW
414	7316-2146	0.21666127344120067	0.06690723815308901	0.3983874267316083	0.4036445468205893	0.4807588351451263	0.5200861051694958	7316-2146	0.0	0.0	0	0	BS_H0QWRJE2	PT_MDWPRDBT
415	7316-2577	0.4045098191547576	0.7381939983370561	0.3725302726855521	0.4714033732532109	0.6050439630796012	0.488609600218075	7316-2577	1.0	1.0	1	1	BS_FEPRNEXX	PT_00G007DM
416	7316-1106	0.6657302884670354	0.14559949309530834	0.7048561678685564	0.4989840596481879	0.4839009587796303	0.4316643136949747	7316-1106	0.0	0.0	0	0	BS_H1XPVS9A	PT_T8V9ES93
417	7316-2251	0.25960258629929506	0.06367816835120294	0.2986963663919916	0.5431356938749614	0.4513950648651868	0.5973319290432862	7316-2251	0.0	0.0	0	0	BS_FEYMKEK8	PT_13MKXR8G
418	7316-39	0.4934622023391748	0.5784025461448472	0.4958981836795481	0.6931600861806273	0.3265771876185088	0.4751354231960325	7316-39	0.0	0.0	0	0	BS_VTJ9ESSV	PT_MA0J8DSN
419		0.4532533130256832	0.9060380762282486	0.41641152378098456	0.6020556572228146	0.681261738880586	0.4878510655899228				0	0		
420	7316-1779	0.5978625252069399	0.2608582249322285	0.6295813829388627	0.5787897676108471	0.4372031033083529	0.6433548268098193	7316-1779	0.0	0.0	0	0	BS_FJWZ3M7V	PT_X1PRY0FC
421	7316-3923	0.3691273599850439	0.15883570051701235	0.6912525222714191	0.3130247411629607	0.7376972025211729	0.4076051220890917	7316-3923	0.0	0.0	0	0	BS_FJZPQZ2C	PT_3T3VGWC6
422	7316-2166	0.5083635433546515	0.24661080607556224	0.5817071473812038	0.6591466551275617	0.4266182200594617	0.6475987751150171	7316-2166	1.0	1.0	1	1	BS_FQX1PRAJ	PT_K8ZV7APT
423	7316-13	0.4298724314399747	0.30489213661993764	0.5691409235541	0.5441116279160173	0.5301279620414691	0.48270185843201396	7316-13	1.0	1.0	1	1	BS_FRM9TG02	PT_3P3D97AB
424	7316-2183	0.5929201253345185	0.5047990223466492	0.5289470839638153	0.6026697200482187	0.3560021736092691	0.4577477661715354	7316-2183	0.0	0.0	0	0	BS_FRZ76GEG	PT_2BTC5TEN
425		0.3513628325074417	0.1376540387017241	0.2909022153137342	0.4105084753534117	0.5270583142216971	0.4310219923545192				0	0		
426		0.3601023511746341	0.5179949706433162	0.4461591331730624	0.4537730235088293	0.3033736159682772	0.4490320572486777				0	0		
427		0.4588978303078378	0.3716537803474336	0.4985232628258045	0.3634582391674121	0.4659157620022916	0.4148808600182344				0	0		
428	7316-189	0.3607831619630748	0.4081394943352822	0.4783604643016268	0.5309779577581273	0.5555441778192026	0.5541322568609209	7316-189	0.0	0.0	0	0	BS_G23JJAZY	PT_23K3YS1P
429	7316-2189	0.5528778216572579	0.6651064296577187	0.4970981969786432	0.4998004580042998	0.1657402322723507	0.4022040127308529	7316-2189	1.0	1.0	1	1	BS_HJRTC9JQ	PT_VTM2STE3
430	7316-184	0.4881306505853789	0.14665787549504405	0.6108030603993461	0.5351029323721546	0.5669694939811116	0.4412410256039204	7316-184	0.0	0.0	0	0	BS_G5QBBHDV	PT_27FDWCVZ
431	7316-3060	0.4597329662403302	0.15844056898872552	0.5695062503027757	0.8225123228965832	0.4532328882553722	0.4445125367062053	7316-3060	0.0	0.0	0	0	BS_GTZCFGRZ	PT_4ADZ9F53
432	7316-2556	0.3523850820724141	0.578649827970621	0.398416020196608	0.3177899119733813	0.3910694832307962	0.4898043533640551	7316-2556	1.0	1.0	1	1	BS_G63HYD6N	PT_PKP1250P
433	7316-77	0.5497233012774511	0.4218161039561513	0.531536354899689	0.7498219723914941	0.38397724824426666	0.4408146002181719	7316-77	0.0	0.0	0	0	BS_G7AGNB5G	PT_EYHJQQ8E
434	7316-3575	0.36556913491883336	0.6636818672565946	0.4555986936022264	0.7227737676644956	0.43586081879898897	0.510502457312411	7316-3575	0.0	0.0	0	0	BS_G9XE3N9T	PT_2VSDT9CK
435		0.5605993268678301	0.2605723577468729	0.7330440440207849	0.4859025133437578	0.21665766265760472	0.5540591554175962				0	0		
436	7316-3571	0.6342739494804251	0.3639687091881992	0.5250143903872387	0.4613052890483069	0.3884737644103713	0.4947893014865398	7316-3571	0.0	0.0	0	0	BS_GC3CH9TY	PT_EJ8TKG2Z
437	7316-162	0.3979420874796152	0.5297847585423064	0.4994401381182054	0.5593975265600719	0.39113771131184505	0.41020129186948495	7316-162	0.0	0.0	0	0	BS_GCA4GET3	PT_6TKJRSPW
438	7316-10	0.4503700609900377	0.23575389930902754	0.5559052890743974	0.5450157573447169	0.5881023097067152	0.5114480574034768	7316-10	1.0	1.0	1	1	BS_GDHH6T5A	PT_K8ZV7APT
439	7316-921	0.7377736239696676	0.4766163807100226	0.5927467679787871	0.4382304560806499	0.4505931372305973	0.3521023660869286	7316-921	0.0	0.0	0	0	BS_GFM6EA61	PT_HFQNKP5X
440	7316-2184	0.5605745643114881	0.4625796283604445	0.5334985308780971	0.6337967965437652	0.7269795434207297	0.5467787209088889	7316-2184	0.0	0.0	0	0	BS_GHNJ4CYC	PT_1J2DT6MM
441	7316-2582	0.5339421822180163	0.3336530872849373	0.4898708564743194	0.4190751435287856	0.5483163494816172	0.4576020951820408	7316-2582	0.0	0.0	0	0	BS_GJNCYABP	PT_7MZRW1DH
442		0.3226978875957437	0.4648198228247703	0.4363021710274435	0.5859475755314318	0.6702895384157045	0.5395454431530851				0	0		
443	7316-2311	0.5888791735643913	0.4784472843442238	0.5508329938676337	0.5219323605473409	0.5675444413680704	0.3789516821764201	7316-2311	0.0	0.0	0	0	BS_GMDQK06Q	PT_FAQWD7GX
444	7316-166	0.5095923075911196	0.5751419362595485	0.5199271180091395	0.4339410055939271	0.5907232961634583	0.5263256944630043	7316-166	0.0	0.0	0	0	BS_GMJBGBWB	PT_8GBF5MTD
445	7316-934	0.7887987408502328	0.17897363687004333	0.6396601137889482	0.4070139562946545	0.5443290577075908	0.46363158471106103	7316-934	1.0	1.0	1	1	BS_GPEGRCCT	PT_YXJQGT69
446	7316-2899	0.3155699222288062	0.3930271559323612	0.4020628377606007	0.5423617312805927	0.6106434142526891	0.4871956204337479	7316-2899	0.0	0.0	0	0	BS_GR46VD0Q	PT_S4YNE17X
447	7316-723	0.5688723863774853	0.8209953280087525	0.5327105640393525	0.6663618648241971	0.3417344079584904	0.4726044182695282	7316-723	0.0	0.0	0	0	BS_GSVCN2XC	PT_YZ8A8A36
448	7316-330	0.22683971884711546	0.7261791454916473	0.42780037053789743	0.5416012599544453	0.7376254685684724	0.545924577730433	7316-330	0.0	0.0	0	0	BS_GV3NZ9QD	PT_N4PR21ME
449	7316-882	0.3492307509757431	0.42443354627556334	0.5548442106369497	0.380187344239373	0.6825263885455359	0.5350904973230413	7316-882	0.0	0.0	0	0	BS_GWCRMKE6	PT_D5KHK0SS
450	7316-3556	0.4375812733121493	0.4815981264884271	0.4948490025516748	0.6927433402011183	0.4673401307314737	0.6455836366126441	7316-3556	0.0	0.0	0	0	BS_GYA4V1RD	PT_XWVQW6JX
451	7316-390	0.4262469711728653	0.29032606651902004	0.6296380861952393	0.4311792147069535	0.3455267273052807	0.7246384396316649	7316-390	0.0	0.0	0	0	BS_GYXSDZ56	PT_5P3XJ97K
452	7316-3000	0.5148398178341235	0.6814234768474701	0.5312731902305989	0.3576245725950851	0.6462948060151049	0.5099720800491548	7316-3000	0.0	0.0	0	0	BS_JRYJGYC4	PT_S2BEPYQ0
453	7316-1774	0.7067075348658546	0.9260757041109968	0.686634080456167	0.4943731167872537	0.5640217077900125	0.5610192669667886	7316-1774	1.0	1.0	1	1	BS_JS95PE0J	PT_KZ04SDDS
454		0.6847214341771917	0.9474879781180816	0.531250371355321	0.5533757212726058	0.1414940574764722	0.5927296287960973				0	0		
455	7316-440	0.3918146618361998	0.891298789138	0.4831328148698717	0.4671370917802169	0.6106854795282608	0.3887442379604289	7316-440	0.0	1.0	0	1	BS_K17VQECG	PT_KEQ53KRH
456	7316-3203	0.5486545583231305	0.3760680773578551	0.5139226097196803	0.6346637816699896	0.14512769535464742	0.5397859803390181	7316-3203	0.0	0.0	0	0	BS_H3FE3TH9	PT_1BV6ND1D
457	7316-1094	0.6615188979136952	0.0778847243582983	0.6966268737454018	0.5236451323514629	0.5244266294358395	0.4940657250890495	7316-1094	1.0	1.0	1	1	BS_H3Y8FWHV	PT_BWFTKJXT
458		0.45365833966718705	0.3179865616942304	0.4033424853346081	0.4019114665250267	0.4089146260369981	0.49909427919566207				0	0		
459	7316-495	0.5063671467817853	0.4491078765918585	0.5022599706656773	0.6209783607860161	0.5850761920422786	0.6614583079265689	7316-495	0.0	0.0	0	0	BS_H8A9PSYA	PT_XSS1ANXD
460	7316-2274	0.9080102021669354	0.6422516865298956	0.5401810786503821	0.4751397807210873	0.5734400229044329	0.4826550354622661	7316-2274	0.0	0.0	0	0	BS_KP735TJ6	PT_MSQ6GSVP
461	7316-2667	0.5870611182110815	0.3997376925265329	0.4964802979209951	0.5026166409884604	0.682854428185553	0.5540409440999579	7316-2667	0.0	0.0	0	0	BS_HA20Y4XY	PT_4ZSR5DY8
462	7316-1983	0.4079920051654748	0.5116074973966481	0.5867515224176835	0.4843686912745675	0.5634982933716719	0.4553767386747233	7316-1983	0.0	0.0	0	0	BS_HBJZR69P	PT_8WNA6M94
463	7316-322	0.30797770740343305	0.2576670978369706	0.4425269235519211	0.5571574300368474	0.3861793719328687	0.6200890026160203	7316-322	0.0	0.0	0	0	BS_HC44ZA0V	PT_8RB7TPS2
464	7316-1084	0.4683085548556287	0.1687503125324692	0.6346759768766169	0.4827912778399357	0.35243758906715394	0.4478634931569367	7316-1084	0.0	0.0	0	0	BS_HC5M8JTC	PT_K39HM2JF
465	7316-1962	0.3248150130251796	0.6539572684446869	0.5053163810086679	0.38122984581083386	0.6142418987941082	0.5099980800474395	7316-1962	0.0	0.0	0	0	BS_HCP5C912	PT_WG5PHHSQ
466	7316-3520	0.4196334227696521	0.3032100834632415	0.6580985109788167	0.5389947041495262	0.6510057831496936	0.5101006125096359	7316-3520	0.0	0.0	0	0	BS_W7FP2G3F	PT_GERCQ0JG
467	7316-134	0.5150035298752591	0.32625219955448315	0.5657023434176006	0.6005517301444296	0.5955145930065632	0.4810812250556792	7316-134	1.0	1.0	1	1	BS_HQ5BJ6MW	PT_E1TRJP8V
468	7316-1081	0.4711469910202928	0.564719001133547	0.5325274581808426	0.8100495411512003	0.3844795790800363	0.5258546704461039	7316-1081	0.0	0.0	0	0	BS_HSHN8PBB	PT_E78NHRWQ
469	7316-175	0.4594000353457507	0.16831941508359494	0.6041963018819311	0.6393223137689168	0.6756442162644333	0.6036291797618929	7316-175	0.0	0.0	0	0	BS_HV8PFRBR	PT_DEYCW197
470	7316-1652	0.5829415317945622	0.10840167779326697	0.6913348366437962	0.608673611134245	0.3829279089814276	0.3326754981554017	7316-1652	0.0	0.0	0	0	BS_HX0S30NE	PT_H45M7M2T
471	7316-2217	0.2997627952417838	0.8857020986682421	0.3332688662866931	0.5693604300922475	0.5440532449994401	0.422182801913623	7316-2217	0.0	1.0	0	1	BS_M0QYNVK8	PT_37B5JRP1
472		0.3809566193101375	0.7337671873900184	0.5451912111863882	0.5639360260072764	0.3230247037628021	0.5625730060423251				0	0		
473	7316-2661	0.5027499817174703	0.3241856270206662	0.5189264270970719	0.3494672909207103	0.6483862167754941	0.5053219376704231	7316-2661	0.0	0.0	0	0	BS_HZ707C55	PT_ZZRBX5JT
474	7316-878	0.5717725141889575	0.9857559965722078	0.4699313459347169	0.37751977349822585	0.3552103261784609	0.6860078589839798	7316-878	0.0	0.0	0	0	BS_J483EMFP	PT_ESHACWF6
475	7316-29	0.5236547558254662	0.5047634292231934	0.5255014588635684	0.4542197142018304	0.35728992028883705	0.5254184905577662	7316-29	1.0	1.0	1	1	BS_J4GQPZS0	PT_EYWDFKA7
476	7316-279	0.3817240458685518	0.3284763584775145	0.36582773287002457	0.2560547803914761	0.7865403120532899	0.6101921725803735	7316-279	1.0	1.0	1	1	BS_J60G8DMK	PT_G16WS1MW
477		0.5907126019206265	0.0914625602696741	0.5106431527906212	0.4679615079717377	0.5874145750639318	0.573014806134434				0	0		
478		0.4230006265371932	0.6447353370248795	0.4985655390228027	0.419587905415337	0.7074619262998872	0.4256282699025572				0	0		
479	7316-506	0.3827697660358401	0.7058893185659618	0.5630659160063392	0.5139308446367609	0.553396037212215	0.4185368704360657	7316-506	0.0	0.0	0	0	BS_J8VX4D17	PT_7E3V3JFX
480	7316-2148	0.41125659269607456	0.1291958135004035	0.3660859142321384	0.4577056192509938	0.5756575576474777	0.520721201488199	7316-2148	1.0	1.0	1	1	BS_JAEM78XS	PT_82MX6J77
481	7316-2092	0.7635826307894693	0.7619077820875076	0.5275418210995816	0.4619049577881607	0.4135878092146767	0.5249914041804509	7316-2092	0.0	0.0	0	0	BS_M7HCF7DW	PT_2WVW55DA
482	7316-359	0.3276792580058347	0.6583389328354498	0.5709590336781489	0.5620964109147939	0.5282961980102027	0.542933053880629	7316-359	0.0	0.0	0	0	BS_KPT2WPHW	PT_CR2YBSPT
483	7316-324	0.5912629453229077	0.05512494263953573	0.8116580402269131	0.5817356935915707	0.5859977491441247	0.5739833243382692	7316-324	0.0	0.0	0	0	BS_KVV7001W	PT_E8XM8JFZ
484	7316-1075	0.6068177316892724	0.3898809274594563	0.4951406116107916	0.7438795136274899	0.5128567515357566	0.3855949875508893	7316-1075	0.0	0.0	0	0	BS_JCPKYHKY	PT_GY0QSY4H
485		0.32959593580649954	0.7775155481899899	0.5153419246829181	0.662045045953125	0.5660661844133495	0.4414542176381819				0	0		
486	7316-458	0.5747867944239421	0.3389973033356873	0.4102509050683401	0.659930545471408	0.4509358291035085	0.4775399022761816	7316-458	0.0	0.0	0	0	BS_JFEZA9KE	PT_F822DBA0
487	7316-344	0.3768327821903221	0.33793929147502144	0.5716094127132814	0.6941379057715052	0.5376446873749047	0.5398228522065871	7316-344	1.0	1.0	1	1	BS_JFR750KD	PT_S2SQJVGK
488	7316-663	0.4411379805714797	0.20531326772497704	0.5058536137299781	0.43738585091557614	0.5020014390833593	0.5427255675142192	7316-663	0.0	0.0	0	0	BS_JG9JZTA9	PT_QK4XB83F
489	7316-913	0.7256705621479487	0.519754278108657	0.40493154112477503	0.4312745903327634	0.7668813597274322	0.5687345343237111	7316-913	1.0	1.0	1	1	BS_M8EA6R2A	PT_4347ZBEX
490	7316-2177	0.2905287664882006	0.25623316312349737	0.4239292419537276	0.4465740145156107	0.4298171878706909	0.5072989759846428	7316-2177	0.0	0.0	0	0	BS_JGPR9SR2	PT_ECBD1D5J
491	7316-726	0.5142535910962213	0.3743023477126175	0.6735516337750628	0.4704707778516625	0.490464541096976	0.5719648971236284	7316-726	1.0	1.0	1	1	BS_JH29M4KG	PT_0MHKP408
492	7316-2858	0.3751651404170702	0.4089378950092705	0.5048225392140439	0.7687298083698544	0.6040091976346509	0.5083420509043445	7316-2858	1.0	1.0	1	1	BS_JHGW42S6	PT_EB89G70N
493	7316-2159	0.5310419046670678	0.4843648104846168	0.5634932795381238	0.4519471912603208	0.748922646351843	0.6700992467016852	7316-2159	0.0	0.0	0	0	BS_JK0VPG1T	PT_ATS9XDJ5
