"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"RASD1",-0.574680042919016,1.77481964717747,2.05224014498016,0.151982422989686,0.306365873938494
"AC073655.2",0.581735916509253,0.756525286213648,2.05208955680981,0.151997453470202,0.306365873938494
"PCGF6",-0.579646496761,1.05554838367486,2.05202848911045,0.152003549228598,0.306365873938494
"MXRA5",0.572862159566894,2.48727361380671,2.05183004747855,0.152023359520909,0.306365873938494
"NUDT6",0.581148642177785,0.858892430991007,2.05182498968973,0.152023864474712,0.306365873938494
"MRPL19",0.580970471814227,0.821315910713824,2.05174689422771,0.15203166152227,0.306365873938494
"MBTPS1",0.580435077041516,0.991973754512042,2.05161651946017,0.152044679142517,0.306365873938494
"ASB6",0.581608705749715,0.78448960969367,2.05151825718927,0.152054491238124,0.306365873938494
"GAL3ST3",0.580126878001903,0.928838198484738,2.05112642560146,0.152093625177689,0.306415937705342
"VILL",0.578649878411266,1.29859851502424,2.05082144390841,0.152124092931395,0.306448534347004
"PDCD5",-0.582375796569127,0.797336325554586,2.04990032751197,0.152216154681319,0.306605192111658
"ISL2",0.582097544953488,0.733406431671276,2.04756268023026,0.152450076212885,0.307047538230252
"IGFBP1",-0.578838363732529,1.17258755328153,2.0472976670854,0.152476620992226,0.307072165919368
"LRRN3",0.577952515153936,0.97063863801805,2.04676646445667,0.152529844144937,0.307150511428093
"SNHG10",0.580862057314597,0.822463608228985,2.04558843167087,0.152647950706467,0.307359486176521
"PRR16",-0.576979415332406,1.24160304014662,2.04509237088555,0.152697715492584,0.307425837934905
"TTI2",0.58078055735481,0.770928484348576,2.04497422159056,0.152709570932417,0.307425837934905
"DARS",-0.580451738945911,0.840357645904267,2.04274331939195,0.152933621951509,0.307847989077051
"PSMB8-AS1",-0.579572163421256,0.870809987128325,2.04237814900718,0.152970331724529,0.307862247022634
"WDR47",0.578932957127897,0.894272173314389,2.04225111015587,0.152983105001022,0.307862247022634
"AP001160.1",-0.581072861006296,0.684785434403854,2.04217183982247,0.152991075945928,0.307862247022634
"CCL3",-0.570747309397045,2.54308649230839,2.04210178508571,0.152998120617972,0.307862247022634
"DPP6",0.58245243393514,0.536539386577071,2.04186835192063,0.153021597202831,0.307880601951813
"SEZ6L",0.571787262238046,2.46065673879907,2.04150526403663,0.153058121393888,0.307896599476884
"MRPL27",-0.580004428084959,0.81968328486619,2.04150389414914,0.153058259214031,0.307896599476884
"AL355472.1",-0.58223278721305,0.714459739801098,2.04068078946182,0.153141094667067,0.308007888711353
"SGMS1",0.579576636545416,0.90095375157268,2.04066878159603,0.153142303488338,0.308007888711353
"TCAM1P",0.573434822570552,1.70503682020648,2.03998496308759,0.153211160742011,0.308117484819002
"MAP3K3",0.580015238212678,0.765820663788357,2.03954875146878,0.153255103497513,0.308176960417649
"FAM117B",0.578992560177432,0.919294495748778,2.03901910798312,0.153308477525254,0.308255388203023
"ZNF649",0.580263510799549,0.758249145421008,2.03874178150824,0.153336433089002,0.308264599416679
"AC009509.1",-0.574618479537408,1.51599138077047,2.03854795484446,0.153355974984626,0.308264599416679
"LRRC17",-0.574961489125829,1.46038508830758,2.0385459552371,0.153356176602759,0.308264599416679
"AC048382.6",-0.578079807248911,1.08783392495808,2.03731115621672,0.153480737383077,0.308486070226993
"ARMT1",-0.576668607229332,1.22881403388663,2.03681855558889,0.153530460642401,0.308557095189112
"TRIM2",0.578906756620474,0.788203170054988,2.0365035965974,0.153562262271131,0.308592092306869
"AC072061.1",0.57760775634742,1.01768344286429,2.03585546638851,0.153627727928621,0.308694726308137
"CATSPER3",0.578425092894894,1.05179732472991,2.03564552289942,0.153648940464957,0.308708428580085
"ACHE",0.578891865904385,0.866150153153921,2.03526471886997,0.153687425100104,0.308756827795713
"HSPB2",-0.574745315759549,1.31449566813214,2.03505954780091,0.15370816453119,0.308769571308885
"CBX1",-0.576582419995116,1.08126620263832,2.03446741984687,0.153768036755159,0.308860915183055
"SAMD13",-0.578513360991499,0.91175359207937,2.03403206224527,0.153812074223773,0.308920438987873
"RPL6",-0.578998261015722,0.902772086064535,2.0335906137805,0.153856742400559,0.308981218259101
"UEVLD",-0.580508031284208,0.645962357645829,2.03305683104671,0.153910773112598,0.309060786604156
"COX19",0.576781454247649,1.07023969473868,2.03290624826687,0.153926019337661,0.309062466088201
"MORF4L2-AS1",0.571991876455932,2.14100425791537,2.03261153410338,0.153955863552339,0.30909345328752
"ST13",-0.579173773055344,0.798418806947473,2.03219284043764,0.153998273828882,0.309105926253491
"GAS6-AS1",0.57549414538179,1.10923055183765,2.03215193434728,0.154002417994842,0.309105926253491
"PDE7A",0.578179838809764,0.826288994767427,2.0321233708044,0.154005311821373,0.309105926253491
"STEAP1B",0.57318609292922,1.52238527351961,2.03100449503543,0.154118715776095,0.309266045540182
"UQCR10",-0.577644206152697,0.938063803779976,2.03096138244802,0.154123087358553,0.309266045540182
"AC008764.9",0.577449274990296,0.973590535288363,2.03090952545852,0.154128345802826,0.309266045540182
"PHC1P1",0.576324662258981,1.0990101314522,2.02973099109387,0.154247907374984,0.309476998819331
"PSMA3-AS1",0.577418555054357,1.00360708055132,2.02938910954584,0.154282610725829,0.309517672326964
"LETMD1",0.576112984277393,1.18141479217061,2.02895710110413,0.154326475248863,0.30955434222461
"PTCD3",0.578011516145707,0.865596187509375,2.02890310964751,0.15433195833404,0.30955434222461
"SLAIN2",0.578734942893551,0.705773627344577,2.02878269693297,0.154344187604904,0.30955434222461
"GABARAPL2",-0.578154709711056,0.893583606846779,2.02863998347665,0.154358683191401,0.309554468171029
"OFD1",0.577893381549141,0.872512563358854,2.02707377059834,0.154517866933818,0.309844727935353
"DBF4P1",-0.579240479723464,0.634060707215288,2.0254956980284,0.154678444433646,0.310137727981008
"TRIR",-0.577804834181696,0.895305929234307,2.02532592328062,0.154695731218581,0.310143395323998
"SERTAD1",-0.574887224030922,1.18228204428059,2.02498804519567,0.154730141125082,0.310183387872769
"C8orf82",0.576328470954253,1.01305225536782,2.02431228424873,0.154798987482543,0.310264496353347
"IGHMBP2",0.577138229546327,0.855431550284869,2.02430693488837,0.154799532612699,0.310264496353347
"FAM50A",-0.575345286437374,1.13063860357037,2.02388432932802,0.154842605400261,0.31031313995037
"TYRO3",0.575443146443102,1.15466501513402,2.02378492782589,0.154852738571839,0.31031313995037
"UQCC1",0.577223290261575,0.866142012123548,2.02174952643326,0.155060396686836,0.31069836325815
"AL139424.2",0.577172220513573,0.853622468938678,2.02151564596161,0.155084278152364,0.31069836325815
"ANKRD13D",0.575929866020692,1.01882152493788,2.02147497559519,0.155088431417463,0.31069836325815
"SWI5",-0.577535139970905,0.802072989893598,2.02111097134902,0.15512560921789,0.310743818670525
"SMARCA2",0.576893027192903,0.79894110827824,2.02077573950864,0.155159857278566,0.310783397358114
"MDP1",-0.576255477824687,0.949135014495489,2.02023902387822,0.155214707260462,0.31081593890923
"PODXL",0.575973232139437,1.0037330682035,2.02014197261204,0.1552246278234,0.31081593890923
"EHBP1L1",0.575179836640741,1.07343956919409,2.02008736961179,0.155230209648621,0.31081593890923
"TMA16",-0.576655110816208,0.874586584226329,2.02004960592964,0.155234070197486,0.31081593890923
"FAF2",0.576589732054408,0.807768466042242,2.01928440606071,0.155312319406588,0.310943585049238
"TLE2",0.568593179954156,2.57291451728752,2.01908490795738,0.15533272740639,0.310955416969595
"LEAP2",0.576496648944341,0.93476550603392,2.01804451899066,0.155439205120813,0.31111609899798
"USP19",0.576779130251788,0.785400091305164,2.01801717531891,0.155442004702646,0.31111609899798
"STAT6",0.570093497865161,1.841643815322,2.01764829423409,0.155479778188198,0.311137413241143
"NEMP1",0.570545771169595,1.74187741661237,2.01762985091487,0.155481667060731,0.311137413241143
"ARHGEF40",0.574589801861514,0.994437191391867,2.01584329397536,0.15566476084373,0.311474744899368
"TBL1X",0.576907642418197,0.641426239986613,2.01542375947033,0.155707791969462,0.311531783783678
"CACNA2D3",0.570458399603196,1.90843973455607,2.01519200917301,0.155731568096785,0.311550122937365
"PPP6R1",0.575598157668832,0.876031291714992,2.01505126286623,0.15574600979739,0.311550122937365
"TRPC6",0.57630409123964,0.803278094265928,2.01485242298514,0.155766414956812,0.311561882681497
"RUNDC3B",-0.572574307987351,1.30574538377079,2.01442443560995,0.155810345775123,0.311617953640803
"LMNA",-0.573215833226041,1.16288522388736,2.01429625314137,0.155823505818613,0.311617953640803
"SNTB1",0.575727700327897,0.911781883664324,2.01408211633974,0.155845493307051,0.311632867839793
"IMPA1",-0.576930782543022,0.768641010167087,2.01376075058733,0.155878497636604,0.311669806778212
"AL139384.2",0.576130372845316,0.701948550810913,2.01360103015831,0.155894903910602,0.311673555096439
"DENND5A",0.575827929179746,0.803444971678046,2.01266717821948,0.155990867223364,0.311836342642064
"PAPOLG",0.575991124686458,0.73373545962634,2.01230429992863,0.156028174961806,0.311881854294578
"PACRG",0.57233032966263,1.11454349340393,2.01054624495248,0.156209065210695,0.312214335163451
"AC022182.2",-0.570329898736089,1.75726015079775,2.01001054971031,0.156264231446082,0.312295493482627
"ARHGAP8",0.566427758818475,2.7148197567259,2.00973397330637,0.156292722121686,0.312323330295903
"TTC33",-0.575411909994072,0.881264049826319,2.00897494483257,0.156370941450798,0.312450526573199
"DHX36",0.575911700563588,0.753262174985459,2.00825451365958,0.156445224393614,0.312569834447531
"TMEM158",0.569067899621655,1.57386008287407,2.00794495941257,0.156477154537597,0.312604509176824
"TBC1D2B",0.574586238494797,0.803403366110087,2.0073458234121,0.156538975722615,0.312698887147122
"MMP17",-0.571536378927163,1.33805205003462,2.00679785782753,0.156595541242262,0.312782749912837
"RBM27",0.575132970860277,0.801345417632203,2.00663245579658,0.156612619964639,0.312787733774241
"ATP6V0A4",0.571815418433032,1.10450235989777,2.00530215438849,0.156750058319398,0.313033077358887
"ZNF200",0.573549783132624,1.00759803927391,2.00487976177376,0.156793725924637,0.313091130586687
"AC102953.2",0.575300228700305,0.828787624971501,2.00472960041983,0.156809253169526,0.313092986592812
"EPS15",0.57503211580945,0.769689503735687,2.00401012962313,0.156883673385238,0.313212419879603
"DBNDD2",-0.574600738490278,0.849576707899679,2.00351470522841,0.156934942151009,0.313285614226995
"ZSWIM7",-0.574786091963065,0.811829878015176,2.0028607484461,0.157002645726699,0.313354238489725
"CTNNB1",0.574571677988246,0.765947020564189,2.00279427818006,0.15700952919378,0.313354238489725
"EHD2",0.572193821234694,0.961300311012904,2.0027593332355,0.157013148127988,0.313354238489725
"ATP13A5-AS1",0.570326699466321,1.41775396021463,2.00205719031673,0.157085882860943,0.313459280409259
"SLC35F3",0.566337359967365,2.21628613223577,2.00196909401818,0.157095011428531,0.313459280409259
"AC021321.1",0.573252667796523,1.02411830385009,2.00064707026768,0.15723207241146,0.313703580379627
"CTNNA2",0.575350672413815,0.50138810588249,1.99962529071124,0.157338098673817,0.313885921342762
"HES7",-0.567570720939408,2.00273062712807,1.99929544130494,0.157372343271798,0.313900261692588
"AF186192.1",0.567785068666382,1.97600861765984,1.99927411419635,0.157374557720085,0.313900261692588
"CACNA1H",0.567338286397179,1.99173399213116,1.9988649246321,0.157417051781164,0.313948215299195
"PHF13",0.573924512624822,0.703438534368985,1.99864636785212,0.15743975410029,0.313948215299195
"RIMKLB",0.574379146310247,0.8042507564014,1.99861981693924,0.157442512297564,0.313948215299195
"FKRP",0.573921101730223,0.779159092757471,1.99744672884689,0.157564431451094,0.314139865874988
"C1orf21",0.571655657623298,1.04652716138932,1.99741320960502,0.157567916686084,0.314139865874988
"RAB3C",0.566104598978698,2.22176505450757,1.9971165729539,0.157598763938124,0.314167393084181
"XKR7",0.561819602985327,5.64782903473805,1.99697542220497,0.157613444618737,0.314167393084181
"FAM239B",0.572056237674195,1.04594674204939,1.99685791373547,0.157625667520462,0.314167393084181
"PSMD10",-0.573287540085113,0.855283394776251,1.99651533550535,0.157661307699961,0.314209229469315
"AP3D1",0.572627055095081,0.952453037390654,1.99635702610169,0.157677780538998,0.314212862306087
"AC010331.1",0.574113500560113,0.706223189254458,1.99588326012712,0.157727089813784,0.314281923293018
"IL11",-0.567281373226776,2.13366271158512,1.99542027938746,0.157775293509513,0.314348768712683
"TBCD",0.571997595327138,0.949138863978012,1.99488706717822,0.157830830183001,0.314430210455602
"CDC42EP5",0.570826080914406,1.07682420934402,1.99457224223324,0.157863631187227,0.314466347330142
"P2RX4",0.571934433514279,1.02287052380722,1.99438503004738,0.157883140139802,0.314476002016945
"SVIP",-0.571049588657837,1.28198404735495,1.9932948617742,0.157996798563832,0.314668043726782
"PBLD",0.571492820578797,1.03912266019377,1.99317886710306,0.158008897376792,0.314668043726782
"OSBPL11",0.572101561959791,0.83962764829558,1.99229402623583,0.15810122530599,0.314808263939122
"TRMT2B",0.57256996641242,0.801001105199091,1.99222276461897,0.158108663705344,0.314808263939122
"TXNRD2",0.56985919533671,1.24884924165626,1.9920666731871,0.158124958164844,0.314811482662172
"PQLC2L",-0.562526194536758,3.55551782889883,1.99079656024088,0.158257616898946,0.315046349289826
"COMMD3",-0.571064108497601,1.10613939597366,1.98985567421129,0.158355970700556,0.315212887200512
"TBC1D1",0.571129864097607,0.893364203244273,1.9895512743139,0.158387805474461,0.315246998126971
"RPS15",-0.57281700017236,0.831184893868019,1.98894190021731,0.158451556964648,0.315319911042775
"AC010173.1",0.57119899379202,0.902916164489807,1.98892006457895,0.158453841906892,0.315319911042775
"HNRNPA1P16",0.572182928717296,0.852422876241289,1.98833758238136,0.158514808313664,0.315386887212671
"ASPRV1",0.571628101561647,1.00999752864401,1.98831752559436,0.15851690806381,0.315386887212671
"ZNF720",0.571479014180139,0.986711154882707,1.98761559649185,0.158590413139583,0.315503866155067
"PMP2",-0.566767069854404,1.58349923700584,1.98714049966216,0.158640186652898,0.315573615593707
"NEK11",0.570361239574541,0.896268400389524,1.98679830218173,0.158676047980396,0.315615679966941
"ACBD6",0.571038117237261,0.941251776566486,1.98660088125065,0.158696741331471,0.315627569369195
"HTR1D",0.564315806890341,2.19658380947965,1.98548550401088,0.158813711122799,0.315830920367343
"SLC13A3",0.572347152527319,0.81495894900967,1.98525210739233,0.158838199875798,0.31585033477991
"RCAN2",-0.5731746197777,0.614684459301973,1.98497701248737,0.158867069270394,0.315878455706999
"FUNDC1",-0.572590162652526,0.759620095719625,1.9836901148801,0.159002200018893,0.316117833333817
"NDRG2",-0.566604706751516,1.57424045318074,1.9835055853751,0.159021587271466,0.316127074223598
"FAM129C",0.569659774288541,1.22756699658903,1.98319754480412,0.159053956981938,0.316162119494774
"WNT7B",0.563937539230925,2.25004466990781,1.98303027694138,0.159071537069312,0.316162526860615
"AC005005.3",0.571131742884218,0.897428069945426,1.98291509926519,0.159083643690775,0.316162526860615
"TAF2",0.569713664582114,1.06496143546343,1.98274521382608,0.159101502700255,0.316168723238679
"ENPP3",0.57124170148718,0.89756688297827,1.98118600227541,0.159265519645544,0.316435831976269
"IRF4",0.570421337024544,0.808401892880863,1.98106014185769,0.159278767577775,0.316435831976269
"NBPF3",0.567068413869789,1.35034406512073,1.98104674997604,0.159280177266682,0.316435831976269
"FCGR1A",-0.566925077577477,1.34263061962146,1.97907144494546,0.159488262297132,0.316819880499109
"CFH",0.567435127769872,1.1186885541265,1.97876588441197,0.159520478668743,0.316854531069383
"C16orf70",0.57075244621852,0.864746764752043,1.97780820259579,0.159621498605461,0.317022918021478
"CASP10",0.573542584277472,0.467885121991634,1.97768201186357,0.159634815117119,0.317022918021478
"DHRS13",0.571645630001441,0.649980172187213,1.97688225898583,0.159719239948861,0.317119916013833
"SLFN13",0.561994820896244,2.52703038850554,1.97683008957215,0.159724748908885,0.317119916013833
"ECHDC1",-0.570488821273058,0.904186983444398,1.97679916666598,0.159728014392831,0.317119916013833
"E2F8",0.570402525014418,0.796112502329854,1.97650023426425,0.159759585817072,0.317153239226634
"TIGIT",-0.568168188275598,0.999919651493518,1.97492946700525,0.159925597547426,0.317452547365073
"SPSB4",0.565281034979441,1.52463226544057,1.97479367540427,0.159939958356349,0.317452547365073
"PAMR1",0.570385278433913,0.735863184895729,1.97432708441178,0.159989314460411,0.31752112672776
"CHADL",0.567984541556139,1.1971182441128,1.97337120439878,0.160090481859183,0.317692510632473
"LZTS2",0.56916026547371,1.00209856204998,1.97316465993349,0.160112351462819,0.317706514402307
"DPYSL5",0.566777041812848,1.20788560423946,1.97265424419125,0.160166410550064,0.317784382375372
"PPARGC1A",0.569106893900078,0.955519046887756,1.97205592449527,0.160229806184606,0.317880758768608
"TMEM87B",0.568645510046142,1.05054160665685,1.97162899708978,0.16027505923353,0.317941127491745
"RSPH10B",-0.572446535264147,0.492243843562378,1.97031545559757,0.160414382115732,0.31818807616926
"FASTKD5",0.566984018831351,1.14960637223567,1.96941534659446,0.160509933298802,0.318348164360338
"AP002990.1",-0.570039346357722,0.896907897889308,1.96897489142324,0.160556713503647,0.318351151867644
"ZNF45",0.569729249789144,0.749981013747789,1.96887719543735,0.160567091779885,0.318351151867644
"DBT",0.567748782498869,1.04929283683185,1.96887116935826,0.16056773195725,0.318351151867644
"IRF2BP2",0.569855336965586,0.735964681502233,1.96874822361769,0.160580793668836,0.318351151867644
"DDX59",0.569564120001653,0.790313046874869,1.9687024755519,0.160585654236108,0.318351151867644
"KCNS1",0.56500274423332,1.41910724048379,1.96799427504696,0.16066091938104,0.318470924111326
"HSPB11",-0.568150490005275,1.01167860229573,1.96762921983287,0.160699731911401,0.318518422515084
"FAM78B",0.563712388905206,1.88371903443819,1.96735216497206,0.16072919541047,0.318531063269431
"SENP7",0.57109103123841,0.638546011294299,1.96728995411634,0.160735812092738,0.318531063269431
"KCNT2",0.57115897746624,0.496488534715982,1.96697362347963,0.160769461494984,0.3185593519093
"PSMB1",-0.570706606889143,0.696356955353645,1.96687652135592,0.160779792261198,0.3185593519093
"ZNF438",0.568778363582954,0.839595586500825,1.96633248775638,0.160837686391618,0.318644623843287
"ARAP1",0.569289714295917,0.765480804623786,1.96591698791641,0.160881918417688,0.318702815758988
"SPOCD1",0.560492965188598,2.69578488380838,1.96557985283995,0.160917818313961,0.31874449272237
"ZSCAN30",0.568661365567939,0.929973206262499,1.96505309700316,0.16097392829583,0.318826190238154
"AC027575.2",0.567690852282872,0.9615116679875,1.96441225665363,0.161042220621944,0.318931998882683
"EPN2",0.570123219817166,0.671254643760195,1.96415702727189,0.161069428804578,0.318956431446827
"ADRA2B",0.557835497457105,4.43445583647066,1.9639681652412,0.161089565411151,0.31895886236518
"PALD1",0.567316052931177,0.904001222407001,1.96379011489374,0.161108551896406,0.31895886236518
"GPR61",0.559440341913362,3.02473107117732,1.96372711827851,0.161115270182039,0.31895886236518
"TDRD7",0.566946945387443,0.976625944015229,1.96322047444204,0.161169312922086,0.319036402727541
"SQSTM1",-0.560313369319767,2.47019808888794,1.96298252570642,0.161194701595907,0.319057212977946
"STK11IP",0.569114964543333,0.775756637608316,1.96263869869428,0.161231395333673,0.319100393754417
"MRM1",0.568890991286984,0.812287758156668,1.96226535646776,0.161271249764654,0.319149821457122
"METTL7B",0.563790031996514,1.68266865416202,1.96209019139235,0.161289952577185,0.319157385632942
"NRSN1",-0.559206889066198,2.89488752887174,1.9616206042314,0.161340103773736,0.319227172116151
"CDK8",0.568390556795694,0.795808991821097,1.96144458669314,0.161358906761055,0.319234925948815
"PAXBP1-AS1",0.566503942171758,1.0800370027613,1.96069193592628,0.161439336500857,0.319364590414165
"OXER1",0.566523358294357,1.13812363615525,1.96014445705391,0.161497869889704,0.31945091887802
"KIFC3",0.565725472680794,1.2328609267433,1.95951554019872,0.161565140044573,0.319554511589451
"LRRC57",0.567465098920066,0.925051288544218,1.95931312097628,0.161586797990387,0.31956787858901
"AC022098.1",0.567990789744188,0.90673948303019,1.95915274451156,0.161603959901176,0.319572352199929
"GTF2IP13",0.569021285147201,0.668842548865096,1.9585574375201,0.161667681977747,0.319665700387269
"BCL3",-0.56414285375412,1.36835662612803,1.95843329944307,0.161680973414821,0.319665700387269
"UNK",0.56746128891982,0.849904407313049,1.95744001754143,0.16178736878709,0.319806860347315
"LSS",0.566646494291095,0.940075350614312,1.95723268967809,0.161809586779721,0.319806860347315
"PIH1D2",0.566459793235576,0.835348252101672,1.957211359833,0.161811872759358,0.319806860347315
"AC093297.2",0.565380328299644,1.28050158250458,1.95721005405338,0.161812012704638,0.319806860347315
"RPRD1B",0.567284337096682,0.871412237263591,1.95684205025027,0.161851458549578,0.31985534718247
"DDAH1",0.566310729530165,0.84784324924105,1.95620077485854,0.161920222230502,0.319961758466907
"PTER",0.569925469695066,0.548553458941288,1.95403440443835,0.162152767768468,0.320364839218274
"PRELP",0.5662480371706,0.823127019142624,1.95402219564861,0.162154079380529,0.320364839218274
"ELL",0.567671981275304,0.759873657468913,1.95356318475408,0.1622034005232,0.32043276544364
"TOR4A",0.566208328002785,0.877543602893488,1.95338195847076,0.162222878166669,0.320441728763926
"TCTE1",0.562281287867801,1.67882275704663,1.95297314466634,0.162266826017489,0.320499022416715
"AC099548.2",0.565401760974498,1.02932860147283,1.95226113478443,0.16234340015615,0.320597376684994
"AC011815.2",0.566030874901241,1.00951271485504,1.95222094493073,0.162347723661657,0.320597376684994
"AC016876.3",0.567889770344537,0.703013539882316,1.95209321634373,0.162361465197333,0.320597376684994
"SEMA6C",0.568738930013104,0.572705262273118,1.95155088000849,0.162419826622583,0.320674626467427
"PTGER1",0.565643095297323,0.901827957722901,1.95141499909068,0.162434452671519,0.320674626467427
"AC079061.1",-0.565585408933343,1.04554501864917,1.95131292387093,0.162445440906779,0.320674626467427
"PHKB",0.567571904979354,0.722621322981704,1.95101004926441,0.162478049869853,0.32070948036155
"ACPP",0.563694128376075,1.2782753270244,1.95076073152099,0.162504898244281,0.32073295827214
"PLCD3",0.566298281636354,0.756042731634368,1.95036305095469,0.162547733901631,0.32078798276796
"RBM25",0.565926774026904,0.989530110205312,1.94984492724656,0.162603562271636,0.320868635900456
"NAT10",0.566236123014717,0.857655729939442,1.94890211024332,0.162705207938886,0.320979279374122
"GPR82",-0.563547161284408,1.18538204523373,1.94890025927261,0.162705407564464,0.320979279374122
"AC068775.2",-0.562949447509531,1.58067667984058,1.94875402365244,0.162721179832204,0.320979279374122
"C1R",0.563465979455802,1.1164894506235,1.94867878605376,0.162729295276115,0.320979279374122
"KIF20B",0.567000762252087,0.699650978777838,1.94863091268531,0.162734459339528,0.320979279374122
"AC040162.3",0.565861256544617,0.989593693204111,1.9482851450642,0.162771762581438,0.321023334606592
"RUFY2",0.566800416446497,0.789262962237701,1.94794495288728,0.162808473840635,0.321066214319045
"SLC39A10",0.567056069572528,0.739350844203984,1.94691353710688,0.162919835096444,0.32125628603002
"FOXJ1",0.560394284850008,1.44666177632032,1.94637267926157,0.162978265899462,0.321341960563675
"TAOK2",0.565749254818143,0.867917485562794,1.94593699428843,0.163025351899789,0.321405253014678
"PALB2",0.565444932131479,0.92158240536228,1.94576690625666,0.163043738123605,0.321411957286313
"NEK3",0.565178258927652,0.945957078239537,1.94495395751457,0.163131649189972,0.32155570368776
"EIF2S3",0.564126626441697,1.02528098824231,1.94461744025776,0.163168055501617,0.321597909795873
"FRMD3",0.567642867342688,0.565036002526346,1.94381965116444,0.163254401841864,0.321738528962997
"FBXO38",0.564672069242026,1.00410404189007,1.94309312574172,0.163333080563695,0.321864012488986
"THAP10",-0.567262019750371,0.661903856259163,1.94263087496928,0.163383162327317,0.321933124997363
"EGLN2",0.565027537318722,0.934153263127594,1.94247434089377,0.16340012571646,0.321936973761404
"SEMA3E",0.558543324574627,2.14482337133201,1.94198580586161,0.16345308054202,0.322011726964752
"MSRB1",-0.565421162930417,0.882832528009171,1.94166833119372,0.163487503760949,0.322022110394937
"AC084036.1",0.568208617437649,0.510561295396155,1.94158012648896,0.163497069111286,0.322022110394937
"IRAK3",0.567486277245362,0.487020067611411,1.9415218114941,0.163503393426001,0.322022110394937
"MRPL48",-0.565438014248414,0.832040171014744,1.94117705297785,0.163540788512388,0.322066186026416
"PIK3R2",0.564027697039249,0.934149598451655,1.94065853501299,0.163597049242311,0.322147402878176
"RIPOR2",0.560596303117904,1.65776233437911,1.94034834434452,0.163630716412885,0.322184118757326
"AL049597.2",0.564518261006119,0.934588258895959,1.94012466955947,0.163654998317842,0.322202350277316
"PHF20L1",0.562230280287865,1.30984477351189,1.93925346756407,0.163749614353683,0.322359038885526
"MPPED2",0.562016252750245,1.37548007846705,1.93826021852428,0.163857561424262,0.322541939925438
"LRRC28",0.565346825925251,0.755725165458118,1.9376116488705,0.163928092343919,0.322651163126767
"PCDHB2",0.561059849912724,1.3141427769691,1.93699964341349,0.163994678771797,0.322723470956747
"ZBED1",0.564864156491191,0.714588052286916,1.93694256435008,0.164000890570907,0.322723470956747
"SFTA1P",0.559302532298092,1.59430144263316,1.9368591409545,0.164009969853998,0.322723470956747
"PDCL",-0.565186040580138,0.727842735069516,1.93495958553916,0.164216861136894,0.323100929975608
"AL390729.1",-0.565755094509685,0.668933923515331,1.93451259793422,0.164265588406606,0.323143662240812
"FCAR",0.561301364060155,1.00887352431191,1.93448394341451,0.16426871267305,0.323143662240812
"RAB20",-0.561961712244314,1.09644551124018,1.9343405964747,0.164284343130397,0.323144771777399
"TMEM70",-0.562501523075347,1.06723691362414,1.93299698889182,0.164430931882523,0.323403450437079
"KLHL22",0.562717336941893,0.971334543942175,1.93284133903926,0.16444792307542,0.323407212004549
"C17orf82",0.564847709339996,0.778708184276533,1.9325522259756,0.16447948882792,0.323439632931258
"OTX2",0.552229067883684,8.60598020262455,1.9321264926001,0.164525983576741,0.323501402251002
"RHOJ",0.562700107552204,1.05813418759553,1.93122359067584,0.1646246400792,0.323665714586001
"MIEF1",0.563970053701428,0.779917674784073,1.93064003464917,0.164688438898921,0.32373610637813
"LAMTOR5",-0.563382794745348,0.943022591205134,1.93054057495335,0.164699315414196,0.32373610637813
"TM9SF4",0.563493433584473,0.851420446947662,1.93048196508607,0.164705725139787,0.32373610637813
"DAAM1",0.563395234162518,0.800182257804005,1.9302841735268,0.164727358237559,0.323748958075612
"QTRT2",0.562729114987279,1.00873158932493,1.92963363193992,0.16479853297186,0.323859165766946
"AC083799.1",-0.563348067304705,0.982796239326546,1.92946624598617,0.164816852092399,0.323865491862371
"PYGM",0.55672607524291,2.06638375682014,1.92838793611133,0.164934920732469,0.324067806877061
"ZNF502",0.563872457043985,0.823198055775434,1.9279542842535,0.164982430341568,0.324131461570574
"LINC01351",-0.55887314953935,1.45141398436886,1.92776769679367,0.165002877123526,0.324141940698424
"ARHGEF9",0.563186809331377,0.836100224187432,1.92656338329887,0.165134918926787,0.324371622047965
"EPS8",0.56009987190825,1.2230239587072,1.92579860295678,0.165218832720317,0.324506732984008
"COLCA1",0.552436069937778,3.98633198981057,1.92548520612695,0.165253233562542,0.324544579566835
"NPNT",0.555212696421006,2.56899612703843,1.92483287468917,0.165324864741592,0.324655530029085
"DUSP14",-0.562441424591675,0.845415830354286,1.92440018430768,0.165372397173465,0.324719140765036
"INTS4",0.563447774998949,0.737925067975589,1.92351883661691,0.165469264404006,0.324851131094406
"TMEM256-PLSCR3",-0.561867248403325,1.07164798021728,1.92351297416383,0.165469908952181,0.324851131094406
"SDCBP",-0.561146107954849,1.02875352021225,1.92325536297396,0.165498234884051,0.324877003642058
"TNFAIP8L3",-0.564263417812446,0.543837272888501,1.92258412445649,0.16557206773611,0.324975849481089
"KCNK5",0.558688977600553,1.52015768303766,1.92217999498055,0.165616538110206,0.324975849481089
"DNAJA1",-0.562072717559726,0.880429038930355,1.92213580079482,0.165621402063411,0.324975849481089
"KLF11",0.558814359199137,1.20022212333091,1.92211348951682,0.165623857675011,0.324975849481089
"ARPIN",0.562404840741045,0.818363529827332,1.92210903676487,0.165624347756331,0.324975849481089
