"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"AKT1",0.183416432735057,4.755921707954,0.434745109226163,0.513451748119234,0.676224241065017
"UBE2L3",-0.227973881315772,4.87326048678954,0.434368290752487,0.513633341637577,0.676224241065017
"VARS",0.194006023791846,4.75555713878658,0.433883009379488,0.513867371998125,0.676224241065017
"ANP32A",-0.18871272440537,4.64833811927913,0.431342357479446,0.515095703537681,0.67742506688432
"EFCAB14",0.223923575224984,4.78128517154631,0.427472023375929,0.516976927884071,0.67910801535525
"BSDC1",-0.201833721646775,4.79616082476157,0.42740713223784,0.517008572995395,0.67910801535525
"RANBP9",-0.183744783287497,4.73752311605866,0.425991475039505,0.517699797248708,0.679599795041908
"PTDSS2",-0.206993637548072,4.78558120761875,0.423160541454591,0.519087006663574,0.680855643815736
"CTSD",-0.410601141008849,5.35145911471759,0.422316224232326,0.519502021732856,0.680855643815736
"SAMD1",0.206351315539167,4.71118150811791,0.42208199037068,0.519617261876667,0.680855643815736
"SP2",0.206233484796917,4.82096778681573,0.421454655285465,0.519926128004744,0.680855643815736
"TMED10",-0.188982350130083,4.73790364111042,0.418875707418348,0.521199320227025,0.682106492914562
"XRCC5",0.181481055234747,4.70782203272408,0.415687754850293,0.522780911034406,0.68375917937122
"NDUFS8",-0.194953083818342,4.78437475117222,0.414447312742902,0.523398644231298,0.684149964580216
"YWHAQ",-0.313695655554564,5.0052939719895,0.413638218823805,0.523802276443913,0.684260586462967
"B4GAT1",-0.212077269172423,4.65040991999359,0.412805207891293,0.524218426060714,0.684387415642259
"GDI1",-0.223346159618049,4.67220248133528,0.411552610943,0.524845312190972,0.684789047840411
"PCIF1",-0.197705928804622,4.78011163742326,0.407447529621066,0.5269092985228,0.687064100505415
"PAFAH1B1",0.193676295896612,4.81090143018828,0.402934703014023,0.529195321371309,0.689398823169469
"TECPR1",0.190076279407928,4.81650306165337,0.402277636276695,0.529529669235725,0.689398823169469
"B4GALT5",-0.292775688518171,5.02259730899424,0.402013877291575,0.529663990947918,0.689398823169469
"DDX51",-0.185575664321599,4.7412478701963,0.398150356696305,0.531638666727206,0.691197251476995
"RHBDD2",-0.189081876994434,4.74055996949806,0.398049893642074,0.531690193443842,0.691197251476995
"ELL",0.170131042457807,4.64886081258759,0.397157990335446,0.5321480443987,0.691373443510122
"SLC39A1",-0.28905325269805,5.00915676491315,0.392171798624806,0.534721027571173,0.694295765218018
"NUP133",0.179224870427612,4.66933203637652,0.390713112373077,0.535478065779138,0.694621639665673
"PRDX2",-0.202969192139503,4.79589248256521,0.390440686188186,0.535619669933344,0.694621639665673
"PYURF",-0.200851047630617,4.71846008565284,0.388678041021022,0.536537544097474,0.695391560174671
"AP2S1",-0.240446266893038,4.81324361485399,0.387951277568885,0.536916841907132,0.695462938339854
"KBTBD2",0.181218523603776,4.77096325962188,0.383208698066461,0.539404221181451,0.698263158982627
"KLHL21",0.310851136751482,5.11201406956209,0.381538760145836,0.540285159373436,0.698981704979506
"CTDSP2",0.366864444055485,5.28355597503633,0.380900737796444,0.540622440053974,0.698996464084252
"DAP",-0.175899368387054,4.65779543882214,0.379288968440732,0.541476224928755,0.699435064764874
"PTPN12",-0.168455640715272,4.64567517362336,0.379029661421688,0.541613819382031,0.699435064764874
"PPP6R1",0.170324147197281,4.751633698224,0.374924263024498,0.543800970117587,0.701836992119268
"MTCH2",-0.278875964532963,5.03026471836602,0.372884782666688,0.544893657441932,0.702824350699305
"GAA",0.168878851567031,4.64739951568775,0.370554818462418,0.546147029733619,0.704017655515994
"AZIN1",-0.288273958660962,5.09350130970846,0.367740369910895,0.547668276185862,0.705414205754689
"NUMB",0.170358503015167,4.76189387975685,0.367334814453963,0.547888143024388,0.705414205754689
"ZDHHC7",-0.187081354464569,4.78856484574709,0.366299293766437,0.548450294587145,0.705714386256405
"VPS37C",0.175061326818894,4.6627888792193,0.364268487714658,0.549555927987541,0.706713108832898
"PATL1",0.221208457005028,4.89933904397759,0.361998083402073,0.550797016163975,0.707884721193365
"ICMT",-0.179659251745024,4.69028389779808,0.360212524855924,0.551776814516303,0.708719321639204
"MUL1",-0.188333445356443,4.74020153947196,0.353871038603203,0.555283627232664,0.712149186619073
"GBA2",-0.160673860283651,4.69523714433384,0.353802809154864,0.555321589562778,0.712149186619073
"COASY",-0.154626457289556,4.68393085444824,0.352781621029428,0.555890366034419,0.712149186619073
"CTBP1",0.172908985416027,4.63214623716379,0.352439612085998,0.556081106538006,0.712149186619073
"AP3M1",0.188079137096681,4.60498676658697,0.352392889626542,0.556107173700209,0.712149186619073
"DDX19A",-0.153802255775617,4.67018049144278,0.349491032825684,0.557730780366114,0.713669169207349
"CSRNP2",0.181009404307456,4.82754936269334,0.349083493341674,0.557959532289382,0.713669169207349
"TNFAIP1",-0.171732645488009,4.67542212910162,0.348301289501913,0.558399090574304,0.713805750465961
"DENR",-0.435371530379813,5.5394086821046,0.331041452557193,0.568272342796046,0.725994148479761
"YWHAG",-0.20274762350966,4.8796640904048,0.329170685967712,0.569363062606494,0.726954624577935
"LRCH4",0.196026394526833,4.91007583674976,0.327426791773771,0.570383543313754,0.727824330998217
"ATP6V0C",-0.183024036412202,4.86542120721093,0.322582782105858,0.573237253955357,0.731030861910963
"PPP6C",-0.16252739018331,4.68693371116663,0.31940318713375,0.575125930175645,0.733003636498371
"NDUFAF3",-0.178741316430958,4.85192612928984,0.31753596070566,0.576240873039613,0.733988522963165
"PIAS4",0.168839104198492,4.54337858785219,0.315110704371002,0.577695514614421,0.735404675874144
"MCMBP",-0.189891188478705,4.81818246220611,0.309108280401346,0.581327741815141,0.739439708435778
"SMC3",-0.274350324177645,5.04542058092865,0.30837382301949,0.581775359304168,0.739439708435778
"MRPS25",-0.180531371596309,4.7739868756054,0.30814055895252,0.581917669382758,0.739439708435778
"UBE2Q1",-0.218683826473566,4.97846930197681,0.307420699981322,0.582357288477856,0.739439708435778
"PCGF3",-0.18852762480246,4.5777766824428,0.306706553944736,0.582794086821396,0.739439708435778
"LRRC47",0.186296087023502,4.65390542187025,0.306064729590824,0.583187220154086,0.739439708435778
"RNF19A",0.270268048279371,4.95225534546467,0.305916134370498,0.583278315465425,0.739439708435778
"TPP1",-0.360671122620525,5.39723252814931,0.304549695262784,0.584117364557085,0.739715305252573
"PARP1",-0.161060843472166,4.76654263814464,0.304439037857649,0.584185420558442,0.739715305252573
"NUMA1",0.161680827484607,4.65933253630373,0.301821083474868,0.585800246726639,0.741322436123092
"CHMP3",-0.167942054816776,4.66340680478934,0.297929113803238,0.588217922684845,0.743090044437499
"TSC22D4",0.174575119033421,4.73418024907861,0.297523531387914,0.588471051321483,0.743090044437499
"FLCN",0.30860151822659,5.25314023173246,0.297513150080207,0.588477533364238,0.743090044437499
"KEAP1",-0.157856336483173,4.72235601522779,0.29701840023777,0.588786623934317,0.743090044437499
"UBE2M",-0.155472585079291,4.77309557997987,0.295978941726314,0.589437109963938,0.743090044437499
"ZBTB18",0.287115912429753,5.13672715060006,0.295801986682721,0.589547995226724,0.743090044437499
"FZR1",0.176876351820203,4.83334418183586,0.295205004705866,0.589922400398434,0.743090044437499
"PTRH2",-0.146154354641457,4.73283483521828,0.295131618468058,0.589968459523106,0.743090044437499
"TRIP4",-0.288581741581433,4.3357153268121,0.293773763575848,0.590822031189785,0.743728437149113
"DVL3",0.142955703966123,4.67262358068044,0.288756093736034,0.593998622501438,0.747288589598583
"NFYC",-0.179182965779302,4.89543966010275,0.287020724054121,0.595105565034299,0.748110561249155
"PPTC7",-0.180157091940394,4.89798652878715,0.286639175539786,0.595349523567509,0.748110561249155
"KHSRP",0.149262544441512,4.75067209532162,0.286063220140176,0.595718181588494,0.748135538353231
"USP11",0.174849285402713,4.79080658787209,0.284166175550264,0.596935841495568,0.748911407061535
"EXOSC4",-0.186564207135743,4.80950705507164,0.283496935997682,0.597366658140087,0.748911407061535
"ZNF768",-0.179890846896802,4.88718306154666,0.283470931650458,0.597383411413653,0.748911407061535
"OGDH",0.260403524417066,5.09519740324703,0.282800169965676,0.597815891470015,0.749015821964476
"SH3GLB1",-0.168184699112314,4.76201430043599,0.279010923412002,0.600271524933949,0.751653485687869
"PPP6R2",-0.156873060349695,4.69326828218488,0.276810209084417,0.601707549930175,0.752556020184696
"HIGD2A",-0.156718020999,4.75203307511825,0.275733056791073,0.602413089409516,0.752556020184696
"EIF2D",-0.140278958094823,4.64601331040276,0.275364266407492,0.602655054318815,0.752556020184696
"RABAC1",-0.164018376504155,4.7695193887231,0.275275582621209,0.602713271060432,0.752556020184696
"KTN1",-0.191661827192457,4.93011239043668,0.275224971779374,0.602746500082661,0.752556020184696
"RBM4",-0.143397785462168,4.75528503732753,0.273616724831158,0.603804452140381,0.753438365236253
"COPG1",0.143462452351319,4.62517524759623,0.272461772147655,0.604566669103791,0.753625143332469
"PPP2R5A",-0.321150624148078,5.31818700843828,0.272116565089813,0.604794890834929,0.753625143332469
"ANXA11",-0.150137249890123,4.72652334867665,0.271794232249059,0.605008157024947,0.753625143332469
"EEF2",-0.17988578907309,4.73841262761751,0.268662196386185,0.60708886776352,0.755778073913377
"SET",-0.149348548744863,4.67786617399686,0.267873374270606,0.607615341261569,0.75599472564157
"CDC42",-0.178432387196101,4.87262404791364,0.264348461931771,0.609980053465999,0.758360796896352
"CNOT7",-0.151870042857681,4.75565513941172,0.263586233033281,0.610494029493141,0.758360796896352
"TUBG1",-0.241662220895679,5.11134610308154,0.26346232990474,0.610577667244756,0.758360796896352
"ELAVL1",0.143057684101157,4.73678569682869,0.259166942127596,0.613492703275492,0.761540421600654
"RAB11B",-0.154718876009704,4.63134120029235,0.254909230652788,0.616412460261301,0.764722225136201
"VAT1",-0.227380202848332,4.94328744259804,0.251289471179365,0.618918993096322,0.767388000110757
"CDC27",0.134423852711992,4.69820871528727,0.249989679752828,0.619824578124248,0.76758212404805
"PRPF6",-0.150245325926762,4.76152231245565,0.249655494865046,0.620057887210456,0.76758212404805
"ACTR1A",-0.195885828834258,4.91712563659971,0.24952491966231,0.620149100687772,0.76758212404805
"ATF6B",-0.137801795417699,4.62174947973936,0.248642658991239,0.620766190648619,0.767902813691631
"SH2B1",0.159002386714946,4.67457361571594,0.247336301059894,0.621682436799677,0.768592983824385
"PRPSAP1",-0.130931843931728,4.71775465717657,0.245959963592607,0.622651047805755,0.769083888372116
"ADD1",0.16201160109765,4.61034080752673,0.245753553107419,0.622796603311127,0.769083888372116
"ABCF2",-0.149864522259362,4.59947154161834,0.244660677474124,0.623568548012594,0.769221877423985
"TFDP1",-0.18484346528732,4.78763965191511,0.244580071501678,0.623625568690121,0.769221877423985
"CCNK",0.13493603495952,4.70257869996809,0.242625908554194,0.625011548943395,0.770488374990565
"VPS39",0.13948929703276,4.6352338645629,0.239798099425672,0.627029535935857,0.772532081896849
"RNPS1",-0.147774134259369,4.77497461907451,0.23836601560708,0.628057155334443,0.772850180049677
"TMEM248",0.14168020516112,4.73042377224702,0.23799607195634,0.628323238960608,0.772850180049677
"PLPBP",-0.159088326571123,4.78015320149431,0.237482683611433,0.62869292187076,0.772850180049677
"CLCN3",0.168645223371891,4.81188807937727,0.237432708934317,0.628728934352768,0.772850180049677
"TUT1",-0.16793016558944,4.82405163663059,0.235099077819817,0.63041584914029,0.774479952122521
"THAP11",-0.144097667753777,4.63192403950517,0.234332277038339,0.63097241246857,0.774719991267935
"TOR1AIP1",-0.146506706300396,4.81204341012803,0.233400952540039,0.631649910393004,0.775108156632147
"DPP7",-0.169863026636774,4.61260531708272,0.23101889106378,0.633390400962697,0.776799548350478
"PSME3",-0.130950270194912,4.68356730776242,0.229324267978053,0.634635364508445,0.777881632497494
"TOMM70",-0.136754606612628,4.74886218098826,0.228521847375827,0.635226847564833,0.778161957753608
"NACC1",0.163665181088764,4.77256552200467,0.227014848122356,0.636341161126134,0.779082072269154
"DERL1",0.16410689855086,4.83447841635634,0.225606642027548,0.637386548421415,0.779916797697624
"G3BP2",-0.139777835011114,4.68256688535172,0.223725990006955,0.638788934238948,0.781187151620607
"EIF4B",0.159281457647589,4.8190969734251,0.222295401498634,0.639860566873471,0.782051803956465
"YWHAE",-0.141738524784533,4.69325346143247,0.220489533657065,0.641219372028827,0.783266260251613
"GSPT1",0.146431909242275,4.63041146517598,0.219229859806322,0.642171239973162,0.783550203192192
"DCAF12",-0.144502180636253,4.79530340869302,0.219215111473019,0.64218240429458,0.783550203192192
"PA2G4",-0.375423475785608,5.6031682468063,0.217758256787339,0.643287498422949,0.784452350265621
"PRPF38A",-0.147229724407566,4.78584736182151,0.216636670434153,0.644141357074729,0.785047278934826
"AGFG1",0.129111198769971,4.7378547766539,0.214160677972473,0.646035916938339,0.786909166287756
"DDA1",0.119583444888788,4.74347040488851,0.212744219150372,0.647125758584959,0.787236019490804
"YME1L1",-0.141808449128072,4.78213482217471,0.212686952820954,0.647169912798767,0.787236019490804
"PPIL4",-0.129574560913292,4.69433298941544,0.212381841066496,0.647405285958871,0.787236019490804
"KCMF1",-0.12534935765204,4.71770633585741,0.211566598866122,0.648035200985652,0.787274029080078
"PDIA6",-0.263367845367133,5.2815490858663,0.211158006774998,0.648351463950939,0.787274029080078
"KDM1A",0.169708011773182,4.80476098137939,0.21052548628975,0.648841788662386,0.787274029080078
"GSTK1",-0.238208572238976,5.18777250433573,0.210444472799298,0.648904654272064,0.787274029080078
"TRIM8",0.176226753274827,4.93855203941758,0.206388869034985,0.652070717217885,0.790667997983246
"CUL5",-0.129241966343833,4.69913503394247,0.204763341413819,0.653350282126761,0.791771952068872
"FAM98A",-0.150165670738095,4.66776746317972,0.202252813699457,0.655338609268988,0.793733098182936
"DPM3",-0.209100327577499,5.09224582313328,0.201705174766598,0.655774312940448,0.793812585359628
"PNISR",-0.154147888901763,4.62113524649895,0.199574246923605,0.6574765049844,0.794571146072158
"CLPTM1",0.160735947485578,4.93602299451866,0.199087154071877,0.657867130996476,0.794571146072158
"PBX2",-0.118809299157015,4.63392796785206,0.199083156970185,0.657870338864908,0.794571146072158
"FURIN",-0.162212256868801,4.89112348329122,0.199067776026424,0.657882683181424,0.794571146072158
"USP48",0.116039914826422,4.64472093223309,0.197400501824335,0.659224206364092,0.795743344204265
"PREP",-0.142392171425996,4.71377659820372,0.195644314853758,0.660644651143874,0.796219181306842
"PTPN11",-0.133273543550922,4.77983634265801,0.195599094096599,0.660681327587012,0.796219181306842
"MNAT1",-0.124590930550555,4.5826381334435,0.195281984012037,0.660938663735312,0.796219181306842
"CRTAP",-0.154323373137628,4.84461538678614,0.195079392204179,0.661103199024468,0.796219181306842
"IMPAD1",-0.125380382538232,4.76156998581089,0.19040387752805,0.664929213830155,0.800377757388149
"TNKS2",0.132067535101945,4.76180653492698,0.187053746927825,0.667705295897515,0.803268569657976
"LEMD2",-0.109182165849244,4.6934159124728,0.186189313629173,0.668426407661839,0.803685338808658
"EIF2S3",0.167279006119665,4.92261403092075,0.184109247993797,0.670169802622814,0.805330098950105
"NMT1",0.117852473468733,4.74345781184545,0.183502973678958,0.670680148683633,0.805492115860242
"MED21",-0.488755471697763,6.11072366836741,0.182770690634283,0.671297901973484,0.805727878861021
"PEA15",-0.217972982750479,4.94624766105283,0.18238044304035,0.671627714407228,0.805727878861021
"UBE2Z",0.105703320763244,4.67996405738436,0.17733428970292,0.67593058993225,0.81043662124353
"NOP14",-0.12314361441439,4.67780253107044,0.176139725049497,0.676959762967096,0.811041425310391
"MAF1",-0.166816363523161,4.94976650395948,0.175871714129019,0.677191232042383,0.811041425310391
"NPLOC4",0.156976939710318,4.91121055332995,0.173770310551228,0.679013369979946,0.812363969955996
"VEGFB",-0.228225249086688,5.11362997367457,0.173724818518505,0.679052959501679,0.812363969955996
"ZNF251",0.213475601317651,5.13659904795762,0.172833988693073,0.679829438491759,0.812597723019543
"MOB3A",0.116078046202227,4.7206563588455,0.172631778300365,0.680006019962741,0.812597723019543
"ZNF672",0.131706304365855,4.77760270204812,0.171607272960017,0.680902549870992,0.813188508851704
"SDF4",-0.135626633707421,4.66611173891863,0.171201363926981,0.681258624898141,0.813188508851704
"SIRT2",-0.155572822961809,4.90274146112063,0.170325571916363,0.682028587312003,0.813654794095799
"B4GALT3",-0.15557332511427,4.97498876715889,0.168598316053232,0.683553961048803,0.815021259838623
"CHP1",0.124250549052779,4.75194610303743,0.164838246797912,0.68690650293046,0.818563582658798
"NPEPL1",0.126659226007001,4.70650116969647,0.164370658569441,0.687326526520046,0.818609327809827
"TBC1D10B",0.108006449951956,4.7095625650372,0.161876028718162,0.689579264675849,0.820836583090841
"ATPAF1",-0.139468543444886,4.80048098558513,0.160431061752278,0.690893384528285,0.821136078013219
"PMF1",-0.149474483554997,4.93924847049206,0.159828173334333,0.691443715665894,0.821136078013219
"FXR2",-0.12387549853552,4.56080772245825,0.159582075474141,0.691668706755288,0.821136078013219
"MTDH",0.133033316576815,4.58798359003615,0.159516082655927,0.691729073949683,0.821136078013219
"PSMD11",0.131354904349092,4.87257458327904,0.159498742377698,0.691744938447499,0.821136078013219
"ANKRD40",0.121379029798849,4.69327824039618,0.157909230153,0.693203451421211,0.822412280585452
"DNAJC1",-0.155416013927117,4.96297535862683,0.157130509028619,0.693921106890096,0.822779208580142
"DDX3X",-0.105893468917102,4.74995143314998,0.156742032493188,0.694279891622405,0.822779208580142
"OS9",-0.330526448874716,5.66919519472098,0.155378653046063,0.695543162712485,0.823821139711916
"TXNL1",-0.122686635511501,4.78978371180122,0.152213202683619,0.698501151326592,0.82686808476575
"SRPRA",-0.107589417114108,4.71411319151137,0.150497726012573,0.700119066858854,0.828326198793293
"EXOSC10",-0.105575426308214,4.70650423908295,0.148628906569985,0.701893757656668,0.829968087196005
"GATAD1",-0.0995277935793825,4.65980431158742,0.147785585146146,0.702698811935054,0.830407144453903
"TPRG1L",-0.131119372551473,4.7578595444042,0.147133096026248,0.703323509109091,0.830407144453903
"TAB1",0.129002991091914,4.58004113447252,0.14702571232318,0.703426471549064,0.830407144453903
"SFPQ",-0.108610765324387,4.63562228538143,0.146055024095972,0.704359162354077,0.831050826869909
"ATL2",-0.118136053116704,4.8538354808718,0.144167843633911,0.706182713567631,0.832744321386789
"KRAS",-0.366623822764898,5.86707481295314,0.140561455543495,0.709705959814686,0.836439166924452
"PPP2R5B",-0.114509150982008,4.73573862310064,0.140100743665365,0.710159761017264,0.836514380769924
"NOMO1",0.155328407407346,4.99253744003983,0.139378584922706,0.710872806845847,0.836843337431456
"OTUD5",-0.0956774426014362,4.73314244033609,0.138364823692767,0.711877344755721,0.836843337431456
"CTDSP1",0.115172007312174,4.76253048173649,0.138165588704795,0.712075260550009,0.836843337431456
"LENG8",0.172449127754488,4.46222173286091,0.138051317401132,0.712188848719146,0.836843337431456
"DHX40",-0.108718066040394,4.70609265570335,0.137646987607041,0.712591192578418,0.836843337431456
"U2AF1",-0.238847845363774,5.40409484152442,0.137457632251588,0.712779849644415,0.836843337431456
"PLOD3",-0.17285697456377,5.05505172822063,0.136580258548132,0.713655927343026,0.837413547128441
"MAPRE1",-0.114480276817779,4.65035105504009,0.134627371676612,0.715617506532897,0.839008175520373
"LMF2",-0.112133158001583,4.73444378554276,0.134138509935081,0.716111074113935,0.839008175520373
"CDC42SE1",-0.106915763314897,4.73165745546974,0.133502536243583,0.716754702721529,0.839008175520373
"FBXL5",-0.110709704455512,4.6193667221084,0.133473777570026,0.716783848685858,0.839008175520373
"TOLLIP",-0.0991421284639669,4.72097484852502,0.133289568937983,0.71697062271741,0.839008175520373
"FAM234A",0.102981111370374,4.72298983207002,0.132360332751838,0.71791504251594,0.839655270554358
"ESYT2",-0.141306734797224,4.97376038315613,0.131062380129933,0.719240524390898,0.84053186452308
"AFG3L2",-0.142077693855455,4.97545299074704,0.130859622947117,0.719448253270105,0.84053186452308
"LASP1",0.0928416413661096,4.68994510772887,0.129290904538022,0.721061637810134,0.841635582447924
"GID8",0.10249651411838,4.72670596205629,0.129064703796728,0.721295191819262,0.841635582447924
"FBXO28",0.111120142906142,4.79944556806486,0.128798750855149,0.721570086770038,0.841635582447924
"EGLN2",0.0963262792874273,4.71251938918547,0.127712688425608,0.722696011269853,0.841958135651156
"PPP1R11",-0.1088337202398,4.60482223442095,0.12770868354118,0.722700173145329,0.841958135651156
"YTHDF1",0.0958658660794153,4.73277468749815,0.127397107609764,0.723024189216517,0.841958135651156
"PCBP2",0.0933613947991523,4.70351072525936,0.126341203263145,0.724125594123794,0.842375648444927
"PFKL",0.135961113819048,4.94396648793499,0.126300498756797,0.724168156518622,0.842375648444927
"CALR",-0.128826067551174,4.51008967934401,0.122887616863558,0.727764721676549,0.846100448778427
"GET4",-0.143826243506043,5.00917052579823,0.122365930537393,0.728319421251145,0.846286651453795
"C6orf120",-0.121013238970357,4.86159212074642,0.121904596328272,0.728811058934523,0.846399416033867
"RNF10",-0.0989426726020704,4.79182049266455,0.119508728773447,0.73138127625829,0.848657498763619
"CSNK1G2",-0.109267667754257,4.81475078845293,0.119355421729615,0.731546720379456,0.848657498763619
"MBD6",0.263570921376099,5.57530876372701,0.11850033860569,0.732471692928977,0.849271233152786
"SENP2",0.090530162446292,4.69283578497806,0.116385379248358,0.734775704435106,0.851482380342141
"DHX15",0.0996059882006105,4.63196751692112,0.115861212262834,0.735350342366315,0.851678405663537
"HNRNPUL1",0.103965856171869,4.72909898689689,0.115507470102184,0.735738967689759,0.851678405663537
"TSR1",0.0928436203154048,4.63875988307108,0.115010562550483,0.736286001583939,0.851851927398894
"TADA2B",0.109697996294123,4.59918679932762,0.114634304217354,0.736701094792826,0.85187269451785
"CLPX",-0.0934548430149134,4.70931593586306,0.113338187333077,0.738136842552188,0.853073021160799
"RABL6",0.0922434018006882,4.73571929195269,0.112550830732897,0.739013498419918,0.853626254233023
"AARS",0.11579962656849,4.85709930163723,0.111697468329732,0.739967515998393,0.85426820334583
"BTG1",-0.102364408744283,4.71113607112741,0.110966420154144,0.740788026557778,0.854357044170453
"EPN1",0.0919926601616656,4.69452046365451,0.110919249243362,0.740841073266687,0.854357044170453
"SSRP1",-0.123104906126512,4.82451508307343,0.110194807922182,0.741657336264322,0.854838788977415
"FIBP",-0.108003019528113,4.84138998679805,0.109319987608746,0.742647027734817,0.855519803700957
"CDV3",0.0938751849431707,4.67433737083441,0.108281897833541,0.743827155868723,0.856419350154811
"MAX",-0.0892671527824001,4.70715274277907,0.106383381760466,0.746001799664289,0.858201938756148
"RBPJ",0.136732950377339,4.97534502313772,0.106057213849359,0.746377567602346,0.858201938756148
"STK11",-0.097549588659368,4.58825333666046,0.105885481449119,0.746575672596257,0.858201938756148
"HSP90AB1",-0.113881388387735,4.90277555042196,0.1043188064672,0.748391216256051,0.859828151510031
"ZFAND3",0.0868808527179281,4.6703140695878,0.103240828647459,0.749649211032016,0.860812397036228
"DNAJC11",-0.0979105138779038,4.67634461601428,0.10244686338637,0.750580415171161,0.861420540686003
"RAF1",-0.0833203293158091,4.66218545788833,0.101192073173321,0.752060262899216,0.862657360384395
"CD99",-0.134480261601724,4.90816014451288,0.100707627195191,0.752634306697086,0.862854402921031
"DYNC1LI2",-0.100043930220391,4.6297116848506,0.0997756431308242,0.75374295830457,0.863577274897016
"GNB2",-0.0877317910561483,4.66744252213444,0.0993782179238518,0.754217455088296,0.863577274897016
"RNF20",-0.0973201159996569,4.64925946403419,0.0991648433041291,0.754472640166437,0.863577274897016
"DNLZ",-0.0915494839235281,4.76836206087806,0.0965455076897746,0.757630180748522,0.866329118618263
"SGF29",-0.20728689937627,5.43624337324855,0.0965007175355668,0.75768458113187,0.866329118618263
"RAD21",-0.147129610125041,5.05811198236405,0.0947151885046444,0.759864614951372,0.86835887004299
"TUBB",-0.113689481322059,4.90958124097453,0.0941715892644417,0.760532790228222,0.868659656570573
"PPP5C",0.0863872818079338,4.7158656709958,0.0937586838907599,0.761041734817884,0.868778350816584
"C6orf62",0.0869398076252445,4.68665581106568,0.0923327757066733,0.762808805676893,0.870332387328158
"CEBPZ",-0.0938606238303747,4.69205820234568,0.0916809481989578,0.763621563626447,0.870796519924895
"WDR75",-0.102521055881145,4.81692943520601,0.0905826314950579,0.764998224574552,0.871902864884385
"MAPKAPK2",0.0881122380199796,4.75037037727388,0.0900054480193199,0.765725339797374,0.872020419326942
"PDCD7",0.0793296378770391,4.71087245761004,0.0892987211037673,0.766619125079044,0.872020419326942
"MEPCE",0.0876568920891084,4.75503925210591,0.0892578817068495,0.766670891750439,0.872020419326942
"GPI",0.110299239989053,4.91323259827677,0.0892132258093479,0.766727510886066,0.872020419326942
"UBQLN4",0.112545383248498,4.51795847226497,0.0862298032106436,0.770545793063724,0.875898635994535
"NOC2L",-0.0983694757497765,4.62671648993554,0.085734485319633,0.77118664292032,0.876162790817842
"JOSD1",-0.0831888007949927,4.67467585342615,0.084765769965454,0.772445826472908,0.876675254867545
"CALM1",0.0845724003091992,4.7169063924465,0.0846716815052047,0.772568543046216,0.876675254867545
"RHOT2",-0.0910124062513899,4.55914466394787,0.0842394847371807,0.773133197429933,0.876675254867545
"DCAF11",-0.082618104787113,4.59691049537858,0.0841330199023816,0.773272532498553,0.876675254867545
"MSL1",0.0791913876614066,4.64933051943377,0.0831686127546366,0.774539078549225,0.877647291858472
"POLR3C",-0.100460341063873,4.88936583333424,0.08264244001507,0.775233457376088,0.877970309435961
"XPC",-0.0889703726075417,4.55426753743007,0.0816361390033025,0.776568158666332,0.878064661979503
"ARIH2",-0.070776498663487,4.70914020931356,0.0816030023035094,0.776612260539052,0.878064661979503
"FAM192A",-0.090489943002913,4.75099373802623,0.0813484534500117,0.776951365420334,0.878064661979503
"BAP1",0.0736189392679108,4.66964899232327,0.0810549182793583,0.777343121335353,0.878064661979503
"DHX30",-0.0797490142166884,4.77172595735847,0.0808331279949376,0.777639635346824,0.878064661979503
"MFN2",0.0935332110978399,4.77156322928324,0.0807335586090636,0.777772894061098,0.878064661979503
"PGAM5",-0.0953443109082329,4.8604346766966,0.0802106416856457,0.778474204741153,0.878394092146119
"CTDNEP1",0.0806965354756126,4.72738645363914,0.079236158372647,0.779787764314088,0.879413645874721
"MOB1A",-0.0805789591838442,4.66976404223909,0.0787417912236658,0.780457488838526,0.879521539877409
"TIMM10B",0.0808084757207317,4.72788105718127,0.0785606126856843,0.780703502063677,0.879521539877409
"ATP6V1B2",-0.161350408469632,5.27759690658366,0.0758684469855306,0.784395769410723,0.883217283667192
"E4F1",0.0814385019321655,4.59002756898819,0.0755190535358946,0.78488010498139,0.883298963895635
"ATXN7L3B",-0.080545444350321,4.74122553207122,0.0748314108254429,0.785836865310183,0.883911943413919
"COG3",0.0826087942201622,4.61442273122183,0.0743949012204956,0.786446666083252,0.884134223662775
"ZYX",-0.081950837491027,4.74243616906074,0.0735274076098509,0.787664288529614,0.885039234623375
"RBCK1",-0.0929310984319618,4.55457926699248,0.0730058471601658,0.78840007672349,0.885402180404129
"SLC38A2",-0.123695113118099,5.0412629229157,0.0721019650663165,0.789681942310235,0.886377690348223
"CSNK1D",-0.0778766714335929,4.57913864475833,0.0717335813135611,0.790206850020436,0.88650297766414
"AP2A2",0.0823648107593316,4.83857463732701,0.0711650182896489,0.791019839338013,0.886951152838493
"HMGXB3",0.117771379923523,5.04383498874807,0.0704511995241612,0.792045478717919,0.887256110742117
"DESI1",0.113694349398146,4.97264715196617,0.0703923738366044,0.792130249485287,0.887256110742117
"GOLGA5",-0.0685475949562377,4.68416910049221,0.0698324895297942,0.792938978521819,0.887256110742117
"GPBP1",-0.0759992131026191,4.6202569970734,0.069827383238231,0.792946370299598,0.887256110742117
"SCYL1",-0.0778491504813199,4.82247943438304,0.0684865751283872,0.794897416780166,0.888975473927766
"G6PC3",-0.0842879935708175,4.83480887559647,0.0671053736913267,0.796928730636336,0.890782765614872
