"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"UBE2R2",0.0664742272778568,4.68065924527523,0.0440082726600384,0.833838222101349,0.965843915327417
"CDK5RAP1",-0.070320864635754,4.85870424588138,0.0439743775911019,0.833901290307521,0.965843915327417
"PPP2R2A",0.0771424162437315,4.58666424979803,0.0439526891244197,0.833941659128373,0.965843915327417
"AL359258.3",0.0875405453662054,4.6956884465896,0.0438637510743103,0.834107308678873,0.965843915327417
"PLIN5",-0.236129295956634,6.10437051688342,0.0438474401556768,0.834137707228326,0.965843915327417
"SPTB",0.230047217059804,6.09694864923139,0.0437995705868204,0.834226955515214,0.965843915327417
"C2CD4D",0.0941032796497476,4.84087401695925,0.0437903205300003,0.834244207239945,0.965843915327417
"ESAM",-0.129795783284347,5.12208491317599,0.0437836209957894,0.834256703325928,0.965843915327417
"NKX2-2",0.261252050298204,5.25418807577596,0.0437536304486024,0.834312654444129,0.965843915327417
"NOP2",-0.0809525219691627,4.78553881929239,0.0437526265271124,0.834314527731432,0.965843915327417
"QSOX2",0.0700272875556551,4.7568916649605,0.0437488984442318,0.83432148441828,0.965843915327417
"PLD2",-0.0649061834610872,4.73386196600965,0.0437471195562278,0.834324803972499,0.965843915327417
"TMEM175",-0.0909591903833504,4.49213162570129,0.0437410565369412,0.834336118604261,0.965843915327417
"MAP7",0.162842089004566,5.35753830360407,0.0437331874512665,0.834350804885602,0.965843915327417
"SEC61A2",0.0874197653599708,4.83957381716083,0.0436531200483632,0.834500315253538,0.965895622595713
"EHD1",0.101386120711126,4.75642718188172,0.0436080374672141,0.834584561218106,0.965895622595713
"RAI2",-0.162154219524148,4.74286729586317,0.0435919377322449,0.8346146578568,0.965895622595713
"LINC01144",0.104316083430998,4.81328043361052,0.043529891450687,0.834730700663997,0.965895622595713
"CA2",0.146949006747534,5.06858861132646,0.0435140933858058,0.834760260967973,0.965895622595713
"SLC22A3",0.252234585353556,5.49688380140378,0.0435041508982081,0.834778867570408,0.965895622595713
"CDC6",0.104483928156052,4.75764526735398,0.0434933751024147,0.834799036150755,0.965895622595713
"PARVB",-0.116801422903392,5.07886448833195,0.043492489235561,0.83480069430453,0.965895622595713
"AGPAT1",-0.0686143401685568,4.64886490152798,0.0434924427901118,0.834800781240989,0.965895622595713
"FANCF",-0.100216300185367,4.85667555468148,0.043417207874537,0.834941669384334,0.966006523085295
"SPOCK2",-0.168928892153715,5.06119742837837,0.0433533449908765,0.835061361747962,0.966038081288472
"AL358472.3",-0.123099946472703,5.05567705293752,0.0433518878138006,0.835064093874682,0.966038081288472
"PODXL",0.102546821085514,4.82153138659883,0.0433305702098767,0.835104068685638,0.966038081288472
"AKT1S1",-0.0619882256465628,4.63399883849895,0.0432636017749166,0.835229714802777,0.966131319333942
"CYSLTR1",-0.131319172692845,4.67941979282671,0.0431984103890279,0.835352124309056,0.966180506069075
"KMT5C",0.0783052483762407,4.6978367942273,0.0431929762219543,0.835362332364086,0.966180506069075
"CAPN9",-0.0936174087412726,4.810888281379,0.0431382906331095,0.835465096274955,0.966247257207077
"GTF2IRD2",0.0960441712310024,4.77684117956042,0.043068867223834,0.835595653091081,0.966302398212933
"CETP",-0.160178086563051,5.34124454871707,0.0430538851354783,0.83562384261945,0.966302398212933
"JAKMIP1",-0.231257289324469,5.80504272387458,0.0430410834312163,0.835647933702606,0.966302398212933
"KLHL32",-0.168569832196306,4.85655190512255,0.0429940414952235,0.835736492401078,0.9663422535266
"SPRED1",-0.115351109036586,5.01985807273633,0.0429749165928079,0.835772510393436,0.9663422535266
"KLHL12",0.0796975429236339,4.78228802612608,0.042909425069789,0.835895914160382,0.96640324065089
"BMP6",0.176061364553784,5.21874750127147,0.042883388749221,0.835945000922564,0.96640324065089
"WNT5B",0.160722146541286,5.33053911618038,0.0428004841944798,0.836101406038509,0.96640324065089
"HECTD2",-0.0829720391083315,4.76554374632709,0.042794275479773,0.836113125559111,0.96640324065089
"CCDC92",0.061900689580971,4.72850321062241,0.0427808365230673,0.836138495863744,0.96640324065089
"FOXE3",-0.231419070848798,5.66899833520458,0.0427736036269213,0.836152151975467,0.96640324065089
"CXCR2",-0.188374507339816,5.75187630886687,0.0427729857105703,0.836153318691856,0.96640324065089
"ACBD4",0.0822058154362206,4.8864664452775,0.042740014038726,0.836215586777494,0.96640324065089
"GPR143",-0.371516215484138,11.0425493257723,0.0427120058156163,0.836268500903285,0.96640324065089
"STPG1",0.161842396106638,5.00755741377397,0.0426967910976543,0.836297252669411,0.96640324065089
"SHQ1",0.0710151638742839,4.79718129779653,0.042643095594082,0.836398765587932,0.96640324065089
"AC111182.1",-0.145459103594986,5.15901332619349,0.0426059542868913,0.836469021307667,0.96640324065089
"LPAR4",0.236704504211192,6.40133505275481,0.0425912581394954,0.836496829048166,0.96640324065089
"AL596330.1",-0.201194367164118,5.46930023474075,0.0425772126236037,0.836523410352436,0.96640324065089
"FAM20A",-0.211928623237107,6.15877557537737,0.0425576694827186,0.836560403582856,0.96640324065089
"NXN",-0.0715920929785217,4.61704976157411,0.0425483812985696,0.836577988300138,0.96640324065089
"CCNT2-AS1",-0.101311169250407,4.87645005848598,0.042511069683318,0.836648648136066,0.96640324065089
"FOXD3",-0.217277564239198,4.96475249221157,0.0424298125316547,0.836802642911478,0.96640324065089
"GALNT12",0.176952433254817,5.69425480452289,0.0424176848858124,0.836825639840888,0.96640324065089
"AC004241.1",0.10272688324145,4.94057807192442,0.0423916708069534,0.836874980344802,0.96640324065089
"FLOT2",-0.0734891313183638,4.7177241701713,0.042379353180074,0.836898348503735,0.96640324065089
"ASCL2",-0.15596346264985,5.1093199571417,0.0423601973657206,0.836934696638374,0.96640324065089
"THBS3",-0.166974407240459,5.66971686210316,0.0423564845594058,0.836941742674932,0.96640324065089
"BEGAIN",0.152018201682891,4.95952182844728,0.0423536508953379,0.83694712052206,0.96640324065089
"LRRC75B",-0.092000531025108,5.00843667497352,0.0423512347019219,0.836951706223904,0.96640324065089
"CCR4",0.19703643223108,5.70409858630363,0.0422531406030018,0.837137994621061,0.966566306450933
"TRIM13",0.101122558117131,4.54952389480157,0.0422283026545571,0.837185199585121,0.966568776481761
"ANGPTL1",-0.140917458825562,5.20038379838686,0.04220449535228,0.837230459370364,0.966569000569252
"DHCR7",-0.214757566586672,6.43254597391145,0.042113753929641,0.837403088938573,0.966716263068762
"FBLN2",0.247968228377407,7.36765241684887,0.0420802469219552,0.837466882800863,0.966737874182611
"SF3B1",0.0626202019242681,4.71143939395917,0.0419676179057795,0.837681510974992,0.966933590624381
"PDZK1IP1",-0.24465556294567,6.47805498215447,0.0418832466813797,0.837842487188399,0.966985888552604
"AC008556.1",-0.236082942548086,6.80227377995572,0.0418760791916952,0.837856170193874,0.966985888552604
"CTU1",-0.0884101756607977,4.58002885201178,0.0418597851688283,0.83788728063201,0.966985888552604
"GPN2",0.058120883027961,4.63206426770553,0.0418493758300911,0.837907158651163,0.966985888552604
"SH2B2",-0.170650510709898,5.78840015133784,0.0417649445081665,0.838068486769393,0.967067902253968
"ABCG2",-0.180488395374066,5.4832729586558,0.0417586566831574,0.83808050809735,0.967067902253968
"AC092296.2",-0.222944641951938,5.42664428729375,0.0417218882992394,0.838150822322197,0.967067902253968
"AC079807.2",0.090974487908775,4.63205752471268,0.0417178324521448,0.838158580520282,0.967067902253968
"SHOX2",-0.21476442032811,5.15035890040596,0.041661916612977,0.83826557880182,0.96713932943203
"PLEKHB1",-0.12344406338873,4.66716529296601,0.0416246373859277,0.838336956379361,0.967169654156556
"PPOX",0.0633645643177788,4.70939999904516,0.0414937876562691,0.838587754865467,0.967406958173114
"PGLS",0.0723104657674775,4.76802125803425,0.0414519359622956,0.838668058536869,0.967447561958735
"SYTL3",-0.119055802660413,5.05198189033153,0.0414133708171942,0.838742093469895,0.967480930447581
"ADCY3",0.0780678830428757,4.76657061721978,0.0413614516439544,0.838841821344306,0.967543930314207
"CDK19",-0.128210300568391,4.99600215308928,0.0413097629476447,0.838941171280337,0.967589854600911
"GNB1",0.0904114426255373,4.6682038225582,0.0412911363686668,0.838976988964134,0.967589854600911
"NOL8",0.0621841737499975,4.63304691742697,0.041270346378246,0.839016976681637,0.967589854600911
"LINC02525",-0.179576952365043,5.39661590622488,0.0411390636561251,0.83926973001269,0.967752094724683
"SUPT20H",-0.0618738851314723,4.70088092082899,0.0411120608411935,0.839321769485128,0.967752094724683
"MBTPS2",0.0660370911248741,4.65803209789777,0.0411087266619248,0.839328196305859,0.967752094724683
"TANGO2",-0.146242747138484,5.38342146129406,0.0411035672846953,0.839338141834603,0.967752094724683
"ADAP2",0.16526416721639,5.5964602860777,0.0409709617044101,0.839593983740315,0.967986377928898
"SIX1",-0.272627047138455,6.55433735362653,0.0409408587079056,0.839652122805909,0.967986377928898
"APBA3",0.0650512677319996,4.6615878454651,0.0408818928417167,0.839766070343067,0.967986377928898
"CAMK1G",0.106883800683391,4.91701343678937,0.0408762350514049,0.839777008135222,0.967986377928898
"FFAR4",-0.182662450323949,5.58986432255098,0.0408612198215277,0.839806039801589,0.967986377928898
"AC073195.1",0.102599538560399,4.64507939107425,0.0408535913798698,0.839820791377876,0.967986377928898
"CCNA1",0.166471309429513,4.82543867543098,0.0408149018920057,0.839895629648215,0.967986377928898
"AC112220.2",0.175154589628663,5.17964009544517,0.0408114071170154,0.839902391517008,0.967986377928898
"LMOD1",0.13947295392389,4.87692609735393,0.040775214783455,0.839972436015446,0.968015088262817
"LIMK1",-0.0702594325552131,4.68492140397907,0.0407365217209339,0.840047356069893,0.968037529199271
"AC007743.1",0.149355212190736,5.03720575762719,0.040718544710856,0.840082176938923,0.968037529199271
"BANP",0.0630592106560232,4.7315962531056,0.0406296089760083,0.840254560288173,0.968068878003306
"MAPK6",-0.0714417284627919,4.70648104267858,0.0406036250254029,0.840304961803449,0.968068878003306
"HOXC6",-0.297413650672299,7.11291895423437,0.0405667389590825,0.840376539169175,0.968068878003306
"AC008906.1",-0.138948170863663,5.09726216891072,0.0405666578813921,0.840376696537621,0.968068878003306
"CAMK2G",-0.087082057094645,4.66604764338032,0.0405592898781677,0.84039099821055,0.968068878003306
"OSBPL5",-0.127613482201751,5.13739063665193,0.0405469010196864,0.840415048669116,0.968068878003306
"ARHGAP36",-0.268263027479719,6.60536376017188,0.0405298347225731,0.840448185688818,0.968068878003306
"UBR7",-0.069406770957244,4.75525418202982,0.040455688348624,0.840592237406217,0.968068878003306
"CADPS2",0.20486752253186,6.14982974077436,0.0404553242753707,0.840592945067146,0.968068878003306
"CDC14B",0.089577249376995,4.8132164769332,0.0404527839414008,0.840597882888459,0.968068878003306
"AC012435.1",-0.156443226731486,5.13918825631971,0.0404221812555789,0.840657380108501,0.968068878003306
"CAMKK1",-0.156855625432754,5.50420920328046,0.0404125105746687,0.840676186553558,0.968068878003306
"FZD10",0.19694103202533,5.8265123794186,0.0403785222302293,0.840742301816479,0.968068878003306
"NANP",0.107148683900802,5.06464296505613,0.0403569959726777,0.840784190386387,0.968068878003306
"ANKS3",0.0870362151179817,4.68502503419754,0.0403558521942315,0.840786416423236,0.968068878003306
"MSTO1",-0.0796536847796178,4.87229760454266,0.0403168106645815,0.840862419256508,0.96810441613686
"RAB21",-0.059832943860357,4.752077167921,0.040270403948421,0.840952809842475,0.968114358392539
"LIN7A",-0.0854963163873372,4.74400422465775,0.0402314356393472,0.841028753823492,0.968114358392539
"PUS1",-0.0720998482782961,4.81884107007478,0.0402100984318103,0.841070353374982,0.968114358392539
"CALCOCO2",-0.0617170404002085,4.71358951599493,0.040151980480239,0.84118371984089,0.968114358392539
"MANEA-AS1",-0.129497273723535,4.85479976557988,0.0401397624959454,0.841207563429464,0.968114358392539
"C4orf46",-0.0887457187141478,4.78319824551198,0.0401204414898348,0.841245276381974,0.968114358392539
"CEP63",0.0710163901865383,4.7143372169617,0.0400925534990595,0.841299728015768,0.968114358392539
"WT1",0.326681219346669,6.88357179995135,0.0400726467074008,0.841338608312567,0.968114358392539
"KDELR1",0.0637022868268022,4.78791194655124,0.0400643161163288,0.841354881914227,0.968114358392539
"CD34",0.120301409653799,4.76212550491212,0.040060718588192,0.841361910139651,0.968114358392539
"CCNI",0.0711783548819037,4.74124301954962,0.0400578216273608,0.841367569956962,0.968114358392539
"NBPF14",0.114973685021584,4.92950102428214,0.0400276161676008,0.841426595308079,0.968130337222664
"PABPC4",-0.0634820267844023,4.75612030218831,0.040003121549848,0.841474477949316,0.968133494424253
"SLC46A1",-0.0686237891289886,4.6773832548629,0.0399655941189714,0.84154786701455,0.968165995372422
"HEXDC",-0.0895625465043857,4.62688876881954,0.0398849434025621,0.841705709810834,0.968295648145396
"PRKD3",0.0757598310194826,4.73820321752373,0.0398455954528529,0.84178277854076,0.968327242820971
"CERK",0.0794392165677436,4.72333551194136,0.0398248286594054,0.841823469304356,0.968327242820971
"LNX2",0.0749573730381459,4.63721153273169,0.0396615854531763,0.842143715393352,0.96864366427611
"PRELID3A",-0.0986193445386991,4.90791838717122,0.0395469439062737,0.842369025818046,0.968850861526461
"SLC9A6",0.095917949258669,4.49709892858923,0.0394214797190529,0.84261599590798,0.969027615012816
"AC092490.1",-0.230015861680161,6.67320513860989,0.0394183102191619,0.842622240199269,0.969027615012816
"TCTE1",0.188051188136448,5.58943323797152,0.0393966538697441,0.842664912764492,0.969027615012816
"KDELR3",-0.151900049489139,5.49805297016068,0.0393771138255818,0.842703425737553,0.969027615012816
"PDIK1L",0.0777007149063376,4.70358773728599,0.0393454335294514,0.842765887975982,0.969047486479862
"SLC25A23",0.0960129714500807,4.92567738201122,0.039277543098196,0.842899831755832,0.969144388517799
"CUL1",-0.0807674304640276,4.90052411523583,0.0392569250519124,0.842940533746715,0.969144388517799
"KIFC3",-0.116256207730701,4.99679604191789,0.0391971610666193,0.843058576360693,0.969145012741268
"AC112255.1",-0.161762388696071,4.68283314185012,0.0391710174805056,0.843110243169234,0.969145012741268
"ASAP3",0.0946624108169705,4.54099410185079,0.0391665158158929,0.843119141486037,0.969145012741268
"PPIL2",0.0661140256652348,4.80756311677848,0.0391595841437837,0.84313284417108,0.969145012741268
"METTL6",0.0573297613934598,4.69479293814829,0.0391136251390005,0.843223728859467,0.969145012741268
"LCNL1",0.277253608251237,7.33283629631571,0.03910001761842,0.843250648600032,0.969145012741268
"ADAT2",0.097655216501614,4.8881695766603,0.0390966167599522,0.843257377274223,0.969145012741268
"NPR1",-0.252340055438563,7.23154642020673,0.0390586315766868,0.843332552480927,0.969173511991928
"ARHGAP6",0.127421603103216,4.98091693520691,0.0390337141056545,0.843381886446753,0.969173511991928
"CYB561",0.0925860587952393,4.70608166206839,0.0389965941996877,0.84345541029824,0.969173511991928
"AC234582.1",-0.114935251423346,4.78193952214166,0.0389751300097707,0.843497941272265,0.969173511991928
"SYTL2",-0.12162539002027,5.20104836753262,0.0389699989280388,0.843508110236541,0.969173511991928
"MPP7",-0.234308945910995,6.38502459977207,0.0388646732023457,0.843717002465238,0.969361595718578
"PTPN1",-0.113069857846282,5.27863438418519,0.0388194766509571,0.843806730823728,0.969365063754339
"LRRN3",0.170067107161563,5.26135062282283,0.0388176224534948,0.843810413105815,0.969365063754339
"DIS3",0.0810177842395908,4.52120147446421,0.0387505795971599,0.843943616070556,0.969466160220732
"AC009962.1",-0.105308325228121,4.88552736546411,0.0387202562691549,0.84400390277249,0.969468470072088
"AC009403.2",-0.220651426918845,6.46743542197169,0.0386871499597845,0.844069750407731,0.969468470072088
"HYLS1",0.148914409750212,5.34261544293507,0.0386706486172059,0.844102582100828,0.969468470072088
"LINC01684",0.176647204366557,5.50618210947906,0.0386412321332994,0.8441611282969,0.969468470072088
"AMPD3",0.144970232434389,5.09138173437492,0.038612837493659,0.844217662723953,0.969468470072088
"UCN2",-0.233872782372622,6.04029948043029,0.0385771600203082,0.844288728066705,0.969468470072088
"FOXD4",-0.103365901691222,4.69042259080933,0.0385712575434507,0.844300488398176,0.969468470072088
"KCTD13",-0.137005447862923,5.258797531609,0.0385301792659121,0.844382360301439,0.969468470072088
"SLC25A21",-0.245255081008291,5.33968237819058,0.0385259051171936,0.844390881584006,0.969468470072088
"PARP15",0.123739044797157,4.82578732715103,0.0385225175530692,0.844397635649789,0.969468470072088
"ABCB1",-0.187580050715137,5.87366737363464,0.0384905557770026,0.844461375664881,0.96948975405526
"TRIL",0.117253268639168,4.87871573756416,0.0384617562920386,0.844518832799631,0.969503823041615
"PLSCR4",-0.154454324931566,4.73226607729977,0.0384123750500933,0.844617404099003,0.969554117685142
"FBF1",-0.0699856337025427,4.77220085417033,0.0383945239470442,0.844653053382454,0.969554117685142
"PCDHGC3",-0.131995283495493,4.90636156016097,0.0383644738007654,0.844713084027858,0.969570978612337
"AGTRAP",-0.118165543060342,4.96668344942028,0.0383419209235143,0.844758153549456,0.969570978612337
"TRIM3",0.0745094152799773,4.83129498766793,0.0382016134929728,0.84503885267364,0.969806122737367
"GDNF",-0.199416001435012,5.41856474552508,0.0381637065671132,0.845114781081942,0.969806122737367
"OLFM3",-0.237739908145402,5.19783542814978,0.0381222498902183,0.845197864551919,0.969806122737367
"KIF4A",0.111097784350232,4.92335503093009,0.0381190669829383,0.845204245365563,0.969806122737367
"ZNF770",0.0897690689121167,4.58068661969004,0.0380819335198339,0.845278707721941,0.969806122737367
"MMP15",0.0677112488069465,4.69203338232576,0.0380727413484507,0.845297146260867,0.969806122737367
"SLC39A12",0.199407235301708,5.47264290033557,0.038048863901782,0.845345052732476,0.969806122737367
"ACAD9",0.0804395217528091,4.9663832353137,0.0380286897860262,0.845385541195503,0.969806122737367
"NUP58",-0.0539453653720801,4.67589033771569,0.0380091860247189,0.845424694889758,0.969806122737367
"FBXW9",-0.0832163160153875,4.61152566914598,0.0379791844906876,0.845484943167342,0.969806122737367
"CSF1R",0.137697396283468,4.98176779777413,0.0379489724431039,0.845545639158613,0.969806122737367
"RDH10",-0.14985702574547,4.95478518405616,0.0379485462126432,0.845546495634795,0.969806122737367
"LMNB2",-0.0892934575620504,4.8189815512515,0.0379401837232258,0.845563300401553,0.969806122737367
"CIART",-0.0867124391734204,4.80301737545638,0.0378612288005584,0.845722058414116,0.969806122737367
"MAFG",0.0719865382483884,4.87610799907113,0.0378565821422754,0.845731406997749,0.969806122737367
"ALDH1L1",0.0930858265178917,4.93999449780902,0.037822840789218,0.845799308889519,0.969806122737367
"CSK",-0.0626874237508549,4.65129661768029,0.0378089809934039,0.84582720977562,0.969806122737367
"CREG2",0.149399396447515,5.37848972575172,0.0377753989177592,0.845894835217074,0.969806122737367
"PCTP",-0.104894038508808,5.12843627686789,0.0377740659024406,0.845897520201858,0.969806122737367
"PCYOX1L",-0.0873953565389706,4.95731200435506,0.0377598543386979,0.845926148460296,0.969806122737367
"HOXC9",-0.335277099268726,7.67897779896262,0.0377473750063686,0.845951291863214,0.969806122737367
"CLUAP1",0.0861731564344472,4.47295911996606,0.0377288219211813,0.845988680658963,0.969806122737367
"AP000255.1",0.130969005389482,4.92380990806961,0.037711267501793,0.846024065694454,0.969806122737367
"ATP5J2-PTCD1",0.0679569020169849,4.71630647366232,0.037688642972169,0.846069683329989,0.969806122737367
"FAM131C",0.198541172955027,5.60017789396695,0.0376768618386869,0.846093443149087,0.969806122737367
"CCR5",-0.184996614805098,5.70507973731809,0.0375513460792192,0.846346819058162,0.970020290517845
"PDE6B",-0.0871071613482788,4.92266624807551,0.0375171517660711,0.846415922493573,0.970020290517845
"AC034236.2",0.0917798883023569,4.82105248082034,0.0375034241137975,0.846443673956562,0.970020290517845
"NAT16",-0.203528442985097,4.60713127425396,0.0374788239273975,0.846493418236065,0.970020290517845
"TXLNG",0.0678226485329732,4.61430241049026,0.0374640261372825,0.846523349152185,0.970020290517845
"TICAM1",0.066601544422354,4.75329700280588,0.0374500368373614,0.84655165040624,0.970020290517845
"WLS",0.13893058334912,5.25701496650364,0.0374156726132426,0.846621194732619,0.970048153460399
"AL109811.1",0.139053376181649,5.1298627034749,0.0373012147231009,0.846853067241862,0.970139981493743
"ATG13",0.0588296943706978,4.61161619586883,0.0372982663994383,0.846859044923516,0.970139981493743
"ADAMTS14",0.132735757374289,4.85913506994629,0.0372733920926898,0.846909486963216,0.970139981493743
"MTERF4",0.0712483984148125,4.62959997293885,0.0372669585732712,0.8469225361921,0.970139981493743
"COL1A2",0.253779736133882,8.22054511725942,0.0372645116219132,0.846927499696421,0.970139981493743
"CD276",-0.0893931901900817,4.63857941576767,0.0372232408282365,0.847011240680749,0.970184090260117
"BTLA",0.0952272081504325,4.76948648870396,0.0371570157453434,0.847145716143842,0.970286303527349
"CLHC1",0.085888177251458,4.53596508630706,0.0371335095892125,0.84719347720635,0.970289192028718
"GAS2L1",0.105387502608523,4.93903703031141,0.0370504331848611,0.847362402020502,0.970376091180031
"CANX",0.070716003326828,4.84077822379739,0.0370501042345897,0.847363071287285,0.970376091180031
"AC092821.1",0.181333091030843,5.42328596523499,0.0370294588962778,0.847405081490208,0.970376091180031
"SUMF1",0.0773293121220271,4.66117325619009,0.0370070648024647,0.847450663885095,0.970376479579708
"AC023055.1",-0.123687021771103,5.05104782716914,0.0369566495078786,0.847553334824157,0.970442233894326
"TDRKH",-0.0691779607929941,4.65478531621569,0.036927014583231,0.847613720352489,0.970459567294089
"SYT4",-0.331702298528157,9.0066437885993,0.0368536377207818,0.847763344737549,0.970498912343486
"CERS2",-0.0907536737508284,4.87135676296754,0.0368472957770187,0.84777628398383,0.970498912343486
"FAM171A1",0.134863853902417,4.91736622446013,0.0367969086650195,0.847879128100235,0.970498912343486
"LINC01132",0.145910495415457,5.133056215877,0.0367944964716997,0.847884053409905,0.970498912343486
"MYO1G",0.173846919233354,5.53872750648086,0.0367917024294115,0.847889758602812,0.970498912343486
"CELF4",-0.229667015828224,7.18324580385933,0.0367764264608894,0.847920954782092,0.970498912343486
"MAZ",-0.0868614912431871,4.87190858574033,0.0367549487474683,0.847964827364646,0.970498912343486
"DPAGT1",-0.0692916031456395,4.6940511557807,0.0366668770525553,0.8481448707766,0.970557808779052
"OXSR1",0.063571374016123,4.67927544855667,0.0366315019880048,0.848217250490477,0.970557808779052
"CD55",-0.120803208953895,4.81639011917857,0.036608879546586,0.848263556490626,0.970557808779052
"AC005831.1",0.100423404476504,4.90087873273791,0.0365997201203996,0.848282309188601,0.970557808779052
"ME1",-0.16283058530267,5.16834371706104,0.0365990660894369,0.848283648322412,0.970557808779052
"SLC35G1",-0.102203465087895,4.98109262860593,0.0365970396167086,0.848287797620856,0.970557808779052
"ABCD3",-0.0684045260924228,4.74893385652064,0.0365627692343029,0.84835798588794,0.970586338151413
"CELF3",-0.210086155625583,5.51587435148988,0.0365250123611816,0.848435354232409,0.970588539980349
"SYNGR1",0.103031909645126,4.76063767101681,0.0364848527931514,0.848517691489399,0.970588539980349
"GALNT3",0.196523398516011,5.94828846379048,0.036463504898741,0.848561479184735,0.970588539980349
"SHISA2",0.158316211445228,4.8692810207257,0.0364507633739741,0.848587620271652,0.970588539980349
"PIGZ",-0.0730840443928735,4.61254762205583,0.0364375261066847,0.848614783462131,0.970588539980349
"TCF12",-0.0967050423637511,4.83577963800534,0.0364121065627998,0.848666959319284,0.970588539980349
"RRM2",0.168489052563979,5.89537062871906,0.0364073707143859,0.848676682151784,0.970588539980349
"NAPA",-0.0932971714473577,5.02508079614092,0.0363557216596631,0.84878276171988,0.970658100419514
"DRD2",-0.257130162902722,7.4300940351083,0.0362686025760297,0.848961868614599,0.970781667224535
"CARD11",-0.107609857293092,4.9112195390542,0.0362492593111075,0.84900166639261,0.970781667224535
"FAM91A1",-0.0727362324466682,4.62048864844054,0.0362108421422764,0.849080740393097,0.970781667224535
"PRKAR1B",-0.0820760704033822,4.66531647573358,0.0362007736180043,0.849101471609053,0.970781667224535
"MLC1",0.158148996924679,4.87346497178591,0.0361931726506874,0.84911712407368,0.970781667224535
"PELO",0.0591871788748186,4.80037551556468,0.0360531005880453,0.849405876094665,0.970901327534139
"GDPD2",0.166454269562127,5.52871565381492,0.0360024072248137,0.849510521286263,0.970901327534139
"TMEM254-AS1",-0.12585513970202,5.07967479068012,0.0359436618651578,0.849631883555229,0.970901327534139
"TCERG1",-0.060080783377642,4.73068643510093,0.0359404676809518,0.849638485376953,0.970901327534139
"EDNRB",-0.198075721585612,5.51702153282727,0.0359299048643713,0.849660319041261,0.970901327534139
"SGSM2",0.0644653335263797,4.70745782373414,0.0358896538172333,0.849743549672541,0.970901327534139
"AK4",0.115349978963864,4.69803344895299,0.035874849189419,0.849774174664765,0.970901327534139
"SCAMP4",-0.0666534424511672,4.77803932235197,0.0358490466295924,0.84982756573248,0.970901327534139
"MAK16",-0.065484973381433,4.55467840517703,0.0358105960754562,0.849907165173266,0.970901327534139
"COL26A1",-0.183298921686223,5.81916894419358,0.0358101488170774,0.849908091337506,0.970901327534139
"AC123912.4",0.197781075202175,6.18413721410951,0.0358032362349974,0.849922406389822,0.970901327534139
"PLVAP",-0.140540444746093,5.29088370659566,0.0357891136526902,0.849951656858619,0.970901327534139
"BISPR",-0.104046293799627,4.78090450165771,0.0357882229533075,0.849953501861452,0.970901327534139
"NFAM1",0.123909481103943,4.97863484499082,0.0357871987025007,0.849955623533321,0.970901327534139
"TOX",0.108679151990678,4.93911583388531,0.0357858130124971,0.849958493954069,0.970901327534139
"GALNT14",-0.180678976908745,5.7179057235429,0.0357704722633017,0.84999027576338,0.970901327534139
"BIRC3",-0.110970322936214,4.84484393845714,0.0357643531706628,0.85000295480818,0.970901327534139
"FMNL1",-0.115294084600588,4.92921218101144,0.0357329414259908,0.850068059098408,0.970901327534139
"PI16",-0.209406140485052,4.94198025256492,0.035712549792656,0.850110338864181,0.970901327534139
"AL049597.2",0.0609611002218505,4.76143181149972,0.0357044475100841,0.850127141509284,0.970901327534139
"PDLIM1",-0.112980005016644,4.60194975571919,0.0356362047533541,0.850268742869765,0.970904546060985
"SLC9A9",0.115470489310863,4.84205197118403,0.0356167268196739,0.850309184661951,0.970904546060985
"SLC26A7",-0.11106924939019,4.62630916619948,0.0356111098858278,0.850320849159378,0.970904546060985
"AC120036.5",0.130076297637167,4.98978345480068,0.0355906191515079,0.850363409656408,0.970904546060985
"LRRK2",0.194172718315079,6.26753752227637,0.0355358175051954,0.850477298378931,0.970904546060985
"MPP3",0.0960968955454,4.66755962720296,0.0355149091586728,0.850520774046675,0.970904546060985
"HOXC8",-0.321870247238054,8.67053820876937,0.0355095489934527,0.850531921813941,0.970904546060985
"PTCRA",0.156607649663128,5.59456106667267,0.035490157913026,0.850572257560752,0.970904546060985
"TGFBR1",0.102133570392435,4.88281986338188,0.0354440465661376,0.850668220482081,0.970904546060985
"ASIC4",-0.236913777933671,5.76929837233913,0.0354314032884311,0.850694543860324,0.970904546060985
"KAT8",0.0738879312457472,4.78680474083175,0.0353805834335237,0.850800400184618,0.970904546060985
"HOXA13",0.24999192124764,6.13076423920656,0.0353798934317702,0.850801837980255,0.970904546060985
"TBC1D14",0.100620561728262,5.02325977189005,0.035361439699404,0.850840296452023,0.970904546060985
"DCBLD1",0.0732196721790972,4.67882313213698,0.0353144332711288,0.850938307089789,0.970904546060985
"TPCN1",0.0941772778871717,4.93539924484681,0.0353119030338345,0.850943584669729,0.970904546060985
"TRIM47",0.168116217358538,5.52286116422731,0.0352986631483105,0.850971203673157,0.970904546060985
"RN7SL832P",0.0926543182598707,4.97178423822628,0.035240885263601,0.851091793776471,0.970904546060985
"AP003071.4",-0.15162222380175,4.7871643587419,0.0352181209594704,0.851139333998146,0.970904546060985
"NOS2P3",0.175766733273095,5.19603128781866,0.0352072085801858,0.851162128690782,0.970904546060985
"POMT2",0.0703567256814161,4.87930097695316,0.0352030179964054,0.851170883305287,0.970904546060985
