level1	level2	level3	size
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor	54
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor (DNET);Dysplasia/Gliosis;Ganglioglioma	2
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor (DNET);Dysplasia/Gliosis;Ganglioglioma	2
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor (DNET);Ganglioglioma	2
Neuronal and mixed neuronal-glial tumor	DNET	Dysembryoplastic neuroepithelial tumor (DNET);Ganglioglioma	2
Neuronal and mixed neuronal-glial tumor	Dysplasia	Dysplasia;Gliosis;Glial-neuronal tumor NOS	2
Neuronal and mixed neuronal-glial tumor	Dysplasia	Dysplasia;Gliosis;Glial-neuronal tumor NOS	2
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma	99
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma;Low-grade glioma/astrocytoma (WHO grade I/II)	2
Neuronal and mixed neuronal-glial tumor	Ganglioglioma	Ganglioglioma;Low-grade glioma/astrocytoma (WHO grade I/II)	2
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Glial-neuronal tumor NOS	Glial-neuronal tumor NOS	7
Neuronal and mixed neuronal-glial tumor	Other	Papillary glioneuronal tumor	1
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
NOS Embryonal tumor	CNS Embryonal tumor	Supratentorial or Spinal Cord PNET	34
Other tumor	Gliosis	Reactive Gliosis	2
Other tumor	Gliosis	Reactive Gliosis	2
Other tumor	Other	Brain arteriovenous malformation	2
Other tumor	Other	Brain arteriovenous malformation	2
Other tumor	Other	Cyst	6
Other tumor	Other	Cyst	6
Other tumor	Other	Cyst	6
Other tumor	Other	Cyst	6
Other tumor	Other	Cyst	6
Other tumor	Other	Cyst	6
Other tumor	Other	Malignant melanocytic neoplasm	2
Other tumor	Other	Malignant melanocytic neoplasm	2
Other tumor	Other	Myxoid spindle cell tumor	2
Other tumor	Other	Myxoid spindle cell tumor	2
Other tumor	Other	Reactive Connective Tissue	2
Other tumor	Other	Reactive Connective Tissue	2
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Pre-cancerous lesion	Dysplasia	Dysplasia;Gliosis	29
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	MPNST	Malignant peripheral nerve sheath tumor	10
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Neurofibroma	Neurofibroma;Plexiform	44
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of cranial and paraspinal nerves	Schwannoma	Schwannoma	38
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumor of pineal region	Pineoblastoma	Pineoblastoma	10
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
Tumors of sellar region	Craniopharyngioma	Craniopharyngioma	78
